FID_LINK,FID_Grilla,ROW,COL,LAT,LON,Contaminante,Hora 0,,Hora 1,,Hora 2,,Hora 3,,Hora 4,,Hora 5,,Hora 6,,Hora 7,,Hora 8,,Hora 9,,Hora 10,,Hora 11,,Hora 12,,Hora 13,,Hora 14,,Hora 15,,Hora 16,,Hora 17,,Hora 18,,Hora 19,,Hora 20,,Hora 21,,Hora 22,,Hora 23,
1713,3428,53,37,4.8272,-74.072,PM10 TIRE,2.02772652,0.0,1.50070489,0.0,1.42987365,0.0,1.46265545,0.0,1.63653954,0.0,3.13325115,0.0,6.01574472,0.0,7.03994908,0.0,7.51489763,0.0,7.26837471,0.0,7.79471711,0.0,7.72944536,0.0,7.02353527,0.0,7.76090292,0.0,7.38532801,0.0,8.81444406,0.0,8.71959133,0.0,8.47520171,0.0,8.40625377,0.0,8.17937679,0.0,7.2926431,0.0,5.85921664,0.0,4.68184314,0.0,3.08965231,0.0
6393,3428,53,37,4.8272,-74.072,PM10 TIRE,2.68026754,0.0,1.98364556,0.0,1.89002017,0.0,1.93335146,0.0,2.16319305,0.0,4.14156026,0.0,7.95166684,0.0,9.30546959,0.0,9.93326097,0.0,9.60740467,0.0,10.30312896,0.0,10.21685213,0.0,9.28377364,0.0,10.25843303,0.0,9.76199463,0.0,11.65101344,0.0,11.52563621,0.0,11.20259977,0.0,11.11146372,0.0,10.81157556,0.0,9.63948289,0.0,7.74476653,0.0,6.18850339,0.0,4.08393088,0.0
