ROW,COL,LAT,LON,POLNAME,UNIT,E00h,E01h,E02h,E03h,E04h,E05h,E06h,E07h,E08h,E09h,E10h,E11h,E12h,E13h,E14h,E15h,E16h,E17h,E18h,E19h,E20h,E21h,E22h,E23h,E24h
53,37,4.8272,-74.072,PH2O,g/s,7.01798485334e-07,4.01897253639e-07,3.6268775225e-07,4.8877464425e-07,1.37822132736e-06,5.11378480067e-06,8.20714464264e-06,6.2923617483e-06,6.54079077511e-06,6.25291522297e-06,6.60527691297e-06,6.36636372372e-06,6.43405164577e-06,6.85968419183e-06,7.30971374475e-06,7.49085995141e-06,7.46828084436e-06,7.57956548463e-06,6.90396269289e-06,6.63604769856e-06,6.03100815753e-06,4.80565240037e-06,2.80127485139e-06,1.35826104075e-06,7.01798485334e-07,
53,37,4.8272,-74.072,PCA,g/s,1.04662357333e-07,5.99367408889e-08,5.4089252e-08,7.2893156e-08,2.05540331111e-07,7.62641674667e-07,1.22396830889e-06,9.38408143555e-07,9.75457479111e-07,9.32525306222e-07,9.85074586222e-07,9.49444390222e-07,9.59538993777e-07,1.02301548533e-06,1.090130412e-06,1.11714555866e-06,1.11377823511e-06,1.13037461288e-06,1.02961893689e-06,9.89663571556e-07,8.99431309778e-07,7.16688507112e-07,4.17766688889e-07,2.02563564e-07,1.04662357333e-07,
53,37,4.8272,-74.072,PCL,g/s,7.2889856e-07,4.17416588333e-07,3.76693005e-07,5.07648765e-07,1.43144159167e-06,5.31125452e-06,8.52406500833e-06,6.53534242834e-06,6.79336458667e-06,6.49437266833e-06,6.86034086834e-06,6.61220200333e-06,6.68250370667e-06,7.12457213e-06,7.591979655e-06,7.780120855e-06,7.75666985167e-06,7.87225176834e-06,7.17056045333e-06,6.89229987333e-06,6.26389662166e-06,4.99122353166e-06,2.90944658333e-06,1.410710535e-06,7.2889856e-07,
42,39,4.728607,-74.05397,PFE,g/s,3.23219255556e-08,1.85097355556e-08,1.67038905556e-08,2.25109561111e-08,6.34752211111e-08,2.35519795556e-07,3.77987213333e-07,2.89800204444e-07,3.01241886667e-07,2.87983472778e-07,3.042118e-07,2.93208485e-07,2.96325866667e-07,3.15928715556e-07,3.36655293333e-07,3.44998134444e-07,3.43958215e-07,3.49083509444e-07,3.17968023333e-07,3.05628970556e-07,2.77763371667e-07,2.21328514444e-07,1.29015152222e-07,6.25559111111e-08,3.23219255556e-08,
53,37,4.8272,-74.072,PEC,g/s,2.05586773334e-05,1.17732883889e-05,1.06246745e-05,1.43182985e-05,4.03739936111e-05,0.000149804614667,0.000240422346389,0.000184330171055,0.000191607719111,0.000183174613722,0.000193496793722,0.000186498005222,0.000188480873777,0.000200949470333,0.0002141327595,0.000219439306166,0.000218777867611,0.000222037870388,0.000202246576889,0.000194398201556,0.000176674007278,0.000140778099612,8.20613138889e-05,3.97892715e-05,2.05586773334e-05,
42,39,4.728607,-74.05397,PSI,g/s,8.08048138889e-09,4.62743388889e-09,4.17597263889e-09,5.62773902778e-09,1.58688052778e-08,5.88799488889e-08,9.44968033333e-08,7.24500511111e-08,7.53104716667e-08,7.19958681944e-08,7.605295e-08,7.330212125e-08,7.40814666667e-08,7.89821788889e-08,8.41638233333e-08,8.62495336111e-08,8.598955375e-08,8.72708773611e-08,7.94920058333e-08,7.64072426389e-08,6.94408429167e-08,5.53321286111e-08,3.22537880556e-08,1.56389777778e-08,8.08048138889e-09,
42,39,4.728607,-74.05397,PMOTHR,g/s,4.32832742222e-07,2.47869502222e-07,2.23686882222e-07,3.01451064444e-07,8.50016004444e-07,3.15391726222e-06,5.06174181333e-06,3.88080273778e-06,4.03402178667e-06,3.85647433111e-06,4.0737928e-06,3.92644406e-06,3.96818986667e-06,4.23069758222e-06,4.50825349333e-06,4.61997501778e-06,4.60604914e-06,4.67468351778e-06,4.25800657333e-06,4.09277056222e-06,3.71961384667e-06,2.96387749778e-06,1.72768116889e-06,8.37705244444e-07,4.32832742222e-07,
53,37,4.8272,-74.072,POC,g/s,4.41077077334e-05,2.52590550889e-05,2.27947562e-05,3.07192586e-05,8.66205681111e-05,0.000321398991467,0.000515815215889,0.000395472003355,0.000411085651911,0.000392992807622,0.000415138575622,0.000400122993022,0.000404377147377,0.000431127954533,0.0004594121022,0.000470797056866,0.000469377970511,0.000476372158288,0.000433910837689,0.000417072505156,0.000379046051978,0.000302033013712,0.000176058818889,8.53660734e-05,4.41077077334e-05,
53,37,4.8272,-74.072,PMN,g/s,9.34485333333e-09,5.35149472223e-09,4.8293975e-09,6.5083175e-09,1.83518152778e-08,6.80930066666e-08,1.09282884722e-07,8.37864413889e-08,8.70944177778e-08,8.32611880556e-08,8.79530880555e-08,8.47718205556e-08,8.56731244444e-08,9.13406683333e-08,9.73330725e-08,9.97451391667e-08,9.94444852778e-08,1.00926304722e-07,9.19302622222e-08,8.83628188889e-08,8.03063669445e-08,6.39900452778e-08,3.73005972223e-08,1.80860325e-08,9.34485333333e-09,
42,39,4.728607,-74.05397,PSO4,g/s,2.18524322778e-07,1.25141907778e-07,1.12932825278e-07,1.52193638056e-07,4.29147690556e-07,1.59231861778e-06,2.55552224667e-06,1.95930138222e-06,2.03665710333e-06,1.94701869639e-06,2.0567363e-06,1.9823443225e-06,2.00342053333e-06,2.13595283778e-06,2.27608252667e-06,2.33248738722e-06,2.3254566275e-06,2.36010807472e-06,2.14974033167e-06,2.06631760528e-06,1.87792192583e-06,1.49637321722e-06,8.72254616111e-07,4.22932355556e-07,2.18524322778e-07,
42,39,4.728607,-74.05397,PNCOM,g/s,1.32800955e-06,7.605087e-07,6.86312025e-07,9.24906675e-07,2.60800365e-06,9.6767916e-06,1.55303442e-05,1.19070084e-05,1.23771123e-05,1.1832364425e-05,1.2499137e-05,1.2047044275e-05,1.2175128e-05,1.29805494e-05,1.38321414e-05,1.417492335e-05,1.4132196225e-05,1.4342778975e-05,1.306433835e-05,1.2557364225e-05,1.1412451575e-05,9.09371505e-06,5.30083995e-06,2.570232e-06,1.32800955e-06,
53,37,4.8272,-74.072,PTI,g/s,3.3641472e-08,1.9265381e-08,1.7385831e-08,2.3429943e-08,6.6066535e-08,2.45134824e-07,3.93418385e-07,3.01631189e-07,3.13539904e-07,2.99740277e-07,3.16631117e-07,3.05178554e-07,3.08423248e-07,3.28826406e-07,3.50399061e-07,3.59082501e-07,3.58000147e-07,3.63334697e-07,3.30948944e-07,3.18106148e-07,2.89102921e-07,2.30364163e-07,1.3428215e-07,6.5109717e-08,3.3641472e-08,
53,37,4.8272,-74.072,PMG,g/s,3.50432e-08,2.00681052083e-08,1.8110240625e-08,2.4406190625e-08,6.88193072917e-08,2.55348775e-07,4.09810817708e-07,3.14199155209e-07,3.26604066667e-07,3.12229455208e-07,3.29824080209e-07,3.17894327083e-07,3.21274216667e-07,3.4252750625e-07,3.64999021875e-07,3.74044271875e-07,3.72916819792e-07,3.78473642709e-07,3.44738483333e-07,3.31360570833e-07,3.01148876041e-07,2.39962669791e-07,1.39877239583e-07,6.7822621875e-08,3.50432e-08,
53,37,4.8272,-74.072,PK,g/s,3.55104426667e-08,2.03356799444e-08,1.83517105e-08,2.47316065e-08,6.97368980556e-08,2.58753425333e-07,4.15274961944e-07,3.18388477278e-07,3.30958787555e-07,3.16392514611e-07,3.34221734611e-07,3.22132918111e-07,3.25557872889e-07,3.47094539667e-07,3.698656755e-07,3.79031528833e-07,3.77889044055e-07,3.83519957944e-07,3.49334996445e-07,3.35778711778e-07,3.05164194389e-07,2.43162172056e-07,1.41742269444e-07,6.87269235e-08,3.55104426667e-08,
