ROW,COL,LAT,LON,POLNAME,UNIT,E00h,E01h,E02h,E03h,E04h,E05h,E06h,E07h,E08h,E09h,E10h,E11h,E12h,E13h,E14h,E15h,E16h,E17h,E18h,E19h,E20h,E21h,E22h,E23h,E24h
42,39,4.728607,-74.05397,POC,g/s,7.48461151111e-06,5.54184508889e-06,5.28299635556e-06,5.40258148889e-06,6.03123304444e-06,1.15138604889e-05,2.21198027556e-05,2.58997334667e-05,2.76611732222e-05,2.67702116e-05,2.87289001556e-05,2.84798690222e-05,2.58543165778e-05,2.85840184444e-05,2.72060944222e-05,3.24887315333e-05,3.21554549556e-05,3.12507096222e-05,3.10114331556e-05,3.01796550889e-05,2.69079438222e-05,2.16122178889e-05,1.72529124222e-05,1.13882403111e-05,7.48461151111e-06,
42,39,4.728607,-74.05397,PMN,g/s,1.58572277778e-09,1.17411972222e-09,1.11927888889e-09,1.14461472222e-09,1.27780361111e-09,2.43937722222e-09,4.68639888889e-09,5.48723166667e-09,5.86041805556e-09,5.671655e-09,6.08663138889e-09,6.03387055556e-09,5.47760944444e-09,6.05593611111e-09,5.76400305556e-09,6.88320583333e-09,6.81259638889e-09,6.62091305556e-09,6.57021888889e-09,6.39399472222e-09,5.70083555556e-09,4.57885972222e-09,3.65527805556e-09,2.41276277778e-09,1.58572277778e-09,
53,37,4.8272,-74.072,PSO4,g/s,6.55874180472e-06,4.85630629389e-06,4.62947567945e-06,4.73426617917e-06,5.28514669917e-06,1.00895608289e-05,1.93835146331e-05,2.2695853652e-05,2.42393978806e-05,2.34586501767e-05,2.51750431083e-05,2.49568170863e-05,2.26560563641e-05,2.50480832328e-05,2.384061312e-05,2.84697736528e-05,2.81777243513e-05,2.73848974075e-05,2.71752258725e-05,2.64463405286e-05,2.35793471169e-05,1.89387207053e-05,1.51186718539e-05,9.97948021917e-06,6.55874180472e-06,
53,37,4.8272,-74.072,PNCOM,g/s,3.9858591675e-05,2.951260095e-05,2.813411265e-05,2.8770942375e-05,3.2118737175e-05,6.13159806e-05,0.000117796921725,0.000137926570425,0.00014730695175,0.0001425622149,0.00015299302725,0.000151666830525,0.000137684715525,0.00015222147045,0.0001448834688,0.00017301566625,0.000171240832875,0.000166422688425,0.000165148478775,0.000160718918325,0.000143295710775,0.000115093833225,9.187874535e-05,6.0647001975e-05,3.9858591675e-05,
42,39,4.728607,-74.05397,PTI,g/s,5.708602e-09,4.226831e-09,4.029404e-09,4.120613e-09,4.600093e-09,8.781758e-09,1.6871036e-08,1.9754034e-08,2.1097505e-08,2.0417958e-08,2.1911873e-08,2.1721934e-08,1.9719394e-08,2.180137e-08,2.0750411e-08,2.4779541e-08,2.4525347e-08,2.3835287e-08,2.3652788e-08,2.3018381e-08,2.0523008e-08,1.6483895e-08,1.3159001e-08,8.685946e-09,5.708602e-09,
42,39,4.728607,-74.05397,PMG,g/s,5.94646041667e-09,4.40294895833e-09,4.19729583333e-09,4.29230520833e-09,4.79176354167e-09,9.14766458333e-09,1.75739958333e-08,2.057711875e-08,2.19765677083e-08,2.126870625e-08,2.28248677083e-08,2.26270145833e-08,2.05410354167e-08,2.27097604167e-08,2.16150114583e-08,2.5812021875e-08,2.55472364583e-08,2.48284239583e-08,2.46383208333e-08,2.39774802083e-08,2.13781333333e-08,1.71707239583e-08,1.37072927083e-08,9.04786041667e-09,5.94646041667e-09,
42,39,4.728607,-74.05397,PK,g/s,6.02574655556e-09,4.46165494444e-09,4.25325977778e-09,4.34953594444e-09,4.85565372222e-09,9.26963344444e-09,1.78083157778e-08,2.08514803333e-08,2.22695886111e-08,2.1552289e-08,2.31291992778e-08,2.29287081111e-08,2.08149158889e-08,2.30125572222e-08,2.19032116111e-08,2.61561821667e-08,2.58878662778e-08,2.51594696111e-08,2.49668317778e-08,2.42971799444e-08,2.16631751111e-08,1.73996669444e-08,1.38900566111e-08,9.16849855556e-09,6.02574655556e-09,
42,39,4.728607,-74.05397,PNH4,g/s,3.01287327778e-09,2.23082747222e-09,2.12662988889e-09,2.17476797222e-09,2.42782686111e-09,4.63481672222e-09,8.90415788889e-09,1.04257401667e-08,1.11347943056e-08,1.07761445e-08,1.15645996389e-08,1.14643540556e-08,1.04074579444e-08,1.15062786111e-08,1.09516058056e-08,1.30780910833e-08,1.29439331389e-08,1.25797348056e-08,1.24834158889e-08,1.21485899722e-08,1.08315875556e-08,8.69983347222e-09,6.94502830556e-09,4.58424927778e-09,3.01287327778e-09,
53,37,4.8272,-74.072,PNO3,g/s,3.16338029166e-07,2.34226991667e-07,2.23286608334e-07,2.283408125e-07,2.549106125e-07,4.86634766667e-07,9.34896204167e-07,1.09465532084e-06,1.16910279167e-06,1.13144615e-06,1.214230375e-06,1.20370500416e-06,1.0927358375e-06,1.20810690833e-06,1.1498688e-06,1.37314020833e-06,1.35905422916e-06,1.3208149875e-06,1.3107022125e-06,1.27554697083e-06,1.13726754583e-06,9.13443120833e-07,7.29196391666e-07,4.813254125e-07,3.16338029166e-07,
53,37,4.8272,-74.072,PAL,g/s,1.27589671764e-07,9.44715533056e-08,9.00589320278e-08,9.20974610417e-08,1.02813947042e-07,1.96276022555e-07,3.77074802347e-07,4.41510979403e-07,4.71538125972e-07,4.56349947167e-07,4.89739584583e-07,4.85494351681e-07,4.40736787792e-07,4.87269786361e-07,4.63780416e-07,5.53833217361e-07,5.48151872431e-07,5.32728711625e-07,5.28649892375e-07,5.1447061157e-07,4.58697910153e-07,3.68422058736e-07,2.94109211305e-07,1.94134583042e-07,1.27589671764e-07,
53,37,4.8272,-74.072,PH2O,g/s,1.58379906603e-06,1.17269647161e-06,1.11792161905e-06,1.14322633458e-06,1.27625246658e-06,2.43641806511e-06,4.68071366219e-06,5.4805743063e-06,5.85330797694e-06,5.66477372433e-06,6.07924674417e-06,6.02654972087e-06,5.47096409309e-06,6.04858858772e-06,5.757009792e-06,6.87485530972e-06,6.80433150737e-06,6.61288037075e-06,6.56224907725e-06,6.38623850064e-06,5.69391951281e-06,4.57330522497e-06,3.65084326761e-06,2.40983589858e-06,1.58379906603e-06,
53,37,4.8272,-74.072,PCA,g/s,2.36199061778e-07,1.74889487111e-07,1.66720667555e-07,1.70494473333e-07,1.90333257333e-07,3.63353959111e-07,6.98055832444e-07,8.17342639555e-07,8.72930084444e-07,8.44813125333e-07,9.06625346667e-07,8.98766403112e-07,8.15909425334e-07,9.02053158222e-07,8.58568704e-07,1.02527802222e-06,1.01476049111e-06,9.86208524e-07,9.78657652e-07,9.52408404889e-07,8.49159767556e-07,6.82037530222e-07,5.44466639111e-07,3.59389641333e-07,2.36199061778e-07,
53,37,4.8272,-74.072,PCL,g/s,1.64495775166e-06,1.21798035667e-06,1.16109036334e-06,1.187372225e-06,1.325535185e-06,2.53050078667e-06,4.86146026167e-06,5.69220766834e-06,6.07933451667e-06,5.88351998e-06,6.31399795e-06,6.25926602166e-06,5.682226355e-06,6.28215592333e-06,5.97931776e-06,7.14032908333e-06,7.06708199166e-06,6.868237935e-06,6.815651505e-06,6.63284424833e-06,5.91379123833e-06,4.74990422833e-06,3.79182123666e-06,2.502892145e-06,1.64495775166e-06,
42,39,4.728607,-74.05397,PFE,g/s,7.29432477778e-08,5.40095072222e-08,5.14868288889e-08,5.26522772222e-08,5.87789661111e-08,1.12211352222e-07,2.15574348889e-07,2.52412656667e-07,2.69579230556e-07,2.6089613e-07,2.79985043889e-07,2.77558045556e-07,2.51970034444e-07,2.78573061111e-07,2.65144140556e-07,3.16627468333e-07,3.13379433889e-07,3.04562000556e-07,3.02230068889e-07,2.94123757222e-07,2.62238435556e-07,2.10627547222e-07,1.68142790556e-07,1.10987087778e-07,7.29432477778e-08,
53,37,4.8272,-74.072,PEC,g/s,4.63962442778e-05,3.43532921111e-05,3.27487025555e-05,3.34899858333e-05,3.73868898333e-05,7.13730991111e-05,0.000137118109944,0.000160549447055,0.000171468409444,0.000165945435333,0.000178087121667,0.000176543400612,0.000160267922834,0.000177189013222,0.000168647424,0.000201393897222,0.000199327953612,0.0001937195315,0.0001922363245,0.000187080222389,0.000166799240056,0.000133971657722,0.000106948804111,7.05943938333e-05,4.63962442778e-05,
42,39,4.728607,-74.05397,PSI,g/s,1.82358119444e-08,1.35023768056e-08,1.28717072222e-08,1.31630693056e-08,1.46947415278e-08,2.80528380556e-08,5.38935872222e-08,6.31031641667e-08,6.73948076389e-08,6.52240325e-08,6.99962609722e-08,6.93895113889e-08,6.29925086111e-08,6.96432652778e-08,6.62860351389e-08,7.91568670833e-08,7.83448584722e-08,7.61405001389e-08,7.55575172222e-08,7.35309393056e-08,6.55596088889e-08,5.26568868056e-08,4.20356976389e-08,2.77467719444e-08,1.82358119444e-08,
42,39,4.728607,-74.05397,PMOTHR,g/s,9.76805231111e-07,7.23257748889e-07,6.89475795556e-07,7.05082668889e-07,7.87127024444e-07,1.50265636889e-06,2.88682171556e-06,3.38013470667e-06,3.61001752222e-06,3.49373948e-06,3.74936493556e-06,3.71686426222e-06,3.37420741778e-06,3.73045664444e-06,3.55062588222e-06,4.24005479333e-06,4.19655937556e-06,4.07848244222e-06,4.04725483556e-06,3.93870074889e-06,3.51171470222e-06,2.82057758889e-06,2.25165128222e-06,1.48626187111e-06,9.76805231111e-07,
53,37,4.8272,-74.072,POC,g/s,9.95410331778e-05,7.37034267111e-05,7.02608527555e-05,7.18512423333e-05,8.02118727333e-05,0.000153127739911,0.000294180672244,0.000344451540955,0.000367877678444,0.000356028388533,0.000382077824667,0.000378765841312,0.000343847543534,0.000380150973822,0.0003618253824,0.000432081452222,0.000427649064112,0.0004156164494,0.0004124342962,0.000401372113489,0.000357860187756,0.000287430102022,0.000229453797911,0.000151457063133,9.95410331778e-05,
53,37,4.8272,-74.072,PMN,g/s,2.10892019445e-08,1.56151327777e-08,1.48857738889e-08,1.52227208333e-08,1.69940408333e-08,3.24423177778e-08,6.23264136111e-08,7.29770213889e-08,7.79401861111e-08,7.54297433334e-08,8.09486916666e-08,8.02470002778e-08,7.28490558333e-08,8.05404605556e-08,7.665792e-08,9.15426805556e-08,9.06036152778e-08,8.80543325e-08,8.73801475e-08,8.50364647222e-08,7.58178363889e-08,6.08962080555e-08,4.86130927778e-08,3.20883608334e-08,2.10892019445e-08,
42,39,4.728607,-74.05397,PSO4,g/s,4.93159783889e-07,3.65151233611e-07,3.48095734444e-07,3.55975178611e-07,3.97396923056e-07,7.58646316111e-07,1.45747005444e-06,1.70652904833e-06,1.82259001528e-06,1.763884705e-06,1.89294236194e-06,1.87653374278e-06,1.70353653722e-06,1.88339613056e-06,1.79260495028e-06,2.14067701417e-06,2.11871747694e-06,2.05910396028e-06,2.04333807444e-06,1.98853235861e-06,1.77295985778e-06,1.42402537361e-06,1.13679147528e-06,7.50369223889e-07,4.93159783889e-07,
42,39,4.728607,-74.05397,PNCOM,g/s,2.99701605e-06,2.219086275e-06,2.1154371e-06,2.163321825e-06,2.415048825e-06,4.61042295e-06,8.8572939e-06,1.037086785e-05,1.1076190125e-05,1.071942795e-05,1.1503733325e-05,1.140401535e-05,1.035268185e-05,1.144571925e-05,1.0893965775e-05,1.3009259025e-05,1.2875807175e-05,1.2513525675e-05,1.24177137e-05,1.2084650025e-05,1.07745792e-05,8.654044875e-06,6.908475525e-06,4.56012165e-06,2.99701605e-06,
53,37,4.8272,-74.072,PTI,g/s,7.5921127e-08,5.6214478e-08,5.3588786e-08,5.4801795e-08,6.1178547e-08,1.16792344e-07,2.24375089e-07,2.62717277e-07,2.8058467e-07,2.71547076e-07,2.9141529e-07,2.88889201e-07,2.62256601e-07,2.89945658e-07,2.75968512e-07,3.2955365e-07,3.26173015e-07,3.16995597e-07,3.14568531e-07,3.06131273e-07,2.72944211e-07,2.19226349e-07,1.75007134e-07,1.15518099e-07,7.5921127e-08,
53,37,4.8272,-74.072,PMG,g/s,7.90845072916e-08,5.85567479167e-08,5.58216520834e-08,5.7085203125e-08,6.3727653125e-08,1.21658691667e-07,2.33724051042e-07,2.73663830209e-07,2.92275697917e-07,2.828615375e-07,3.0355759375e-07,3.00926251041e-07,2.73183959375e-07,3.02026727083e-07,2.874672e-07,3.43285052083e-07,3.39763557291e-07,3.30203746875e-07,3.27675553125e-07,3.18886742708e-07,2.84316886458e-07,2.28360780208e-07,1.82299097916e-07,1.20331353125e-07,7.90845072916e-08,
53,37,4.8272,-74.072,PK,g/s,8.01389673889e-08,5.93375045556e-08,5.65659407778e-08,5.78463391667e-08,6.45773551667e-08,1.23280807555e-07,2.36840371722e-07,2.77312681278e-07,2.96172707222e-07,2.86633024667e-07,3.07605028333e-07,3.04938601056e-07,2.76826412167e-07,3.06053750111e-07,2.91300096e-07,3.47862186111e-07,3.44293738056e-07,3.346064635e-07,3.320445605e-07,3.23138565945e-07,2.88107778278e-07,2.31405590611e-07,1.84729752555e-07,1.21935771167e-07,8.01389673889e-08,
