ROW,COL,LAT,LON,POLNAME,UNIT,E00h,E01h,E02h,E03h,E04h,E05h,E06h,E07h,E08h,E09h,E10h,E11h,E12h,E13h,E14h,E15h,E16h,E17h,E18h,E19h,E20h,E21h,E22h,E23h,E24h
42,39,4.728607,-74.05397,PMN,g/h,3.043e-05,1.822e-05,1.782e-05,2.394e-05,6.823e-05,0.0002021,0.00028842,0.0002511,0.00026548,0.00024984,0.00027065,0.00025605,0.00025497,0.00026297,0.00027569,0.00028262,0.00029001,0.00028917,0.00025194,0.00023248,0.00020942,0.00017291,0.00010744,5.836e-05,3.043e-05,
42,39,4.728607,-74.05397,CH4,mol/h,0.05659598,0.04080525,0.03916643,0.05077585,0.18193096,0.65115233,1.05064981,0.68631256,0.54700231,0.3623578,0.41488768,0.39769055,0.44064635,0.51890666,0.61573291,0.94034092,0.85717893,0.73893888,0.51946848,0.35797896,0.28643608,0.23635994,0.16666176,0.084248,0.05659598,
53,37,4.8272,-74.072,PSO4,g/h,0.59230393,0.33948208,0.32639611,0.48643684,1.46084328,4.30453912,6.26244952,5.19405729,5.13861733,4.52880986,4.91321728,4.65215305,4.7238388,4.94770729,5.26082291,5.8242578,5.89431766,5.79872378,4.94653224,4.52907604,4.08281798,3.37381667,2.24332985,1.11507749,0.59230393,
53,37,4.8272,-74.072,PNCOM,g/h,1.52517425,1.04367494,1.0825143,1.55918245,4.37059877,10.04983895,11.60861643,10.67789309,11.32218539,10.02824001,11.82292521,10.75387139,10.89670274,11.09281931,11.44019433,12.36610578,12.49442162,11.41994458,9.45037175,8.7483622,7.86043287,6.72357474,4.56572235,2.83581383,1.52517425,
42,39,4.728607,-74.05397,PMG,g/h,0.00064783,0.00042718,0.00042371,0.00059235,0.00169492,0.00465779,0.00651342,0.0054809,0.00539438,0.00467121,0.00530683,0.0049522,0.00503947,0.0052562,0.00555517,0.00627623,0.00628727,0.00608696,0.00498376,0.00434096,0.00383049,0.00322856,0.00212272,0.00117992,0.00064783,
42,39,4.728607,-74.05397,IOLE,mol/h,0.01172678,0.00777609,0.00732015,0.00954262,0.03065931,0.1099983,0.17564785,0.12198857,0.10994733,0.08858637,0.09771246,0.09371684,0.09872948,0.11034274,0.12415391,0.15959311,0.15035298,0.13808655,0.10938943,0.09017368,0.07773659,0.06286939,0.03934277,0.0199043,0.01172678,
53,37,4.8272,-74.072,ETHA,mol/h,3.01274431,1.64443422,1.37326054,1.78670847,4.22777148,20.26537543,35.58559281,26.22095245,28.69593459,29.67265824,30.86725668,30.16639959,30.19693751,32.2287396,34.05815746,31.42917021,31.62142731,34.14430645,33.27878479,33.69371729,30.99369931,24.24356708,13.14831593,5.92849838,3.01274431,
53,37,4.8272,-74.072,CO2,g/h,150463.798039,88548.1004304,81548.6150032,110474.305474,315931.268791,1110251.23263,1745984.23731,1345214.22296,1371905.44009,1279156.68989,1365657.31308,1310810.34082,1327909.41201,1415534.31496,1515770.67378,1608258.20463,1598362.72134,1594735.55246,1412588.86976,1326249.69662,1198035.2433,962634.275839,574885.396789,285177.094408,150463.798039,
53,37,4.8272,-74.072,VOC,g/h,404.22486891,258.78283183,240.29964033,314.08339198,971.11915572,3544.00218517,5719.84093715,4078.39210426,3798.47032628,3216.75541168,3503.56471276,3369.01725512,3501.43914168,3856.78267046,4271.98120164,5181.41583139,4956.59535868,4704.72071639,3863.70273232,3314.77953343,2900.61286482,2338.71192015,1428.10039281,709.48258455,404.22486891,
53,37,4.8272,-74.072,PH2O,g/h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
53,37,4.8272,-74.072,SO2,g/h,18.76860456,11.13863573,9.85296764,12.81409897,35.98131853,147.6657391,249.99542147,180.87346456,179.03826052,166.13374931,176.48362233,171.45638725,174.82601441,189.6895576,205.71991415,222.51779299,217.72441808,220.02089167,194.79833478,180.21883297,161.61288114,128.35773948,73.93499836,34.51816406,18.76860456,
53,37,4.8272,-74.072,ETH,mol/h,1.16993146,0.76493174,0.74808166,1.00213192,3.17446939,9.78024071,14.49201227,11.19001084,10.50331114,8.66385453,9.60125659,9.05718758,9.36399392,10.09145344,11.06125739,13.69496686,13.28179579,12.29540647,9.70014609,8.01823586,6.95409843,5.79480485,3.80944222,2.0991749,1.16993146,
42,39,4.728607,-74.05397,PM2.5 BRAKE,g/h,0.38442869,0.23253311,0.21821944,0.30472998,0.95475396,3.10916838,4.66162657,3.51534498,3.48962363,3.08637112,3.30712625,3.14333742,3.24380615,3.5105536,3.80848689,4.35304491,4.22988514,3.97599991,3.41033503,3.16652466,2.85408379,2.29765236,1.42115111,0.73926931,0.38442869,
42,39,4.728607,-74.05397,ALDX,mol/h,0.00413513,0.00270484,0.00274513,0.00376447,0.01193742,0.03207898,0.04268832,0.03578747,0.03515944,0.02948098,0.03296946,0.03056276,0.03128852,0.03289007,0.0354064,0.04278542,0.04214241,0.03793535,0.02979622,0.02511345,0.02200072,0.01871857,0.01282228,0.00772777,0.00413513,
53,37,4.8272,-74.072,POC,g/h,7.62587184,5.21837588,5.4125729,7.79591443,21.85299185,50.24918434,58.04306262,53.38944842,56.6109153,50.14119491,59.11462789,53.76935834,54.4835132,55.46409389,57.20096665,61.83051303,62.47209393,57.09971277,47.25185272,43.74180851,39.30216226,33.6178716,22.82860936,14.17906757,7.62587184,
42,39,4.728607,-74.05397,PM2.5,g/h,1.60115989,1.05947427,1.09404146,1.58167085,4.56863813,10.33410883,11.73304965,11.23629868,12.10046897,10.85518683,12.46450067,11.33484544,11.44211549,11.59340617,11.91581639,12.69530466,12.9691967,11.8545815,9.87910718,9.29343733,8.43514017,7.22117611,4.92660109,3.12252064,1.60115989,
53,37,4.8272,-74.072,CH4,mol/h,0.75269396,0.54268643,0.52089145,0.67528925,2.41957717,8.65995145,13.97303843,9.12756232,7.27481617,4.81915042,5.51776736,5.28905572,5.8603431,6.90116022,8.18889316,12.5059936,11.39998713,9.82746204,6.90863198,4.76091434,3.80943487,3.14345143,2.21650588,1.12044995,0.75269396,
53,37,4.8272,-74.072,ETOH,mol/h,0.08420986,0.06426211,0.06297025,0.08126403,0.29435443,1.04587438,1.5906098,0.93428517,0.76072025,0.49561989,0.58526749,0.55569036,0.63567178,0.77831513,0.9464247,1.47457176,1.29219068,1.00209503,0.70465586,0.5173301,0.42060332,0.32943364,0.21956969,0.12188533,0.08420986,
42,39,4.728607,-74.05397,PNCOM,g/h,0.11467971,0.0784752,0.08139557,0.11723686,0.32863064,0.75565965,0.87286604,0.80288384,0.85132896,0.75403563,0.88898018,0.80859674,0.81933639,0.8340826,0.86020218,0.92982259,0.93947082,0.85867959,0.71058499,0.65780002,0.59103554,0.50555381,0.34330223,0.21322829,0.11467971,
53,37,4.8272,-74.072,PTI,g/h,0.00455397,0.00311652,0.00323099,0.00465406,0.01305489,0.030042,0.0347635,0.03195373,0.03382358,0.02992468,0.03527636,0.03208895,0.03251853,0.03310978,0.03416385,0.0369946,0.03737447,0.0341676,0.02823362,0.02609189,0.02343434,0.02005642,0.01363237,0.00846483,0.00455397,
