ROW,COL,LAT,LON,POLNAME,UNIT,E00h,E01h,E02h,E03h,E04h,E05h,E06h,E07h,E08h,E09h,E10h,E11h,E12h,E13h,E14h,E15h,E16h,E17h,E18h,E19h,E20h,E21h,E22h,E23h,E24h
53,37,4.8272,-74.072,BEN,mol/s,2.86077972222e-05,1.97760805555e-05,1.86068388889e-05,2.37857e-05,8.06120194444e-05,0.000293304363889,0.000495291233333,0.000350421941667,0.000285463108333,0.000203558783333,0.000227780466666,0.000219551452778,0.000234741113888,0.000265485525,0.000304646583334,0.000434595830556,0.000410540294444,0.000385510547223,0.000279977697223,0.000195839808333,0.000158645127777,0.000133737580556,9.18682722222e-05,4.46721277778e-05,2.86077972222e-05,
42,39,4.728607,-74.05397,BEN,mol/s,2.15105277778e-06,1.48698888889e-06,1.399075e-06,1.78848055556e-06,6.06132222222e-06,2.20539083333e-05,3.72415444444e-05,2.634865e-05,2.14643166667e-05,1.53058277778e-05,1.71270888889e-05,1.65083444444e-05,1.76504722222e-05,1.99621833333e-05,2.29067444444e-05,3.26777888889e-05,3.08690194444e-05,2.89870083333e-05,2.10518527778e-05,1.47254305556e-05,1.19287166667e-05,1.00559e-05,6.90768888889e-06,3.35895277778e-06,2.15105277778e-06,
