ROW,COL,LAT,LON,POLNAME,UNIT,E00h,E01h,E02h,E03h,E04h,E05h,E06h,E07h,E08h,E09h,E10h,E11h,E12h,E13h,E14h,E15h,E16h,E17h,E18h,E19h,E20h,E21h,E22h,E23h,E24h
42,39,4.728607,-74.05397,PM10 BRAKE,g/s,0.00161720409444,0.00116032601389,0.00111569988333,0.00117701220278,0.001607551,0.00312444539722,0.00521904131667,0.00589604803611,0.00623278254722,0.00592158546389,0.00617566540556,0.00620035461111,0.00569608858056,0.006285474775,0.00594131834167,0.00704074261111,0.00674251036667,0.00648559066944,0.00642812076667,0.00630657612222,0.00565515306667,0.00456265045833,0.00383673226389,0.00253576866111,0.00161720409444,
42,39,4.728607,-74.05397,PM 2.5 TIRE,g/s,3.6509e-05,2.70987694444e-05,2.58434777778e-05,2.6408875e-05,3.0047775e-05,5.75422916667e-05,0.000109379861111,0.000126748205556,0.000134982855556,0.000130479336111,0.000139738172222,0.000138854211111,0.000125872761111,0.000139454158333,0.000132128408333,0.000157811125,0.000155589233333,0.000150893041667,0.00014963355,0.000145920644444,0.000130079633333,0.000104429613889,8.38478611111e-05,5.54067555556e-05,3.6509e-05,
53,37,4.8272,-74.072,PNH4,g/s,7.82253361112e-05,5.97346944444e-05,5.86557611111e-05,6.71886861111e-05,0.000122266747222,0.000241619127778,0.000339086736112,0.000357916691667,0.000371986547222,0.000346736313889,0.000349020980556,0.000353365883333,0.000336388555555,0.000366703025,0.000338610758334,0.000388958847222,0.000346915072222,0.00032529245,0.000307657055556,0.000311984666667,0.000279927816666,0.000224431875,0.000202061802777,0.000133796977778,7.82253361112e-05,
42,39,4.728607,-74.05397,PNO3,g/s,1.73916944444e-06,1.30442222222e-06,1.34695555556e-06,1.62487222222e-06,3.70465e-06,7.14071111111e-06,8.73620833333e-06,8.92658333333e-06,9.47795277778e-06,8.83994166667e-06,8.49541666667e-06,8.677575e-06,8.07663888889e-06,8.72795277778e-06,8.02140277778e-06,9.18570833333e-06,7.67431944444e-06,7.01033611111e-06,6.670325e-06,7.02598611111e-06,6.28092777778e-06,5.01086944444e-06,4.83824444444e-06,3.23941388889e-06,1.73916944444e-06,
42,39,4.728607,-74.05397,PNA,g/s,3.46327777778e-07,2.52208333333e-07,2.60813888889e-07,3.13611111111e-07,7.20461111111e-07,1.39043611111e-06,1.69683888889e-06,1.73893055556e-06,1.84978888889e-06,1.72999166667e-06,1.66123888889e-06,1.6964e-06,1.57479722222e-06,1.69819722222e-06,1.566625e-06,1.79535833333e-06,1.50574722222e-06,1.37881944444e-06,1.31875277778e-06,1.38683888889e-06,1.24081388889e-06,9.93813888889e-07,9.67925e-07,6.44066666667e-07,3.46327777778e-07,
53,37,4.8272,-74.072,PSI,g/s,2.81473444445e-05,2.10970888889e-05,2.17976111111e-05,2.62712861111e-05,5.98955138889e-05,0.000115331233333,0.000141052,0.000144195388889,0.000153221644444,0.000143003619444,0.000137442275,0.000140325294445,0.000130480783334,0.000141017505555,0.000129677113889,0.000148567055555,0.000124209088888,0.000113478641667,0.000108086730555,0.000113831919444,0.000101731547222,8.11225888889e-05,7.82601833333e-05,5.23955277778e-05,2.81473444445e-05,
42,39,4.728607,-74.05397,PAL,g/s,8.69744444444e-07,6.60691666667e-07,6.55836111111e-07,7.55644444444e-07,1.43813055556e-06,2.81333611111e-06,3.83636666667e-06,4.03294166667e-06,4.22166944444e-06,3.94632777778e-06,3.93921944444e-06,3.98755277778e-06,3.76600277778e-06,4.10076111111e-06,3.79183611111e-06,4.36088055556e-06,3.85491111111e-06,3.60031944444e-06,3.42114444444e-06,3.49055e-06,3.12648888889e-06,2.50005e-06,2.27140277778e-06,1.50683888889e-06,8.69744444444e-07,
42,39,4.728607,-74.05397,PM10 TIRE,g/s,0.000243394644444,0.000180659413889,0.0001722908,0.00017606015,0.000200319494444,0.000383617330556,0.000729202994444,0.000844992605556,0.000899890530556,0.000869866836111,0.000931592797222,0.000925699663889,0.000839156261111,0.000929699433333,0.000880860727778,0.00105207976111,0.00103726712222,0.00100595899167,0.000997562294444,0.000972809522222,0.000867202152778,0.000696201144444,0.000558988741667,0.000369380313889,0.000243394644444,
42,39,4.728607,-74.05397,PCA,g/s,4.36510555556e-06,3.303175e-06,3.31751388889e-06,3.88911666667e-06,7.90635277778e-06,1.54189027778e-05,2.02134444444e-05,2.10161555556e-05,2.207215e-05,2.05871388889e-05,2.0276825e-05,2.06100833333e-05,1.94073361111e-05,2.10709666667e-05,1.9421475e-05,2.22821444444e-05,1.93067444444e-05,1.78999166667e-05,1.69829638889e-05,1.75105444444e-05,1.56844333333e-05,1.25468666667e-05,1.165845e-05,7.75756111111e-06,4.36510555556e-06,
42,39,4.728607,-74.05397,PCL,g/s,1.13838333333e-06,8.50119444444e-07,8.87444444444e-07,1.08066388889e-06,2.55791944444e-06,4.90858055556e-06,5.87146388889e-06,5.96682222222e-06,6.36364166667e-06,5.938975e-06,5.65980555556e-06,5.78866944444e-06,5.36097777778e-06,5.78404166667e-06,5.31336944444e-06,6.08308611111e-06,5.01815277778e-06,4.55896388889e-06,4.34707222222e-06,4.61502222222e-06,4.12157777778e-06,3.28358611111e-06,3.21288611111e-06,2.1556e-06,1.13838333333e-06,
