FID_LINK,FID_Grilla,LAT,LON,ROW,COL,hora,NHTX_GAS,NHC2P_GAS,NHCC_DSEL,NHC2G_GAS,NHC5_GAS,NHC2G_DSEL,NH>C5_GNV,NHMB_DSEL,NHB_DSEL,NHC5_DSEL,NHC5_GNV,NHC2G_GNV,NHC2P_DSEL,NHESP_GAS,NHAL_DSEL,NHCC_GNV,NHTX_GNV,NHINT_GAS,NHC2P_GNV,NHCC_GAS,NHM_GAS,NHC3-C4_GNV,NHAUT_GAS,NHESP_DSEL,NHAT_DSEL,NHC3-C4_DSEL,NHBA_DSEL,NHINT_GNV,NH>C5_DSEL,NHC3-C4_GAS,NHAUT_GNV,NHINT_DSEL,NHBT_DSEL,NH>C5_GAS,NHESP_GNV
11,2856,4.728607,-74.05397,42,39,0,2.28e-06,3e-08,3.33e-06,1.6e-07,9e-08,5.14e-06,0.0,7e-08,4.6e-07,4.2e-07,0.0,0.0,8.7e-07,7.5e-07,8.8e-07,0.0,0.0,3e-08,0.0,1.28e-06,2.85e-06,0.0,2.457e-05,1.2e-07,8.5e-07,4.5e-07,0.0,0.0,1.05e-06,1e-07,0.0,3.3e-07,3.19e-06,3.2e-07,0.0
11,2856,4.728607,-74.05397,42,39,1,1.72e-06,3e-08,2.51e-06,1.8e-07,9e-08,5.52e-06,0.0,7e-08,3.9e-07,4e-07,0.0,0.0,8.7e-07,5.6e-07,0.0,0.0,0.0,3e-08,0.0,9.6e-07,2.52e-06,0.0,1.851e-05,9e-08,0.0,3.2e-07,0.0,0.0,1.08e-06,7e-08,0.0,3e-07,8.5e-07,2.5e-07,0.0
11,2856,4.728607,-74.05397,42,39,2,1.64e-06,5e-08,2.4e-06,1.5e-07,6e-08,4.6e-06,0.0,2.1e-07,7e-08,2.9e-07,0.0,0.0,1.62e-06,5.3e-07,0.0,0.0,0.0,3e-08,0.0,9.2e-07,1.87e-06,0.0,1.767e-05,8e-08,7e-08,6.4e-07,0.0,0.0,1.15e-06,1.4e-07,0.0,3.3e-07,7.8e-07,2.2e-07,0.0
11,2856,4.728607,-74.05397,42,39,3,1.63e-06,5e-08,2.38e-06,1.6e-07,1.4e-07,5.03e-06,0.0,1.4e-07,3.9e-07,6.4e-07,0.0,0.0,1.46e-06,4.8e-07,0.0,0.0,0.0,3e-08,0.0,9.1e-07,2.27e-06,0.0,1.758e-05,8e-08,7e-08,5.6e-07,0.0,0.0,1.83e-06,1.2e-07,0.0,2.7e-07,8.5e-07,3.6e-07,0.0
11,2856,4.728607,-74.05397,42,39,4,1.41e-06,1.1e-07,2.06e-06,2.6e-07,2.2e-07,7.96e-06,0.0,1.2e-06,2.75e-06,1.03e-06,0.0,0.0,3.36e-06,9.1e-07,7.3e-07,0.0,0.0,1.7e-07,0.0,7.9e-07,1.82e-06,0.0,1.523e-05,1.4e-07,2.16e-06,1.51e-06,0.0,0.0,3.46e-06,3.3e-07,0.0,1.65e-06,4.25e-06,5e-07,0.0
11,2856,4.728607,-74.05397,42,39,5,2.45e-06,2e-07,3.57e-06,5.3e-07,3.3e-07,1.646e-05,0.0,3.75e-06,1.121e-05,1.51e-06,0.0,0.0,6.33e-06,2.08e-06,1.5e-06,0.0,0.0,3.4e-07,0.0,1.37e-06,7.4e-06,0.0,2.635e-05,3.3e-07,7.27e-06,2.78e-06,1.8e-07,0.0,3.57e-06,6e-07,0.0,3.22e-06,7.15e-06,7.6e-07,0.0
11,2856,4.728607,-74.05397,42,39,6,5.69e-06,3e-07,8.31e-06,7.1e-07,1.9e-07,2.219e-05,0.0,5.59e-06,1.599e-05,8.7e-07,0.0,0.0,9.42e-06,3.37e-06,9.8e-07,0.0,0.0,4.4e-07,0.0,3.19e-06,1.725e-05,0.0,6.13e-05,5.3e-07,1.619e-05,2.28e-06,2.7e-07,0.0,4.9e-07,4.9e-07,0.0,4.24e-06,7.15e-06,3.5e-07,0.0
11,2856,4.728607,-74.05397,42,39,7,7.07e-06,1.9e-07,1.031e-05,6.9e-07,1.9e-07,2.144e-05,0.0,4.96e-06,1.094e-05,8.7e-07,0.0,0.0,5.85e-06,2.64e-06,6.6e-07,0.0,0.0,4.4e-07,0.0,3.96e-06,1.893e-05,0.0,7.612e-05,4.2e-07,2.844e-05,1.78e-06,3.6e-07,0.0,1.5e-07,3.8e-07,0.0,4.18e-06,7.36e-06,3.6e-07,0.0
11,2856,4.728607,-74.05397,42,39,8,7.71e-06,2.3e-07,1.126e-05,7.6e-07,1.7e-07,2.376e-05,0.0,4.39e-06,1.337e-05,8e-07,0.0,0.0,7.04e-06,2.22e-06,4.9e-07,0.0,0.0,4.3e-07,0.0,4.32e-06,1.642e-05,0.0,8.306e-05,3.5e-07,2.975e-05,2.28e-06,3.1e-07,0.0,3.7e-07,4.9e-07,0.0,4.15e-06,7.65e-06,2.9e-07,0.0
11,2856,4.728607,-74.05397,42,39,9,7.63e-06,3e-07,1.114e-05,7.7e-07,1.8e-07,2.393e-05,0.0,4.53e-06,1.094e-05,8.2e-07,0.0,0.0,9.47e-06,1.87e-06,5.8e-07,0.0,0.0,4.2e-07,0.0,4.28e-06,1.344e-05,0.0,8.218e-05,3e-07,2.451e-05,1.78e-06,3.6e-07,0.0,7.2e-07,3.8e-07,0.0,4.03e-06,6.51e-06,3.6e-07,0.0
11,2856,4.728607,-74.05397,42,39,10,8.53e-06,2.7e-07,1.244e-05,7e-07,1e-07,2.176e-05,0.0,3.97e-06,9.5e-06,4.5e-07,0.0,0.0,8.5e-06,1.71e-06,6e-07,0.0,0.0,4e-07,0.0,4.78e-06,1.523e-05,0.0,9.18e-05,2.7e-07,1.724e-05,1.51e-06,2.9e-07,0.0,3.05e-06,3.3e-07,0.0,3.79e-06,6.73e-06,4.1e-07,0.0
11,2856,4.728607,-74.05397,42,39,11,8.34e-06,2.6e-07,1.217e-05,7.4e-07,1.5e-07,2.322e-05,0.0,3.75e-06,1.035e-05,7.2e-07,0.0,0.0,8.07e-06,2.08e-06,8.1e-07,0.0,0.0,3.1e-07,0.0,4.67e-06,1.525e-05,0.0,8.978e-05,3.3e-07,1.533e-05,1.59e-06,2.7e-07,0.0,2.64e-06,3.4e-07,0.0,2.94e-06,1.168e-05,3.8e-07,0.0
11,2856,4.728607,-74.05397,42,39,12,7.37e-06,1.9e-07,1.076e-05,5.7e-07,1.2e-07,1.786e-05,0.0,3.82e-06,1.022e-05,5.6e-07,0.0,0.0,5.85e-06,1.81e-06,7.7e-07,0.0,0.0,3.8e-07,0.0,4.13e-06,1.953e-05,0.0,7.939e-05,2.9e-07,1.717e-05,1.41e-06,3.7e-07,0.0,2.16e-06,3e-07,0.0,3.61e-06,9.49e-06,4.4e-07,0.0
11,2856,4.728607,-74.05397,42,39,13,8.24e-06,1.7e-07,1.202e-05,6.4e-07,2.2e-07,1.992e-05,0.0,3.89e-06,9.96e-06,1.01e-06,0.0,0.0,5.31e-06,2.39e-06,6e-07,0.0,0.0,4.3e-07,0.0,4.62e-06,2.055e-05,0.0,8.871e-05,3.8e-07,1.822e-05,1.75e-06,3.3e-07,0.0,3.04e-06,3.8e-07,0.0,4.06e-06,7.29e-06,4.6e-07,0.0
