FID_LINK,FID_Grilla,LAT,LON,ROW,COL,hora,C5_GNV,INT_GAS,C2G_GNV,ESP_GNV,CC_DSEL,CC_GNV,C2P_GAS,>C5_GAS,C2P_DSEL,C3-C4_DSEL,C2G_GAS,AUT_GNV,C5_GAS,M_GAS,AL_DSEL,B_DSEL,TX_GAS,AUT_GAS,>C5_GNV,C2P_GNV,C2G_DSEL,INT_GNV,C3-C4_GAS,INT_DSEL,ESP_GAS,BT_DSEL,TX_GNV,AT_DSEL,>C5_DSEL,CC_GAS,MB_DSEL,C5_DSEL,C3-C4_GNV,BA_DSEL,ESP_DSEL
360,3428,4.827202,-74.07196,53,37,0,0.00341318,0.0023746,0.00204793,0.00011682,0.00821318,0.00118288,0.00086609,0.01551068,0.00451037,0.00629399,0.00339118,0.00286474,0.01175052,0.01890611,0.02334443,0.01333967,0.01275009,0.13728565,0.0045054,0.00052303,0.01766033,0.00275343,0.00814702,0.00378102,0.03677658,0.04668885,0.02333192,0.01111639,0.01198278,0.04940889,0.00190908,0.00907787,0.00236647,0.0,0.00097008
360,3428,4.827202,-74.07196,53,37,1,0.00259402,0.00127211,0.0014365,9.718e-05,0.00436453,0.00062859,0.0007685,0.0159807,0.00400216,0.0066571,0.0023787,0.00152234,0.00893039,0.00993446,0.00037055,0.0048171,0.00677547,0.07295439,0.00464192,0.0004641,0.01238764,0.00147505,0.00861704,0.00202555,0.03059564,0.02334443,0.01239871,0.00074109,0.0123459,0.02625617,0.00095454,0.00689918,0.002503,0.0,0.00080704
360,3428,4.827202,-74.07196,53,37,2,0.00263953,0.00279864,0.00137757,8.835e-05,0.0035675,0.0005138,0.00146382,0.01692074,0.00762316,0.00835164,0.00228112,0.00124434,0.00908707,0.00752743,0.0,0.00259383,0.00553818,0.05963189,0.00491498,0.000884,0.01187943,0.00324511,0.01081047,0.00445621,0.02781422,0.01704514,0.01013453,0.00111164,0.01307213,0.02146142,0.0,0.00702022,0.00314012,0.0,0.00073367
360,3428,4.827202,-74.07196,53,37,3,0.00405031,0.00313787,0.00193743,8.246e-05,0.00463748,0.0006679,0.00135403,0.02710452,0.00705143,0.0123459,0.0032082,0.00161754,0.01394395,0.00875283,0.01333967,0.01111639,0.0071992,0.07751689,0.00787307,0.0008177,0.01670743,0.00363846,0.0159807,0.00499635,0.02595994,0.02149169,0.01317412,0.00148219,0.02093961,0.02789821,0.00190908,0.0107724,0.00464192,0.0,0.00068476
360,3428,4.827202,-74.07196,53,37,4,0.00750899,0.01356916,0.00428003,0.00073623,0.01037497,0.00149423,0.00283005,0.05107557,0.01473812,0.02578114,0.00708732,0.00361877,0.02585113,0.02118184,0.05076487,0.09115443,0.01610605,0.17342066,0.01483595,0.00170907,0.03690882,0.01573386,0.03337146,0.02160585,0.23178514,0.08040858,0.02947312,0.04854159,0.03945846,0.06241382,0.02099991,0.01997131,0.00969343,0.00407601,0.00611393
360,3428,4.827202,-74.07196,53,37,5,0.01046708,0.03163309,0.01052696,0.0032836,0.05302125,0.00763625,0.00517215,0.05279898,0.02693518,0.04599453,0.01743162,0.0184937,0.03603491,0.11028564,0.08263186,0.21714023,0.08230992,0.88626579,0.01533655,0.00312347,0.09077917,0.03667956,0.05953595,0.05036863,1.03376172,0.13747274,0.15062228,0.16785755,0.04078988,0.31896567,0.05568157,0.02783879,0.01729344,0.03409027,0.02726812
360,3428,4.827202,-74.07196,53,37,6,0.0020024,0.03180271,0.00758766,0.00536959,0.09450475,0.01361081,0.0055747,0.00720698,0.02903155,0.02009235,0.01256443,0.03296305,0.00689364,0.30980636,0.07299765,0.25641815,0.14670869,1.57967466,0.00209342,0.00336657,0.06543215,0.03687624,0.02600781,0.05063871,1.69048628,0.13228509,0.26846823,0.35943007,0.00556776,0.56852245,0.06204518,0.00532568,0.0075545,0.06521618,0.04459092
360,3428,4.827202,-74.07196,53,37,7,0.00036407,0.03884171,0.00637216,0.00278688,0.06994438,0.01007356,0.00437925,0.00219343,0.02280596,0.00919891,0.01055168,0.02439645,0.00125339,0.3212288,0.06447508,0.26975782,0.1085813,1.16914084,0.00063713,0.00264463,0.0549503,0.04503818,0.01190719,0.06184674,0.87738401,0.13784328,0.19869735,0.52951089,0.00169454,0.42077196,0.06840879,0.00096831,0.00345869,0.08707842,0.02314326
360,3428,4.827202,-74.07196,53,37,8,0.00154731,0.04511744,0.00856006,0.00181997,0.07849875,0.01130558,0.00716051,0.00548357,0.03728998,0.03243825,0.01417463,0.02738019,0.0053269,0.24818645,0.05595252,0.28272695,0.12186105,1.31212961,0.00159282,0.00432423,0.07381763,0.05231509,0.04198851,0.07183944,0.57297286,0.15859388,0.22299852,0.51728286,0.00423634,0.4722334,0.05981792,0.0041153,0.01219643,0.08448459,0.01511363
360,3428,4.827202,-74.07196,53,37,9,0.00222994,0.03256597,0.00907573,0.00068126,0.08324814,0.0119896,0.00659938,0.0106538,0.03436776,0.02069754,0.01502852,0.02903677,0.007677,0.1929561,0.04372448,0.2560476,0.12923399,1.39151713,0.00309462,0.00398537,0.07826448,0.03776127,0.02679118,0.05185403,0.21447852,0.17526848,0.23649056,0.43168663,0.0082306,0.50080484,0.05504521,0.00593087,0.00778205,0.06818055,0.00565742
