FID_LINK,FID_Grilla,LAT,LON,ROW,COL,hora,C5_GNV,INT_GAS,C2G_GNV,ESP_GNV,CC_DSEL,CC_GNV,C2P_GAS,>C5_GAS,C2P_DSEL,C3-C4_DSEL,C2G_GAS,AUT_GNV,C5_GAS,M_GAS,AL_DSEL,B_DSEL,TX_GAS,AUT_GAS,>C5_GNV,C2P_GNV,C2G_DSEL,INT_GNV,C3-C4_GAS,INT_DSEL,ESP_GAS,BT_DSEL,TX_GNV,AT_DSEL,>C5_DSEL,CC_GAS,MB_DSEL,C5_DSEL,C3-C4_GNV,BA_DSEL,ESP_DSEL
11,2856,4.728607,-74.05397,42,39,0,1.07e-06,2.4e-06,2.49e-06,1.6e-07,0.00018757,1.53e-06,3.03e-06,2.637e-05,0.00034892,0.00062201,1.187e-05,3.7e-06,1.998e-05,0.00017619,0.00015578,0.00029901,4.272e-05,0.00021794,1.41e-06,6.3e-07,0.0013662,3.78e-06,1.385e-05,0.00023724,7.33e-05,0.00125611,3.013e-05,0.00025904,0.00118421,3.179e-05,0.00013551,0.00089713,7.4e-07,0.0,3.039e-05
11,2856,4.728607,-74.05397,42,39,1,8.1e-07,1.29e-06,1.74e-06,1.3e-07,9.968e-05,8.1e-07,2.69e-06,2.717e-05,0.00030961,0.0006579,8.33e-06,1.97e-06,1.518e-05,9.258e-05,2.47e-06,0.00010798,2.27e-05,0.00011582,1.45e-06,5.6e-07,0.0009583,2.03e-06,1.465e-05,0.00012709,6.098e-05,0.00062806,1.601e-05,1.727e-05,0.0012201,1.689e-05,6.775e-05,0.00068182,7.8e-07,0.0,2.529e-05
11,2856,4.728607,-74.05397,42,39,2,8.2e-07,2.83e-06,1.67e-06,1.2e-07,8.147e-05,6.6e-07,5.12e-06,2.877e-05,0.00058972,0.00082536,7.98e-06,1.61e-06,1.545e-05,7.015e-05,0.0,5.814e-05,1.856e-05,9.467e-05,1.53e-06,1.07e-06,0.00091899,4.46e-06,1.838e-05,0.0002796,5.544e-05,0.00045858,1.309e-05,2.59e-05,0.00129187,1.381e-05,0.0,0.00069378,9.8e-07,0.0,2.299e-05
11,2856,4.728607,-74.05397,42,39,3,1.26e-06,3.17e-06,2.35e-06,1.1e-07,0.00010591,8.6e-07,4.74e-06,4.609e-05,0.0005455,0.0012201,1.123e-05,2.09e-06,2.371e-05,8.157e-05,8.902e-05,0.00024918,2.412e-05,0.00012306,2.46e-06,9.9e-07,0.00129248,5e-06,2.717e-05,0.00031349,5.174e-05,0.00057821,1.701e-05,3.454e-05,0.00206938,1.795e-05,0.00013551,0.0010646,1.45e-06,0.0,2.145e-05
11,2856,4.728607,-74.05397,42,39,4,2.34e-06,1.372e-05,5.2e-06,1.01e-06,0.00023694,1.93e-06,9.91e-06,8.684e-05,0.00114013,0.00254786,2.481e-05,4.67e-06,4.395e-05,0.0001974,0.00033877,0.00204324,5.397e-05,0.00027531,4.63e-06,2.07e-06,0.00285525,2.161e-05,5.674e-05,0.00135565,0.000462,0.00216331,3.806e-05,0.00113115,0.00389953,4.016e-05,0.0014906,0.00197369,3.02e-06,9.43e-06,0.00019156
11,2856,4.728607,-74.05397,42,39,5,3.27e-06,3.199e-05,1.278e-05,4.51e-06,0.00121089,9.86e-06,1.81e-05,8.977e-05,0.00208369,0.00454547,6.102e-05,2.388e-05,6.127e-05,0.00102778,0.00055142,0.00486722,0.00027581,0.00140695,4.79e-06,3.79e-06,0.00702264,5.039e-05,0.00010123,0.00316035,0.0020605,0.00369856,0.0001945,0.00391155,0.00403111,0.00020524,0.00395235,0.00275121,5.4e-06,7.886e-05,0.00085436
11,2856,4.728607,-74.05397,42,39,6,6.2e-07,3.216e-05,9.21e-06,7.38e-06,0.00215828,1.758e-05,1.951e-05,1.225e-05,0.00224587,0.00198565,4.398e-05,4.257e-05,1.172e-05,0.00288717,0.00048713,0.00574764,0.00049159,0.00250773,6.5e-07,4.09e-06,0.0050618,5.066e-05,4.422e-05,0.0031773,0.00336949,0.00355899,0.00034667,0.00837572,0.00055024,0.00036582,0.00440405,0.00052632,2.36e-06,0.00015085,0.00139711
11,2856,4.728607,-74.05397,42,39,7,1.1e-07,3.928e-05,7.74e-06,3.83e-06,0.00159738,1.301e-05,1.533e-05,3.73e-06,0.00176426,0.00090909,3.694e-05,3.15e-05,2.13e-06,0.00299362,0.00043026,0.00604665,0.00036384,0.00185601,2e-07,3.21e-06,0.00425093,6.187e-05,2.025e-05,0.00388054,0.00174881,0.00370853,0.00025658,0.01233908,0.00016746,0.00027075,0.00485574,9.569e-05,1.08e-06,0.00020143,0.00072512
11,2856,4.728607,-74.05397,42,39,8,4.8e-07,4.562e-05,1.039e-05,2.5e-06,0.00179274,1.46e-05,2.506e-05,9.32e-06,0.00288474,0.00320575,4.962e-05,3.536e-05,9.06e-06,0.00231292,0.00037338,0.00633736,0.00040833,0.002083,5e-07,5.25e-06,0.0057105,7.187e-05,7.139e-05,0.00450753,0.00114205,0.0042668,0.00028796,0.01205413,0.00041866,0.00030386,0.00424595,0.0004067,3.81e-06,0.00019543,0.00047354
11,2856,4.728607,-74.05397,42,39,9,7e-07,3.293e-05,1.102e-05,9.4e-07,0.0019012,1.548e-05,2.31e-05,1.811e-05,0.00265867,0.00204546,5.261e-05,3.75e-05,1.305e-05,0.00179821,0.00029178,0.00573934,0.00043304,0.00220903,9.7e-07,4.84e-06,0.00605451,5.187e-05,4.555e-05,0.00325355,0.0004275,0.00471541,0.00030538,0.0100595,0.0008134,0.00032225,0.00390718,0.00058613,2.43e-06,0.00015771,0.00017726
11,2856,4.728607,-74.05397,42,39,10,2.26e-06,3.902e-05,1.68e-05,9.2e-07,0.00196535,1.6e-05,2.536e-05,7.672e-05,0.00291914,0.00566988,8.023e-05,3.876e-05,4.236e-05,0.00184756,0.00026458,0.00547355,0.00044765,0.00228356,4.09e-06,5.31e-06,0.0092341,6.146e-05,0.00012627,0.00385512,0.00041949,0.00369856,0.00031568,0.00855705,0.00344499,0.00033312,0.00431371,0.00190192,6.73e-06,0.00012771,0.00017394
11,2856,4.728607,-74.05397,42,39,11,1.51e-06,3.49e-05,1.555e-05,9.5e-07,0.00192452,1.567e-05,2.28e-05,6.633e-05,0.00262427,0.00411485,7.426e-05,3.796e-05,2.824e-05,0.00184552,0.00028931,0.00496689,0.00043835,0.00223612,3.54e-06,4.78e-06,0.00854609,5.498e-05,9.164e-05,0.00344843,0.00043551,0.00310041,0.00030913,0.00829801,0.00297848,0.0003262,0.0040201,0.00126795,4.89e-06,0.00011914,0.00018058
11,2856,4.728607,-74.05397,42,39,12,2.44e-06,3.765e-05,1.345e-05,1.42e-06,0.00191835,1.562e-05,2.72e-05,5.434e-05,0.00313045,0.00453351,6.422e-05,3.783e-05,4.582e-05,0.00177863,0.0003264,0.00466788,0.00043694,0.00222895,2.9e-06,5.7e-06,0.00739121,5.93e-05,0.00010096,0.00371956,0.00064679,0.00343936,0.00030813,0.00828938,0.0024402,0.00032515,0.0040201,0.00205742,5.38e-06,0.00010371,0.00026818
11,2856,4.728607,-74.05397,42,39,13,1.18e-06,3.773e-05,1.445e-05,2.22e-06,0.00204046,1.662e-05,1.926e-05,7.645e-05,0.00221638,0.00446174,6.9e-05,4.024e-05,2.211e-05,0.00173703,0.00028684,0.00485892,0.00046476,0.00237084,4.08e-06,4.03e-06,0.00794162,5.944e-05,9.936e-05,0.00372803,0.00101516,0.00353905,0.00032775,0.00816849,0.00343303,0.00034585,0.0038846,0.00099283,5.3e-06,9.6e-05,0.00042092
11,2856,4.728607,-74.05397,42,39,14,1.43e-06,2.976e-05,1.429e-05,3.23e-06,0.00214444,1.746e-05,2.609e-05,6.713e-05,0.00300268,0.00421054,6.823e-05,4.229e-05,2.691e-05,0.00175049,0.00027695,0.00464297,0.00048844,0.00249165,3.58e-06,5.46e-06,0.00785317,4.687e-05,9.377e-05,0.00294006,0.00147715,0.00331973,0.00034445,0.00885064,0.00301436,0.00036348,0.00422337,0.00120814,5e-06,0.00010371,0.00061248
11,2856,4.728607,-74.05397,42,39,15,1.21e-06,3.07e-05,1.523e-05,6.65e-06,0.00189852,1.546e-05,2.562e-05,6.74e-05,0.00294862,0.00440193,7.272e-05,3.744e-05,2.264e-05,0.00200744,0.00029426,0.00501673,0.00043243,0.00220592,3.59e-06,5.37e-06,0.00836917,4.836e-05,9.803e-05,0.00303326,0.00303808,0.00341942,0.00030495,0.00911831,0.00302633,0.00032179,0.00404269,0.00101675,5.23e-06,0.00011743,0.0012597
11,2856,4.728607,-74.05397,42,39,16,1.05e-06,3.087e-05,1.552e-05,5.5e-06,0.00192577,1.568e-05,2.319e-05,5.195e-05,0.0026685,0.00409092,7.408e-05,3.798e-05,1.971e-05,0.00241162,0.00044757,0.00550677,0.00043863,0.00223757,2.77e-06,4.86e-06,0.00852643,4.863e-05,9.111e-05,0.00305021,0.00251449,0.00376834,0.00030933,0.01046534,0.00233254,0.00032641,0.00408786,0.00088517,4.86e-06,0.00014571,0.0010426
11,2856,4.728607,-74.05397,42,39,17,3.8e-07,3.001e-05,1.16e-05,3.69e-06,0.00211907,1.726e-05,1.559e-05,8.26e-06,0.00179375,0.00200958,5.538e-05,4.179e-05,7.19e-06,0.00343409,0.00049702,0.00467619,0.00048266,0.00246217,4.4e-07,3.26e-06,0.00637394,4.728e-05,4.475e-05,0.00296548,0.00168782,0.00435652,0.00034038,0.01145834,0.00037081,0.00035918,0.00406527,0.00032297,2.39e-06,0.00016457,0.00069983
11,2856,4.728607,-74.05397,42,39,18,1e-07,3.284e-05,8.48e-06,2.1e-06,0.00211402,1.722e-05,1.285e-05,2.93e-06,0.00147923,0.00094498,4.048e-05,4.169e-05,1.86e-06,0.00255518,0.000408,0.00400342,0.00048151,0.00245631,1.6e-07,2.69e-06,0.00465882,5.174e-05,2.105e-05,0.00324508,0.00095787,0.00395775,0.00033956,0.00928237,0.00013158,0.00035832,0.00415561,8.373e-05,1.12e-06,0.00017828,0.00039717
11,2856,4.728607,-74.05397,42,39,19,8.2e-07,2.65e-05,7.19e-06,8.8e-07,0.00218172,1.777e-05,7.22e-06,4.822e-05,0.00083053,0.00131579,3.433e-05,4.303e-05,1.545e-05,0.00154983,0.00046488,0.00380408,0.00049693,0.00253497,2.57e-06,1.51e-06,0.00395115,4.174e-05,2.93e-05,0.00261809,0.00040348,0.00431664,0.00035044,0.00827211,0.00216508,0.0003698,0.0037265,0.00069378,1.56e-06,0.00018943,0.0001673
11,2856,4.728607,-74.05397,42,39,20,7.4e-07,2.101e-05,5.78e-06,4.8e-07,0.00201728,1.643e-05,5.81e-06,5.914e-05,0.00066835,0.00108852,2.758e-05,3.978e-05,1.385e-05,0.00120846,0.00048713,0.00358812,0.00045948,0.0023439,3.15e-06,1.22e-06,0.00317468,3.31e-05,2.424e-05,0.00207584,0.00021806,0.00449609,0.00032402,0.00750361,0.00265551,0.00034192,0.00311671,0.00062201,1.29e-06,0.00018257,9.042e-05
11,2856,4.728607,-74.05397,42,39,21,1.33e-06,1.372e-05,5.28e-06,3.2e-07,0.001573,1.281e-05,4.31e-06,4.635e-05,0.00049635,0.00071771,2.519e-05,3.102e-05,2.504e-05,0.00115952,0.00032393,0.00240869,0.00035828,0.00182769,2.47e-06,9e-07,0.00289948,2.161e-05,1.598e-05,0.00135565,0.00014599,0.00402754,0.00025266,0.00719276,0.00208135,0.00026662,0.00316188,0.00112441,8.5e-07,0.00018085,6.053e-05
