LON_1,Largo_Via,FID_Grilla,LON,CLASIFI_SU,IDEstacion,FID_LINK,Shape_Leng,LAT,IDNodo,COL,LAT_1,ROW,FID,hora,NH>C5_DSEL,NH>C5_GNV,NH>C5_GAS,NHAL_DSEL,NHAT_DSEL,NHAUT_GNV,NHAUT_GAS,NHBA_DSEL,NHBT_DSEL,NHB_DSEL,NHC2G_DSEL,NHC2G_GNV,NHC2G_GAS,NHC2P_DSEL,NHC2P_GNV,NHC2P_GAS,NHC3-C4_DSEL,NHC3-C4_GNV,NHC3-C4_GAS,NHCC_DSEL,NHCC_GNV,NHCC_GAS,NHESP_DSEL,NHESP_GNV,NHESP_GAS,NHINT_DSEL,NHINT_GNV,NHINT_GAS,NHMB_DSEL,NHM_GAS,NHTX_GNV,NHTX_GAS,NHC5_DSEL,NHC5_GNV,NHC5_GAS
-74.07196,329.26,3428.0,-74.07196,Local,1.0,360.0,329.259724639,4.827202,3493.0,37.0,4.827202,53.0,360,10,0.974884137196,0.366545813537,1.2619033826,1.02666666667,9.64333333333,5.94031961019,284.675462278,0.77,3.48333333333,5.31666666667,11.2692458517,1.3068078169,2.16394633137,4.40117313115,0.510370217049,0.84512331847,0.782653462257,0.294269174247,1.0130773635,17.0308380546,2.45282331518,102.454254883,0.13997272524,0.0168553543483,5.30650525374,1.96073939861,1.42785427911,1.23140632228,2.05333333333,47.2266666667,48.3810488196,26.4385863733,0.233422962428,0.087764490565,0.302145880342
-74.07196,329.26,3428.0,-74.07196,Local,1.0,360.0,329.259724639,4.827202,3493.0,37.0,4.827202,53.0,360,11,0.906230324718,0.340732728076,1.17303694721,1.39333333333,8.58,5.80937515897,278.400265884,0.733333333333,6.05,5.79333333333,12.0261354985,1.39457849117,2.30928601035,4.17690953211,0.484364091341,0.802059709887,0.823845749742,0.309757025523,1.06639722473,16.6554215974,2.39875491077,100.195821488,0.170033981668,0.0204752962218,6.44615738877,1.52501953225,1.11055332819,0.957760472887,1.94333333333,47.3,47.314569185,25.8557917746,0.370730587385,0.139390661486,0.47987875113
-74.07196,329.26,3428.0,-74.07196,Local,1.0,360.0,329.259724639,4.827202,3493.0,37.0,4.827202,53.0,360,12,1.04353794967,0.392358898996,1.350769818,1.32,9.60666666667,5.1372234366,246.189018876,0.99,4.91333333333,5.72,9.25087346038,1.07275268552,1.77637385411,3.02755858702,0.351082697079,0.581358715892,0.727730412273,0.273618705879,0.941984215181,14.7283692024,2.12121607042,88.6030439268,0.14842745361,0.0178734630002,5.62703241672,1.86737085582,1.3598612182,1.17276792598,1.98,60.5733333333,41.8402163846,22.8642454381,0.288346012409,0.108414958933,0.373239028657
-74.07196,329.26,3428.0,-74.07196,Local,1.0,360.0,329.259724639,4.827202,3493.0,37.0,4.827202,53.0,360,13,1.09846099966,0.413009367364,1.42186296631,1.02666666667,10.1933333333,5.74010420355,275.080622742,0.88,3.77666666667,5.57333333333,10.3161255558,1.19628178264,1.98092599489,2.74722908823,0.318575039941,0.527529205161,0.906230324718,0.340732728076,1.17303694721,16.4568224476,2.37015217124,99.0010870983,0.195398166779,0.0235296221776,7.4077388777,2.1007922128,1.52984387047,1.31936391673,2.01666666667,63.7266666667,46.7503905387,25.5474874646,0.521768974837,0.196179449498,0.675384908997
-74.07196,329.26,3428.0,-74.07196,Local,1.0,360.0,329.259724639,4.827202,3493.0,37.0,4.827202,53.0,360,14,0.919961087214,0.345895345169,1.19081023429,1.21,10.67,5.54033570627,265.507200259,0.953333333333,3.48333333333,4.98666666667,6.75594092105,0.783434536999,1.29729120861,2.85936088775,0.331578102797,0.549061009453,0.878768799726,0.330407493891,1.13749037305,15.8840881255,2.2876655611,95.5556272779,0.13715448245,0.0165159847977,5.19966286609,2.31865214599,1.68849434593,1.45618684143,1.76,58.52,45.12337212,24.658377616,0.398192112375,0.14971589567,0.515425325287
-74.07196,329.26,3428.0,-74.07196,Local,1.0,360.0,329.259724639,4.827202,3493.0,37.0,4.827202,53.0,360,15,1.24949938711,0.469798155378,1.61736912418,1.24666666667,11.2566666667,6.71347285468,321.726963162,0.916666666667,4.25333333333,5.61,7.68102826709,0.89070980555,1.47492859402,4.65346968007,0.539627108473,0.893569878128,0.755191937265,0.283943940062,0.977530789338,19.2474608228,2.7720667951,115.789032263,0.172852224458,0.0208146657724,6.55299977644,2.42758211256,1.76781958366,1.52459830378,1.94333333333,59.73,54.6780104851,29.8796602845,0.9611533747,0.361383196445,1.24413009552
-74.07196,329.26,3428.0,-74.07196,Local,1.0,360.0,329.259724639,4.827202,3493.0,37.0,4.827202,53.0,360,16,0.782653462257,0.294269174247,1.0130773635,1.13666666667,8.87333333333,6.89715261391,330.529371753,0.916666666667,3.37333333333,4.87666666667,5.49445817646,0.637150079883,1.05505841032,3.36395398559,0.390091885643,0.645954128767,0.549230499829,0.206504683682,0.710931483156,19.7740688909,2.84791018831,118.957005387,0.13151799687,0.0158372456964,4.98597809076,2.38089784117,1.7338230532,1.49527910563,1.72333333333,58.0433333333,56.1739938635,30.6971639709,0.480576687351,0.180691598222,0.62206504776
-74.07196,329.26,3428.0,-74.07196,Local,1.0,360.0,329.259724639,4.827202,3493.0,37.0,4.827202,53.0,360,17,0.617884312307,0.232317769143,0.79979791855,1.13666666667,10.0833333333,6.73849978052,322.926318103,0.916666666667,2.75,4.4,4.90576622899,0.568883999895,0.942016437787,3.42001988535,0.39659341707,0.656720030914,0.411922874871,0.154878512762,0.533198612366,19.3192127737,2.7824006881,116.220678236,0.108032640286,0.0130091661078,4.09562486027,2.20972217939,1.6091691082,1.38777537908,1.79666666667,57.42,54.8818427703,29.9910476481,0.453115162359,0.170366364038,0.586518473603
-74.07196,329.26,3428.0,-74.07196,Local,1.0,360.0,329.259724639,4.827202,3493.0,37.0,4.827202,53.0,360,18,0.576692024821,0.216829917867,0.746478057314,1.39333333333,10.45,6.77559325986,324.703933464,0.623333333333,3.44666666667,4.76666666667,3.75641528392,0.435602605634,0.72131544379,2.3547677899,0.27306431995,0.452167890137,0.137307624957,0.0516261709205,0.177732870789,19.4255594152,2.79771699379,116.860439232,0.11179029734,0.013461658842,4.23808137716,2.14747648419,1.56384040092,1.34868311488,1.90666666667,45.2466666667,55.1839513357,30.1561396334,0.302076774905,0.113577576025,0.391012315736
-74.07196,329.26,3428.0,-74.07196,Local,1.0,360.0,329.259724639,4.827202,3493.0,37.0,4.827202,53.0,360,19,0.508038212341,0.191016832406,0.657611621918,1.21,9.75333333333,6.57716549076,315.194762137,0.843333333333,3.48333333333,3.96,4.12084363236,0.477862559913,0.79129380774,2.80329498799,0.325076571369,0.538295107306,0.26088448742,0.0980897247491,0.337692454499,18.8566689475,2.71578398507,113.438103303,0.119305611447,0.0143666443103,4.5229944109,2.02298509381,1.47318298638,1.27049858648,1.94333333333,41.1766666667,53.5678525037,29.2729969649,0.370730587385,0.139390661486,0.47987875113
-74.07196,329.26,3428.0,-74.07196,Local,1.0,360.0,329.259724639,4.827202,3493.0,37.0,4.827202,53.0,360,20,0.617884312307,0.232317769143,0.79979791855,1.32,8.91,5.86032282942,280.841809875,0.843333333333,3.52,3.04333333333,2.29870189014,0.266562788523,0.441401987992,2.07443829111,0.240556662812,0.398338379406,0.247153724924,0.0929271076571,0.319919167421,16.8014880688,2.41979176437,101.074529362,0.110850883076,0.0133485356584,4.20246724792,1.68063377024,1.22387509638,1.05549113338,1.79666666667,38.4633333333,47.7295134798,26.082544622,0.302076774905,0.113577576025,0.391012315736
-74.07196,329.26,3428.0,-74.07196,Local,1.0,360.0,329.259724639,4.827202,3493.0,37.0,4.827202,53.0,360,21,0.411922874871,0.154878512762,0.533198612366,1.43,7.88333333333,4.69254859368,224.879051604,0.88,3.55666666667,2.53,1.65394404291,0.191795177108,0.317594113311,1.00918619568,0.117027565693,0.19378623863,0.233422962428,0.087764490565,0.302145880342,13.4534907895,1.93760493601,80.9336199417,0.0864261122289,0.0104073328862,3.27649988822,0.964808275508,0.702594962736,0.605930095091,1.39333333333,32.6333333333,38.2185534612,20.8851306741,0.123576862462,0.0464635538286,0.15995958371
-74.07196,329.26,3428.0,-74.07196,Local,1.0,360.0,329.259724639,4.827202,3493.0,37.0,4.827202,53.0,360,22,0.686538124787,0.258130854604,0.888664353944,2.71333333333,6.67333333333,3.52253981099,168.809208071,1.72333333333,4.03333333333,1.90666666667,3.95264593306,0.45835796563,0.758996101303,0.897054396157,0.104024502838,0.172254434338,0.466845924855,0.17552898113,0.604291760681,10.099087086,1.45449543863,60.7541707029,0.104274983233,0.0125566733736,3.95316834339,0.746948342329,0.543944487277,0.469107170393,1.13666666667,27.39,28.6893941316,15.677771426,0.425653637367,0.160041129854,0.550971899445
-74.07196,329.26,3428.0,-74.07196,Local,1.0,360.0,329.259724639,4.827202,3493.0,37.0,4.827202,53.0,360,23,0.878768799726,0.330407493891,1.13749037305,2.2,3.04333333333,2.32929174003,111.625677806,0.366666666667,4.47333333333,0.733333333333,3.3359210357,0.386841119929,0.640571177695,0.756889646757,0.0877706742697,0.145339678973,0.205961437436,0.0774392563809,0.266599306184,6.67805657094,0.961790183473,40.1739073463,0.0723348982785,0.00871048513302,2.74228794992,0.326789899768,0.237975713184,0.205234387047,0.366666666667,16.0233333333,18.9709619657,10.3669810546,0.302076774905,0.113577576025,0.391012315736
-74.062965,147.135,295.0,-74.062965,Intermedia,1.0,1117.0,147.134938663,4.755493,3493.0,38.0,4.755493,45.0,1117,0,1.29318817687,0.486224664306,1.67392049216,2.52833333333,0.801666666668,2.67426516088,128.157695357,0.0,2.775,0.431666666668,4.4789008558,0.5193837038,0.86004877372,0.75434119677,0.0874751501138,0.144850319784,0.392574982265,0.14760391595,0.50815443512,7.66709198473,1.10423350392,46.1237546791,0.102695059244,0.0123664207467,3.89327185335,0.287886340272,0.209645271139,0.180801721922,0.0616666666668,14.8616666667,21.7806047141,11.9023546005,0.369482336249,0.138921332659,0.47826299776
-74.062965,147.135,295.0,-74.062965,Intermedia,1.0,1117.0,147.134938663,4.755493,3493.0,38.0,4.755493,45.0,1117,1,0.992983778669,0.37335108152,1.28533180648,0.0,0.0,2.01434250454,96.5324967837,0.0,0.74,0.37,4.80892512939,0.557654081976,0.923420788625,0.75434119677,0.0874751501138,0.144850319784,0.277111752186,0.104190999494,0.358697248319,5.7751002021,0.831744179455,34.7418950365,0.0774162754304,0.00932237871676,2.93492801252,0.261714854793,0.190586610126,0.164365201748,0.0616666666668,13.135,16.4058517802,8.96523618028,0.346389690233,0.130238749368,0.448371560401
-74.062965,147.135,295.0,-74.062965,Intermedia,1.0,1117.0,147.134938663,4.755493,3493.0,38.0,4.755493,45.0,1117,2,0.900613194605,0.338620748356,1.16576605704,0.0,0.0616666666668,1.9233964437,92.1741265929,0.0,0.678333333332,0.0616666666668,4.00743760783,0.464711734981,0.769517323855,1.41438974394,0.164015906463,0.271594349595,0.554223504373,0.208381998989,0.717394496639,5.51435873775,0.794191550459,33.1733244024,0.0726765034651,0.00875162083612,2.75523854236,0.287886340272,0.209645271139,0.180801721922,0.185,9.74333333332,15.6651398155,8.56046245721,0.254019106171,0.0955084162031,0.328805810959
-74.062965,147.135,295.0,-74.062965,Intermedia,1.0,1117.0,147.134938663,4.755493,3493.0,38.0,4.755493,45.0,1117,3,1.43174405296,0.538320164055,1.85326911632,0.0,0.0616666666668,1.91362537931,91.7058719445,0.0,0.74,0.37,4.3846082062,0.508449310035,0.841942483746,1.27295076955,0.147614315817,0.244434914636,0.484945566325,0.182334249115,0.627720184559,5.48634519201,0.790156970482,33.0048002847,0.0663568075118,0.00799061032865,2.51565258216,0.235543369314,0.171527949113,0.147928681573,0.123333333333,11.84,15.5855591912,8.51697437128,0.554223504373,0.208381998989,0.717394496639
-74.062965,147.135,295.0,-74.062965,Intermedia,1.0,1117.0,147.134938663,4.755493,3493.0,38.0,4.755493,45.0,1117,4,2.03215284937,0.764067329623,2.63044648767,2.09666666667,2.035,1.65732284422,79.4231923165,0.0,3.7,2.59,6.93050974533,0.803677941672,1.33081231302,2.92307213748,0.338966206691,0.561294989165,1.31628082289,0.494907247598,1.70381192952,4.75152833793,0.684326834217,28.5842830431,0.124813995082,0.0150299575229,4.73182271406,1.43943170136,1.04822635569,0.90400860961,1.04833333333,9.49666666668,13.4980981997,7.37624842446,0.900613194605,0.338620748356,1.16576605704
-74.062965,147.135,295.0,-74.062965,Intermedia,1.0,1117.0,147.134938663,4.755493,3493.0,38.0,4.755493,45.0,1117,5,3.07132192007,1.15478357773,3.97556116888,4.31666666668,6.845,2.86743158762,137.414729563,0.801666666668,6.22833333332,10.545,14.3324827386,1.66202785216,2.7521560759,5.51612000136,0.639662035207,1.05921796342,2.42472783163,0.911671245574,3.13860092279,8.22089823545,1.1839940465,49.4553468524,0.285966241896,0.0344357254639,10.8412646993,2.80034894629,2.03927672835,1.7587076587,3.26833333333,38.6033333332,23.3538524408,12.7620806074,1.31628082289,0.494907247598,1.70381192952
-74.062965,147.135,295.0,-74.062965,Intermedia,1.0,1117.0,147.134938663,4.755493,3493.0,38.0,4.755493,45.0,1117,6,1.40865140695,0.529637580763,1.82337767896,2.83666666667,15.2316666667,6.67138211579,319.709866213,1.23333333333,6.22833333332,15.0466666667,19.3299931672,2.24155072167,3.71178944446,8.20346051485,0.951292257487,1.57524722765,1.98596755734,0.746702163043,2.57066361295,19.1267870873,2.75468706599,115.063082218,0.462917728594,0.0557440196735,17.5496715851,3.69017945258,2.68727120278,2.31754934464,4.87166666668,89.9716666668,54.3352016421,29.6923269911,0.762057318513,0.286525248609,0.986417432877
-74.062965,147.135,295.0,-74.062965,Intermedia,1.0,1117.0,147.134938663,4.755493,3493.0,38.0,4.755493,45.0,1117,7,1.45483669898,0.547002747347,1.88316055367,1.91166666667,26.7633333333,8.28360773977,396.971883229,1.60333333333,6.41333333332,10.2983333333,18.66994462,2.16500996532,3.58504541466,5.09180307817,0.59045726327,0.977739658545,1.54720728304,0.581733080511,2.00272630312,23.7490221371,3.42039276186,142.869561641,0.363382517326,0.0437581041806,13.7761927118,3.63783648163,2.64915388075,2.28467630429,4.31666666668,98.7283333332,67.4660046525,36.8678611727,0.762057318513,0.286525248609,0.986417432877
-74.062965,147.135,295.0,-74.062965,Intermedia,1.0,1117.0,147.134938663,4.755493,3493.0,38.0,4.755493,45.0,1117,8,1.17772494679,0.442811747849,1.52446330536,1.41833333333,27.9966666667,9.03898617893,433.171569522,1.41833333333,6.66,12.58,20.6972365863,2.40009943125,3.97433064908,6.12902222373,0.710735594677,1.17690884825,1.98596755734,0.746702163043,2.57066361295,25.9146847129,3.73229682914,155.897772279,0.304925329756,0.0367187569864,11.5600225799,3.61166499615,2.63009521974,2.26823978412,3.82333333332,85.655,73.6181990701,40.2298247403,0.692779380465,0.260477498736,0.896743120798
-74.062965,147.135,295.0,-74.062965,Intermedia,1.0,1117.0,147.134938663,4.755493,3493.0,38.0,4.755493,45.0,1117,9,1.45483669898,0.547002747347,1.88316055367,1.665,23.0633333333,8.94277877575,428.561062214,1.60333333333,5.67333333332,10.2983333333,20.8386755607,2.4165010219,4.00149008405,8.25060683967,0.956759454369,1.58430037264,1.54720728304,0.581733080511,2.00272630312,25.6388590316,3.69257173402,154.23845789,0.257527610105,0.0310111781802,9.76312787837,3.50697905423,2.55386057569,2.20249370342,3.94666666668,70.115,72.8346360002,39.8016343556,0.715872026481,0.269160082027,0.926634558158
-74.062965,147.135,295.0,-74.062965,Intermedia,1.0,1117.0,147.134938663,4.755493,3493.0,38.0,4.755493,45.0,1117,10,1.6395778671,0.616463413676,2.12229205256,1.72666666667,16.2183333333,9.99053752623,478.772368376,1.295,5.85833333332,8.94166666668,18.9528225688,2.19781314661,3.63936428458,7.40197299329,0.858349910492,1.42134376288,1.31628082289,0.494907247598,1.70381192952,28.6427730919,4.12520284826,172.309428666,0.235408674268,0.028347641404,8.92457701766,3.29760717039,2.40139128759,2.07100154202,3.45333333333,79.4266666668,81.3681275603,44.4648952642,0.392574982265,0.14760391595,0.50815443512
-74.062965,147.135,295.0,-74.062965,Intermedia,1.0,1117.0,147.134938663,4.755493,3493.0,38.0,4.755493,45.0,1117,11,1.52411463703,0.573050497219,1.97283486576,2.34333333333,14.43,9.77031276736,468.218628987,1.23333333333,10.175,9.74333333332,20.2257733383,2.34542746243,3.88379919923,7.02480239492,0.814612335437,1.34891860299,1.38555876093,0.520954997471,1.7934862416,28.0113908683,4.03426962266,168.511154321,0.285966241896,0.0344357254639,10.8412646993,2.56480557697,1.86774877924,1.61077897713,3.26833333333,79.55,79.5745027202,43.4847407118,0.623501442421,0.234429748862,0.807068808718
-74.062965,147.135,295.0,-74.062965,Intermedia,1.0,1117.0,147.134938663,4.755493,3493.0,38.0,4.755493,45.0,1117,12,1.75504109718,0.659876330129,2.27174923936,2.22,16.1566666667,8.63987577973,414.045168109,1.665,8.26333333332,9.62,15.5582871834,1.8041749711,2.98753784555,5.09180307817,0.59045726327,0.977739658545,1.22391023882,0.460176914433,1.58424618008,24.7704391131,3.56749975479,149.01421024,0.249627990163,0.0300599150458,9.46364542812,3.14057825752,2.28703932151,1.97238242097,3.33,101.873333333,70.3676366468,38.4535036914,0.484945566325,0.182334249115,0.627720184559
-74.062965,147.135,295.0,-74.062965,Intermedia,1.0,1117.0,147.134938663,4.755493,3493.0,38.0,4.755493,45.0,1117,13,1.84741168124,0.694606663294,2.3913149888,1.72666666667,17.1433333333,9.65381161506,462.635592794,1.48,6.35166666668,9.37333333332,17.3498475257,2.01192845262,3.33155735504,4.62033983021,0.535785294447,0.88720820868,1.52411463703,0.573050497219,1.97283486576,27.6773832074,3.98616501527,166.501828302,0.328624189582,0.0395725463896,12.4584699307,3.53315053971,2.5729192367,2.21893022359,3.39166666667,107.176666667,78.6256568151,42.9662289178,0.877520548589,0.329938165065,1.13587461968
-74.062965,147.135,295.0,-74.062965,Intermedia,1.0,1117.0,147.134938663,4.755493,3493.0,38.0,4.755493,45.0,1117,14,1.54720728304,0.581733080511,2.00272630312,2.035,17.945,9.31783732418,446.5348368,1.60333333333,5.85833333332,8.38666666668,11.3622642763,1.31759444859,2.18180794175,4.80892512939,0.557654081976,0.923420788625,1.47792934499,0.555685330635,1.91305199103,26.714148211,3.84743753458,160.707191331,0.230668902303,0.0277768835233,8.74488754751,3.89955133643,2.83974049088,2.44904150604,2.96,98.42,75.8893076563,41.4709078087,0.669686734449,0.251794915445,0.866851683438
-74.062965,147.135,295.0,-74.062965,Intermedia,1.0,1117.0,147.134938663,4.755493,3493.0,38.0,4.755493,45.0,1117,15,2.10143078742,0.7901150795,2.72012079976,2.09666666667,18.9316666667,11.2908407101,541.086256227,1.54166666667,7.15333333332,9.435,12.9180929946,1.4980119457,2.48056172631,7.82628991648,0.907554682432,1.50282206776,1.27009553085,0.477542081014,1.6440290548,32.3707295657,4.66211233722,194.736099716,0.290706013861,0.0350064833445,11.0209541695,4.08275173476,2.97315111797,2.56409714726,3.26833333333,100.455,91.9584721795,50.2521559331,1.61648522109,0.607780830384,2.0924006152
-74.062965,147.135,295.0,-74.062965,Intermedia,1.0,1117.0,147.134938663,4.755493,3493.0,38.0,4.755493,45.0,1117,16,1.31628082289,0.494907247598,1.70381192952,1.91166666667,14.9233333333,11.5997566689,555.890307039,1.54166666667,5.67333333332,8.20166666668,9.24067966041,1.07157058889,1.77441641736,5.65755897576,0.656063625854,1.08637739838,0.923705840621,0.347303331648,1.1956574944,33.2563885892,4.78966713488,200.064054514,0.221189358372,0.0266353677621,8.38550860719,4.00423727833,2.91597513493,2.51478758674,2.89833333333,97.6183333332,94.4744442249,51.6270484965,0.808242610545,0.303890415192,1.0462003076
-74.062965,147.135,295.0,-74.062965,Intermedia,1.0,1117.0,147.134938663,4.755493,3493.0,38.0,4.755493,45.0,1117,17,1.0391690707,0.390716248104,1.3451146812,1.91166666667,16.9583333333,11.3329314491,543.103353174,1.54166666667,4.625,7.4,8.25060683967,0.956759454369,1.58430037264,5.75185162536,0.666998019618,1.10448368836,0.692779380465,0.260477498736,0.896743120798,32.4914033013,4.67949206635,195.462049761,0.181691258663,0.0218790520903,6.88809635591,3.71635093806,2.70632986379,2.33398586482,3.02166666667,96.57,92.3012810227,50.4394892263,0.762057318513,0.286525248609,0.986417432877
-74.062965,147.135,295.0,-74.062965,Intermedia,1.0,1117.0,147.134938663,4.755493,3493.0,38.0,4.755493,45.0,1117,18,0.969891132653,0.36466849823,1.25544036912,2.34333333333,17.575,11.395315937,546.092979007,1.04833333333,5.79666666668,8.01666666668,6.31760752295,0.732604382202,1.21312142819,3.96029128302,0.459244538098,0.760464178866,0.230926460155,0.0868258329118,0.298914373599,32.6702590165,4.70525130773,196.538011436,0.188010954617,0.0226400625978,7.12768231613,3.61166499615,2.63009521974,2.26823978412,3.20666666667,76.0966666668,92.8093727009,50.7171439289,0.508038212341,0.191016832406,0.657611621919
