Pollutant,AUT_GAS,,AUT_GNV,,CC_GAS,,CC_DSEL,,CC_GNV,,TX_GAS,,TX_GNV,,MB_DSEL,,BT_DSEL,,B_DSEL,,AL_DSEL,,AT_DSEL,,BA_DSEL,,ESP_GAS,,ESP_DSEL,,ESP_GNV,,INT_DSEL,,INT_GAS,,INT_GNV,,C2P_DSEL,,C2P_GAS,,C2P_GNV,,C2G_DSEL,,C2G_GAS,,C2G_GNV,,C3-C4_DSEL,,C3-C4_GAS,,C3-C4_GNV,,C5_DSEL,,C5_GAS,,C5_GNV,,>C5_DSEL,,>C5_GAS,,>C5_GNV,,M_GAS,
,FE,Incertidumbre,FE,Incertidumbre,FE,Incertidumbre,FE,Incertidumbre,FE,Incertidumbre,FE,Incertidumbre,FE,Incertidumbre,FE,Incertidumbre,FE,Incertidumbre,FE,Incertidumbre,FE,Incertidumbre,FE,Incertidumbre,FE,Incertidumbre,FE,Incertidumbre,FE,Incertidumbre,FE,Incertidumbre,FE,Incertidumbre,FE,Incertidumbre,FE,Incertidumbre,FE,Incertidumbre,FE,Incertidumbre,FE,Incertidumbre,FE,Incertidumbre,FE,Incertidumbre,FE,Incertidumbre,FE,Incertidumbre,FE,Incertidumbre,FE,Incertidumbre,FE,Incertidumbre,FE,Incertidumbre,FE,Incertidumbre,FE,Incertidumbre,FE,Incertidumbre,FE,Incertidumbre,FE,Incertidumbre
PCL,7.013869382725629e-06,0.0,7.5e-06,0.0,8.483356505319086e-06,0.0,0.00018253296529339058,0.0,7.5e-06,0.0,1.4800415912106136e-05,0.0,7.5e-06,0.0,0.0023172671326699835,0.0,0.0010228624079601989,0.0,0.0008521294811955071,0.0,0.00025304233348154596,0.0,0.00088588077568799,0.0,8.716827107897332e-05,0.0,3.586536376451078e-05,0.0,0.0010228624079601989,0.0,3.25e-05,0.0,0.002048368630952182,0.0,1.8196733618613855e-05,0.0,3.25e-05,0.0,0.0006595225056865373,0.0,1.6448568912106138e-05,0.0,7.5e-06,0.0,0.0006595225056865373,0.0,1.6448568912106138e-05,0.0,7.5e-06,0.0,0.0032774062039801002,0.0,3.108020008291874e-05,0.0,7.5e-06,0.0,0.0032774062039801002,0.0,3.108020008291874e-05,0.0,7.5e-06,0.0,0.0032774062039801002,0.0,3.108020008291874e-05,0.0,7.5e-06,0.0,2.3065734041709578e-05,0.0
PNA,2.6287577159759808e-06,0.0,0.0,0.0,3.1795127056089854e-06,0.0,9.063209986746228e-05,0.0,0.0,0.0,5.547115315091211e-06,0.0,0.0,0.0,0.0006274694286898839,0.0,0.00027697092620232173,0.0,0.00023668814023376891,0.0,0.00012388409270520562,0.0,0.0002458179016780278,0.0,8.762681764712658e-05,0.0,1.3442125538971807e-05,0.0,0.00027697092620232173,0.0,0.0,0.0,0.0005546571773328982,0.0,6.820029602487754e-06,0.0,0.0,0.0,0.00017858541335450526,0.0,6.16482548756219e-06,0.0,0.0,0.0,0.00017858541335450526,0.0,6.16482548756219e-06,0.0,0.0,0.0,0.0008874559319237147,0.0,1.1648686144278606e-05,0.0,0.0,0.0,0.0008874559319237147,0.0,1.1648686144278606e-05,0.0,0.0,0.0,0.0008874559319237147,0.0,1.1648686144278606e-05,0.0,0.0,0.0,8.644882206523697e-06,0.0
PK,5.719714158591445e-06,0.0,0.0,0.0,6.918058076997994e-06,0.0,2.9534528489803676e-05,0.0,0.0,0.0,1.2069527414593697e-05,0.0,0.0,0.0,0.00035286538521282475,0.0,0.000155757984079602,0.0,0.00013001040177384153,0.0,4.086910270024694e-05,0.0,0.0001351495375409713,0.0,1.59757819243922e-05,0.0,2.9247710447761194e-05,0.0,0.000155757984079602,0.0,0.0,0.0,0.0003119184666560366,0.0,1.4839201315684376e-05,0.0,0.0,0.0,0.00010042967268562611,0.0,1.3413578262023218e-05,0.0,0.0,0.0,0.00010042967268562611,0.0,1.3413578262023218e-05,0.0,0.0,0.0,0.0004990720528192372,0.0,2.5345464552238808e-05,0.0,0.0,0.0,0.0004990720528192372,0.0,2.5345464552238808e-05,0.0,0.0,0.0,0.0004990720528192372,0.0,2.5345464552238808e-05,0.0,0.0,0.0,1.8809764868136135e-05,0.0
PMG,9.711962003912227e-06,0.0,0.0,0.0,1.1746723141465868e-05,0.0,2.19740041106099e-05,0.0,0.0,0.0,2.0493837111111114e-05,0.0,0.0,0.0,0.0002072878921227197,0.0,9.14985832504146e-05,0.0,7.704094543010522e-05,0.0,3.0221349723847725e-05,0.0,8.005882149194012e-05,0.0,1.656963562548776e-05,0.0,4.966200650912106e-05,0.0,9.14985832504146e-05,0.0,0.0,0.0,0.00018323392269852478,0.0,2.519663902226765e-05,0.0,0.0,0.0,5.899651365132448e-05,0.0,2.2776005887230516e-05,0.0,0.0,0.0,5.899651365132448e-05,0.0,2.2776005887230516e-05,0.0,0.0,0.0,0.0002931756852487562,0.0,4.303610427031509e-05,0.0,0.0,0.0,0.0002931756852487562,0.0,4.303610427031509e-05,0.0,0.0,0.0,0.0002931756852487562,0.0,4.303610427031509e-05,0.0,0.0,0.0,3.193860953924071e-05,0.0
PCA,9.694624484449554e-05,0.0,1.32e-05,0.0,0.0001172575980766469,0.0,0.0005107717974287507,0.0,1.32e-05,0.0,0.00020457265170812606,0.0,1.32e-05,0.0,0.0062898933471531235,0.0,0.0027764124792703155,0.0,0.002315193460424887,0.0,0.0007074215010378542,0.0,0.0024068028276415998,0.0,0.0002603979897540484,0.0,0.0004957337910447762,0.0,0.0027764124792703155,0.0,5.72e-05,0.0,0.00556000591461175,0.0,0.00025151662744312856,0.0,5.72e-05,0.0,0.0017901761364848509,0.0,0.00022735352736318412,0.0,1.32e-05,0.0,0.0017901761364848509,0.0,0.00022735352736318412,0.0,1.32e-05,0.0,0.008896043781923714,0.0,0.00042959289220563843,0.0,1.32e-05,0.0,0.008896043781923714,0.0,0.00042959289220563843,0.0,1.32e-05,0.0,0.008896043781923714,0.0,0.00042959289220563843,0.0,1.32e-05,0.0,0.00031881626946373684,0.0
PTI,2.2878854724213014e-06,0.0,0.0,0.0,2.7672229931117493e-06,0.0,1.2954772639160742e-05,0.0,0.0,0.0,4.827817255389718e-06,0.0,0.0,0.0,0.00015710598468767276,0.0,6.93479733830846e-05,0.0,5.785628293689362e-05,0.0,1.7934276333220098e-05,0.0,6.01444156215334e-05,0.0,6.810107227855142e-06,0.0,1.1699076865671642e-05,0.0,6.93479733830846e-05,0.0,0.0,0.0,0.00013887521242374388,0.0,5.935677668174892e-06,0.0,0.0,0.0,4.471419661741584e-05,0.0,5.365433812603649e-06,0.0,0.0,0.0,4.471419661741584e-05,0.0,5.365433812603649e-06,0.0,0.0,0.0,0.00022220145936981757,0.0,1.0138217330016583e-05,0.0,0.0,0.0,0.00022220145936981757,0.0,1.0138217330016583e-05,0.0,0.0,0.0,0.00022220145936981757,0.0,1.0138217330016583e-05,0.0,0.0,0.0,7.5239166930365244e-06,0.0
PSI,2.1763803500511658e-05,0.0,1.77e-05,0.0,2.6323571097191624e-05,0.0,0.00031303667813155567,0.0,1.77e-05,0.0,4.592519890547264e-05,0.0,1.77e-05,0.0,0.003963220304035379,0.0,0.001749399108623549,0.0,0.0014575181425403277,0.0,0.00043392107591416084,0.0,0.001515242589354994,0.0,0.00015040602926724968,0.0,0.00011128887230514097,0.0,0.001749399108623549,0.0,7.67e-05,0.0,0.003503323031448691,0.0,5.646383575697349e-05,0.0,7.67e-05,0.0,0.001127979334701432,0.0,5.1039357810945285e-05,0.0,1.77e-05,0.0,0.001127979334701432,0.0,5.1039357810945285e-05,0.0,1.77e-05,0.0,0.0056053492363184075,0.0,9.644098092868988e-05,0.0,1.77e-05,0.0,0.0056053492363184075,0.0,9.644098092868988e-05,0.0,1.77e-05,0.0,0.0056053492363184075,0.0,9.644098092868988e-05,0.0,1.77e-05,0.0,7.15721603610866e-05,0.0
PAL,2.1763803500511658e-05,0.0,2.6700000000000002e-05,0.0,2.6323571097191624e-05,0.0,8.729430861753362e-05,0.0,2.6700000000000002e-05,0.0,4.592519890547264e-05,0.0,2.6700000000000002e-05,0.0,0.0010614002810945275,0.0,0.00046851163184079606,0.0,0.00039084143150297366,0.0,0.00012085743446561247,0.0,0.0004063000151364542,0.0,4.5655248477384314e-05,0.0,0.00011128887230514097,0.0,0.00046851163184079606,0.0,0.0001157,0.0,0.0009382341133369398,0.0,5.646383575697349e-05,0.0,0.0001157,0.0,0.00030208695048026233,0.0,5.1039357810945285e-05,0.0,2.6700000000000002e-05,0.0,0.00030208695048026233,0.0,5.1039357810945285e-05,0.0,2.6700000000000002e-05,0.0,0.0015011823322553899,0.0,9.644098092868988e-05,0.0,2.6700000000000002e-05,0.0,0.0015011823322553899,0.0,9.644098092868988e-05,0.0,2.6700000000000002e-05,0.0,0.0015011823322553899,0.0,9.644098092868988e-05,0.0,2.6700000000000002e-05,0.0,7.15721603610866e-05,0.0
PFE,0.00012280052191523426,0.0,7.5e-06,0.0,0.00014852861175665302,0.0,0.0002075915679037307,0.0,7.5e-06,0.0,0.0002591291296849088,0.0,7.5e-06,0.0,0.0023128791299060255,0.0,0.0010209255381426203,0.0,0.0008541833984528983,0.0,0.0002866972617296228,0.0,0.0008878648963944417,0.0,0.00012647536600832982,0.0,0.0006279398644278607,0.0,0.0010209255381426203,0.0,3.25e-05,0.0,0.002044489824395724,0.0,0.00031859286719047945,0.0,3.25e-05,0.0,0.000658272092087864,0.0,0.0002879854945273631,0.0,7.5e-06,0.0,0.000658272092087864,0.0,0.0002879854945273631,0.0,7.5e-06,0.0,0.003271199564676617,0.0,0.0005441587524875622,0.0,7.5e-06,0.0,0.003271199564676617,0.0,0.0005441587524875622,0.0,7.5e-06,0.0,0.003271199564676617,0.0,0.0005441587524875622,0.0,7.5e-06,0.0,0.000403840198166687,0.0
PMN,8.26424e-07,0.0,0.0,0.0,8.26424e-07,0.0,1.8826837450305593e-06,0.0,0.0,0.0,8.264239999999999e-07,0.0,0.0,0.0,4.97097e-06,0.0,4.97097e-06,0.0,4.5985043448275865e-06,0.0,1.5041562555066076e-06,0.0,4.599093922437672e-06,0.0,9.62008431372549e-07,0.0,8.264239999999999e-07,0.0,4.97097e-06,0.0,0.0,0.0,4.97097e-06,0.0,8.264239999999999e-07,0.0,0.0,0.0,4.97097e-06,0.0,8.264239999999999e-07,0.0,0.0,0.0,4.97097e-06,0.0,8.264239999999999e-07,0.0,0.0,0.0,4.970970000000001e-06,0.0,8.264239999999999e-07,0.0,0.0,0.0,4.970970000000001e-06,0.0,8.264239999999999e-07,0.0,0.0,0.0,4.970970000000001e-06,0.0,8.264239999999999e-07,0.0,0.0,0.0,8.26424e-07,0.0
POC,0.0037419591379645647,0.0,0.0011235,0.0,0.004525941445597324,0.0,0.021473356228719008,0.0,0.0011235,0.0,0.007896144182421228,0.0,0.0011235,0.0,0.2630332339414041,0.0,0.11610525207296848,0.0,0.09683421042774631,0.0,0.02973600566783374,0.0,0.10066514167499012,0.0,0.011066068701732351,0.0,0.019134449834162518,0.0,0.11610525207296848,0.0,0.0048684999999999996,0.0,0.2325105439120543,0.0,0.009708107360639194,0.0,0.0048684999999999996,0.0,0.07486245358912937,0.0,0.008775436809286897,0.0,0.0011235,0.0,0.07486245358912937,0.0,0.008775436809286897,0.0,0.0011235,0.0,0.37201901036484253,0.0,0.016581533959369815,0.0,0.0011235,0.0,0.37201901036484253,0.0,0.016581533959369815,0.0,0.0011235,0.0,0.37201901036484253,0.0,0.016581533959369815,0.0,0.0011235,0.0,0.01230576328901404,0.0
PEC,0.0009369274567412049,0.0,0.0003336,0.0,0.0011332227978997254,0.0,0.03397907272954326,0.0,0.0003336,0.0,0.001977067751243781,0.0,0.0003336,0.0,0.26758157545605304,0.0,0.24500664593698177,0.0,0.19829929929690274,0.0,0.06040692186838842,0.0,0.2085950940481569,0.0,0.017651215769096718,0.0,0.004790967645107795,0.0,0.24500664593698177,0.0,0.0014455999999999998,0.0,0.2628918794064467,0.0,0.0024307566494371027,0.0,0.0014456,0.0,0.12171352215867005,0.0,0.002197232839800995,0.0,0.0003336,0.0,0.12171352215867005,0.0,0.002197232839800995,0.0,0.0003336,0.0,0.4193614343283582,0.0,0.0041517563930348255,0.0,0.0003336,0.0,0.4193614343283582,0.0,0.0041517563930348255,0.0,0.0003336,0.0,0.4193614343283582,0.0,0.0041517563930348255,0.0,0.0003336,0.0,0.003081171509222068,0.0
PSO4,0.000577639632169001,0.0,3.12e-05,0.0,0.0006769654357818393,0.0,0.010537313515052835,0.0,3.12e-05,0.0,0.0011636429998341624,0.0,3.12e-05,0.0,0.00972859161967938,0.0,0.004294283407960199,0.0,0.0049879947012232894,0.0,0.01419090208329224,0.0,0.005127459754495356,0.0,0.015547585129953448,0.0,0.003450770066334992,0.0,0.004294283407960199,0.0,0.00013519999999999998,0.0,0.008599673200186078,0.0,0.0017507893472877632,0.0,0.00013519999999999998,0.0,0.002768870743461092,0.0,0.0012753191295190713,0.0,3.12e-05,0.0,0.002768870743461092,0.0,0.0012753191295190713,0.0,3.12e-05,0.0,0.013759547033996686,0.0,0.0029903682628524045,0.0,3.12e-05,0.0,0.013759547033996686,0.0,0.0029903682628524045,0.0,3.12e-05,0.0,0.013759547033996686,0.0,0.0029903682628524045,0.0,3.12e-05,0.0,0.001538569998125533,0.0
PH2O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PMOTHR,0.00030772068579646583,0.0,0.0011922,0.0,0.0003721915459711263,0.0,0.001572078072041389,0.0,0.0011922,0.0,0.0006493414658374793,0.0,0.0011922,0.0,0.01971915171365395,0.0,0.008704211791044776,0.0,0.007254044352536289,0.0,0.0021785431192308463,0.0,0.007541252037299508,0.0,0.0007709581708347899,0.0,0.0015735245862354894,0.0,0.008704211791044776,0.0,0.005166199999999999,0.0,0.017430917759343186,0.0,0.0007983476275932794,0.0,0.0051662,0.0,0.005612304508734134,0.0,0.0007216503935323382,0.0,0.0011922,0.0,0.005612304508734134,0.0,0.0007216503935323382,0.0,0.0011922,0.0,0.027889642301824207,0.0,0.0013635853279436155,0.0,0.0011922,0.0,0.027889642301824207,0.0,0.0013635853279436155,0.0,0.0011922,0.0,0.027889642301824207,0.0,0.0013635853279436155,0.0,0.0011922,0.0,0.0010119654994511168,0.0
PNCOM,0.0007483929335816364,0.0,0.0002247,0.0,0.0009051892762937797,0.0,0.0042946703927413295,0.0,0.0002247,0.0,0.0015792316393034827,0.0,0.0002247,0.0,0.05260665726920951,0.0,0.02322107089552239,0.0,0.01936685746470473,0.0,0.005947206400555045,0.0,0.020133045041011183,0.0,0.0022132148364251724,0.0,0.0038269010820895528,0.0,0.02322107089552239,0.0,0.0009736999999999999,0.0,0.046502121340730763,0.0,0.001941625379993653,0.0,0.0009736999999999999,0.0,0.014972477504815994,0.0,0.0017550926555555553,0.0,0.0002247,0.0,0.014972477504815994,0.0,0.0017550926555555553,0.0,0.0002247,0.0,0.07440376810116085,0.0,0.00331631482172471,0.0,0.0002247,0.0,0.07440376810116085,0.0,0.00331631482172471,0.0,0.0002247,0.0,0.07440376810116085,0.0,0.00331631482172471,0.0,0.0002247,0.0,0.002461154532275319,0.0
ALD2,4.639105205460348e-05,0.0,0.0,0.0,0.0001115543504459549,0.0,0.00024377416488262262,0.0,0.0,0.0,7.877636048590382e-05,0.0,0.0,0.0,0.0014409022208402434,0.0,0.0012182364262023216,0.0,0.001083577096357175,0.0,0.0003712202920077476,0.0,0.0011003958807100519,0.0,0.000216201373205629,0.0,0.0014132498051409618,0.0,0.0012182364262023216,0.0,0.0,0.0,0.0013946458240433565,0.0,0.0010740092535265649,0.0,0.0,0.0,0.0008984961620628389,0.0,0.00014736389643449415,0.0,0.0,0.0,0.0008984961620628389,0.0,0.00014736389643449415,0.0,0.0,0.0,0.0014886680625207298,0.0,0.0015985683727197345,0.0,0.0,0.0,0.0014886680625207298,0.0,0.0015985683727197345,0.0,0.0,0.0,0.0014886680625207298,0.0,0.0015985683727197345,0.0,0.0,0.0,0.0001437276250164396,0.0
ALDX,1.5344148740812402e-05,0.0,3.870689655172414e-05,0.0,3.780390502035534e-05,0.0,0.00016241862814155388,0.0,3.096551724137931e-05,0.0,2.6293074059701494e-05,0.0,3.870689655172414e-05,0.0,0.0010659867404643449,0.0,0.0009012597802653399,0.0,0.0007977340209930114,0.0,0.00023829681563013676,0.0,0.0008101829149703669,0.0,0.00011793058509090238,0.0,0.00046335064966832506,0.0,0.0009012597802653399,0.0,8.515517241379311e-07,0.0,0.0010317665062945635,0.0,0.0003521260556745249,0.0,8.515517241379311e-07,0.0,0.0006647132182897011,0.0,5.6562777213930345e-05,0.0,1.161206896551724e-06,0.0,0.0006647132182897011,0.0,5.6562777213930345e-05,0.0,1.161206896551724e-06,0.0,0.0011013250466832506,0.0,0.000524108906716418,0.0,1.4708620689655172e-06,0.0,0.0011013250466832506,0.0,0.000524108906716418,0.0,1.4708620689655172e-06,0.0,0.0011013250466832506,0.0,0.000524108906716418,0.0,1.4708620689655172e-06,0.0,0.00012825347229001468,0.0
BEN,8.705382225131126e-05,0.0,0.0,0.0,0.00021849806625031683,0.0,2.964418170533696e-05,0.0,0.0,0.0,0.0001523672662354892,0.0,0.0,0.0,0.0001790640041182974,0.0,0.00015139255431177446,0.0,0.0001345165987549918,0.0,4.481446634375845e-05,0.0,0.0001366069272341547,0.0,2.5343890093666332e-05,0.0,0.002405132777777777,0.0,0.00015139255431177446,0.0,0.0,0.0,0.00017331556141618842,0.0,0.0018277931242411504,0.0,0.0,0.0,0.00011165812072308129,0.0,0.0003879932673300166,0.0,0.0,0.0,0.00011165812072308129,0.0,0.0003879932673300166,0.0,0.0,0.0,0.000185000125,0.0,0.0027205140339966833,0.0,0.0,0.0,0.000185000125,0.0,0.0027205140339966833,0.0,0.0,0.0,0.000185000125,0.0,0.0027205140339966833,0.0,0.0,0.0,0.0009101630290442804,0.0
