Pollutant,AUT_GAS,,AUT_GNV,,CC_GAS,,CC_DSEL,,CC_GNV,,TX_GAS,,TX_GNV,,MB_DSEL,,BT_DSEL,,B_DSEL,,AL_DSEL,,AT_DSEL,,BA_DSEL,,ESP_GAS,,ESP_DSEL,,ESP_GNV,,INT_DSEL,,INT_GAS,,INT_GNV,,C2P_DSEL,,C2P_GAS,,C2P_GNV,,C2G_DSEL,,C2G_GAS,,C2G_GNV,,C3-C4_DSEL,,C3-C4_GAS,,C3-C4_GNV,,C5_DSEL,,C5_GAS,,C5_GNV,,>C5_DSEL,,>C5_GAS,,>C5_GNV,,M_GAS,
,FE,inc,FE,inc,FE,inc,FE,inc,FE,inc,FE,inc,FE,inc,FE,inc,FE,inc,FE,inc,FE,inc,FE,inc,FE,inc,FE,inc,FE,inc,FE,inc,FE,inc,FE,inc,FE,inc,FE,inc,FE,inc,FE,inc,FE,inc,FE,inc,FE,inc,FE,inc,FE,inc,FE,inc,FE,inc,FE,inc,FE,inc,FE,inc,FE,inc,FE,inc,FE,inc
PM2.5 BRAKE,0.002021875,0.0,0.002021875,0.0,0.002021875,0.0,0.002021875,0.0,0.002021875,0.0,0.002021875,0.0,0.002021875,0.0,0.008237499999999998,0.0,0.00959375,0.0,0.00959375,0.0,0.00959375,0.0,0.00959375,0.0,0.00959375,0.0,0.008237499999999998,0.0,0.008237499999999998,0.0,0.008237499999999998,0.0,0.008237499999999998,0.0,0.008237499999999998,0.0,0.008237499999999998,0.0,0.00215,0.0,0.00215,0.0,0.00215,0.0,0.00215,0.0,0.00215,0.0,0.00215,0.0,0.008368750000000001,0.0,0.008368750000000001,0.0,0.008368750000000001,0.0,0.008368750000000001,0.0,0.008368750000000001,0.0,0.008368750000000001,0.0,0.008368750000000001,0.0,0.008368750000000001,0.0,0.008368750000000001,0.0,0.0011312499999999999,0.0
PM10 BRAKE,0.016175000000000002,0.0,0.016175000000000002,0.0,0.016175000000000002,0.0,0.016175000000000002,0.0,0.016175000000000002,0.0,0.016175000000000002,0.0,0.016175000000000002,0.0,0.0658875,0.0,0.07673124999999999,0.0,0.07673124999999999,0.0,0.07673124999999999,0.0,0.07673124999999999,0.0,0.07673124999999999,0.0,0.0658875,0.0,0.0658875,0.0,0.0658875,0.0,0.0658875,0.0,0.0658875,0.0,0.0658875,0.0,0.01720625,0.0,0.01720625,0.0,0.01720625,0.0,0.01720625,0.0,0.01720625,0.0,0.01720625,0.0,0.06693125,0.0,0.06693125,0.0,0.06693125,0.0,0.06693125,0.0,0.06693125,0.0,0.06693125,0.0,0.06693125,0.0,0.06693125,0.0,0.06693125,0.0,0.0090625,0.0
PM2.5 TIRE,0.0009375,0.0,0.0009375,0.0,0.0009375,0.0,0.0009375,0.0,0.0009375,0.0,0.0009375,0.0,0.0009375,0.0,0.0016875,0.0,0.0018124999999999999,0.0,0.0018124999999999999,0.0,0.0018124999999999999,0.0,0.0018124999999999999,0.0,0.0018124999999999999,0.0,0.0016875,0.0,0.0016875,0.0,0.0016875,0.0,0.0016875,0.0,0.0016875,0.0,0.0016875,0.0,0.0009375,0.0,0.0009375,0.0,0.0009375,0.0,0.0009375,0.0,0.0009375,0.0,0.0009375,0.0,0.0016875,0.0,0.0016875,0.0,0.0016875,0.0,0.0016875,0.0,0.0016875,0.0,0.0016875,0.0,0.0016875,0.0,0.0016875,0.0,0.0016875,0.0,0.00043749999999999995,0.0
PM10 TIRE,0.0061875,0.0,0.0061875,0.0,0.0061875,0.0,0.0061875,0.0,0.0061875,0.0,0.0061875,0.0,0.0061875,0.0,0.011125,0.0,0.012312499999999999,0.0,0.012312499999999999,0.0,0.012312499999999999,0.0,0.012312499999999999,0.0,0.012312499999999999,0.0,0.011125,0.0,0.011125,0.0,0.011125,0.0,0.011125,0.0,0.011125,0.0,0.011125,0.0,0.006374999999999999,0.0,0.006374999999999999,0.0,0.006374999999999999,0.0,0.006374999999999999,0.0,0.006374999999999999,0.0,0.006374999999999999,0.0,0.011062499999999998,0.0,0.011062499999999998,0.0,0.011062499999999998,0.0,0.011062499999999998,0.0,0.011062499999999998,0.0,0.011062499999999998,0.0,0.011062499999999998,0.0,0.011062499999999998,0.0,0.011062499999999998,0.0,0.0030625,0.0
