ROW,COL,LAT,LON,POLNAME,UNIT,E00h,E01h,E02h,E03h,E04h,E05h,E06h,E07h,E08h,E09h,E10h,E11h,E12h,E13h,E14h,E15h,E16h,E17h,E18h,E19h,E20h,E21h,E22h,E23h,E24h
42,39,4.728607,-74.05397,PNH4,g/s,1.19311683333e-09,8.49939166667e-10,8.1340225e-10,8.50015916667e-10,1.14206383333e-09,2.26529908333e-09,3.88973191667e-09,4.4269535e-09,4.67983833333e-09,4.44719966667e-09,4.6191945e-09,4.63071975e-09,4.26918641667e-09,4.6867165e-09,4.44639108333e-09,5.26294508333e-09,5.06493416667e-09,4.89896616667e-09,4.86471058333e-09,4.7432875e-09,4.24586783333e-09,3.4280335e-09,2.86661116667e-09,1.88617883333e-09,1.19311683333e-09,
53,37,4.8272,-74.072,PNO3,g/s,8.46280786666e-07,6.02864044444e-07,5.76948515556e-07,6.02918511111e-07,8.10068857778e-07,1.60678258223e-06,2.75899724444e-06,3.14005004e-06,3.31942177778e-06,3.15441061333e-06,3.27640696444e-06,3.28458188e-06,3.02814507111e-06,3.32430038222e-06,3.15383700445e-06,3.73302093778e-06,3.59257132444e-06,3.47484976444e-06,3.45055190666e-06,3.36442650223e-06,3.01160534666e-06,2.43151323556e-06,2.03329500889e-06,1.33787157333e-06,8.46280786666e-07,
53,37,4.8272,-74.072,PAL,g/s,6.55867609666e-07,4.67219634444e-07,4.47135099556e-07,4.67261846111e-07,6.27803364778e-07,1.24525650123e-06,2.13822286444e-06,2.433538781e-06,2.57255187778e-06,2.44466822533e-06,2.53921539744e-06,2.545550957e-06,2.34681243011e-06,2.57633279622e-06,2.44422367845e-06,2.89309122678e-06,2.78424277644e-06,2.69300856744e-06,2.67417772766e-06,2.60743053923e-06,2.33399414366e-06,1.88442275756e-06,1.57580363189e-06,1.03685046933e-06,6.55867609666e-07,
53,37,4.8272,-74.072,PH2O,g/s,4.24198244317e-06,3.02185602278e-06,2.89195443423e-06,3.02212903695e-06,4.06047014961e-06,8.05399769339e-06,1.38294736877e-05,1.57395008255e-05,1.66386016611e-05,1.58114831994e-05,1.64229899093e-05,1.64639666735e-05,1.5178577169e-05,1.66630556659e-05,1.58086079848e-05,1.87117674506e-05,1.80077637638e-05,1.74176844443e-05,1.72958914322e-05,1.68641878424e-05,1.50956718001e-05,1.21879600933e-05,1.01918912321e-05,6.70608126134e-06,4.24198244317e-06,
53,37,4.8272,-74.072,PCA,g/s,5.28925491667e-06,3.76790027778e-06,3.60592822223e-06,3.76824069445e-06,5.06293036111e-06,1.00423911389e-05,1.72437327777e-05,1.962531275e-05,2.07463861111e-05,1.97150663334e-05,2.04775435278e-05,2.052863675e-05,1.89259066945e-05,2.07768773889e-05,1.97114812778e-05,2.33313808611e-05,2.24535707778e-05,2.17178110278e-05,2.15659494167e-05,2.10276656389e-05,1.88225334166e-05,1.51969577223e-05,1.27080938056e-05,8.36169733334e-06,5.28925491667e-06,
53,37,4.8272,-74.072,PCL,g/s,7.82809727667e-07,5.57649241111e-07,5.33677376889e-07,5.57699622778e-07,7.49313693444e-07,1.48627388856e-06,2.55207245111e-06,2.904546287e-06,3.07046514444e-06,2.91782981733e-06,3.03067644212e-06,3.038238239e-06,2.80103419078e-06,3.07497785356e-06,2.91729922911e-06,3.45304436745e-06,3.32312847511e-06,3.21423603211e-06,3.19176051367e-06,3.11209451456e-06,2.78573494566e-06,2.24914974289e-06,1.88079788323e-06,1.23753120533e-06,7.82809727667e-07,
42,39,4.728607,-74.05397,PFE,g/s,4.57361452778e-06,3.25810013889e-06,3.11804195833e-06,3.25839434722e-06,4.37791136111e-06,8.68364648611e-06,1.49106390139e-05,1.69699884167e-05,1.79393802778e-05,1.70475987222e-05,1.770691225e-05,1.7751092375e-05,1.63652145972e-05,1.79657465833e-05,1.70444991528e-05,2.01746228194e-05,1.94155809722e-05,1.87793703056e-05,1.86480572361e-05,1.81826020833e-05,1.62758266944e-05,1.31407950833e-05,1.09886761389e-05,7.23035219444e-06,4.57361452778e-06,
53,37,4.8272,-74.072,PEC,g/s,1.38049553325e-05,9.834219725e-06,9.41147266e-06,9.8351082125e-06,1.32142482425e-05,2.62106408725e-05,4.500614255e-05,5.12220662775e-05,5.414806775e-05,5.145632313e-05,5.34463886075e-05,5.35797419175e-05,4.93966164725e-05,5.4227649985e-05,5.1446966135e-05,6.08949040475e-05,5.860381973e-05,5.66834867825e-05,5.62871279775e-05,5.48822073175e-05,4.91268122175e-05,3.9664059655e-05,3.31681248325e-05,2.182403004e-05,1.38049553325e-05,
42,39,4.728607,-74.05397,PM2.5 BRAKE,g/s,0.000202150238889,0.000145040508333,0.000139462311111,0.000147126316667,0.000200943688889,0.0003905549,0.000652378397222,0.000737004077778,0.000779096169444,0.000740196863889,0.000771956688889,0.000775042830556,0.000712009088889,0.000785682263889,0.000742662888889,0.000880090908333,0.000842811938889,0.000810696991667,0.000803513691667,0.000788320747222,0.000706892941667,0.000570330277778,0.000479590655556,0.000316970577778,0.000202150238889,
42,39,4.728607,-74.05397,PSI,g/s,3.49980937778e-06,2.49315488889e-06,2.38597993333e-06,2.49338002222e-06,3.35005391111e-06,6.64487731111e-06,1.14098802889e-05,1.29857302667e-05,1.37275257778e-05,1.30451190222e-05,1.35496372e-05,1.35834446e-05,1.25229468222e-05,1.37477017333e-05,1.30427471778e-05,1.54379722444e-05,1.48571402222e-05,1.43703007556e-05,1.42698177111e-05,1.39136433333e-05,1.24545456444e-05,1.00555649333e-05,8.40872608889e-06,5.53279124444e-06,3.49980937778e-06,
42,39,4.728607,-74.05397,PMOTHR,g/s,1.78693108128e-05,1.27295388992e-05,1.21823254982e-05,1.27306883839e-05,1.71046900318e-05,3.39273843711e-05,5.82565149159e-05,6.63024825695e-05,7.00899387183e-05,6.66057094077e-05,6.91816760265e-05,6.93542896958e-05,6.39396049624e-05,7.01929530205e-05,6.65935992551e-05,7.88231285131e-05,7.58575190142e-05,7.33718162782e-05,7.28587704066e-05,7.10402168875e-05,6.35903625398e-05,5.13416577295e-05,4.29332354432e-05,2.82493003868e-05,1.78693108128e-05,
53,37,4.8272,-74.072,POC,g/s,5.65950276083e-05,4.03165329722e-05,3.85834319777e-05,4.03201754305e-05,5.41733548639e-05,0.000107453585186,0.000184507940723,0.000209990846425,0.000221986331389,0.000210951209766,0.000219109715747,0.000219656413225,0.00020250720163,0.000222312588061,0.000210912849672,0.000249645775214,0.000240253207322,0.000232380577997,0.000230755658758,0.000224996022336,0.000201401107559,0.000162607447627,0.000135976603719,8.94701614666e-05,5.65950276083e-05,
53,37,4.8272,-74.072,PMN,g/s,5.65950276083e-07,4.03165329722e-07,3.85834319777e-07,4.03201754305e-07,5.41733548639e-07,1.07453585186e-06,1.84507940723e-06,2.09990846425e-06,2.21986331389e-06,2.10951209766e-06,2.19109715747e-06,2.19656413225e-06,2.0250720163e-06,2.22312588061e-06,2.10912849672e-06,2.49645775214e-06,2.40253207322e-06,2.32380577997e-06,2.30755658758e-06,2.24996022336e-06,2.01401107559e-06,1.62607447627e-06,1.35976603719e-06,8.94701614666e-07,5.65950276083e-07,
42,39,4.728607,-74.05397,PSO4,g/s,1.32833674111e-06,9.46265605556e-07,9.05587838333e-07,9.46351053889e-07,1.27149773444e-06,2.52203297944e-06,4.33056820056e-06,4.92867489667e-06,5.21022001111e-06,4.95121562889e-06,5.14270321e-06,5.155534655e-06,4.75302754389e-06,5.21787770333e-06,4.95031540611e-06,5.85941219278e-06,5.63896003889e-06,5.45418233222e-06,5.41604444944e-06,5.28086008333e-06,4.72706618778e-06,3.81654396333e-06,3.19149376556e-06,2.09994576778e-06,1.32833674111e-06,
42,39,4.728607,-74.05397,PNCOM,g/s,1.70218001556e-06,1.21257987778e-06,1.16045387667e-06,1.21268937444e-06,1.62934440222e-06,3.23182669222e-06,5.54935086778e-06,6.31578699333e-06,6.67656935556e-06,6.34467152444e-06,6.59005082e-06,6.60649351e-06,6.09070595444e-06,6.68638220667e-06,6.34351794556e-06,7.50846831889e-06,7.22597274444e-06,6.98919173111e-06,6.94032043222e-06,6.76709016667e-06,6.05743810889e-06,4.89066112667e-06,4.08969859778e-06,2.69094846889e-06,1.70218001556e-06,
53,37,4.8272,-74.072,PTI,g/s,1.90413177e-06,1.3564441e-06,1.29813416e-06,1.35656665e-06,1.82265493e-06,3.61526081e-06,6.2077438e-06,7.06511259e-06,7.468699e-06,7.09742388e-06,7.37191567e-06,7.39030923e-06,6.81332641e-06,7.47967586e-06,7.09613326e-06,8.39929711e-06,8.08328548e-06,7.81841197e-06,7.76374179e-06,7.56995963e-06,6.77611203e-06,5.47090478e-06,4.57491377e-06,3.01021104e-06,1.90413177e-06,
53,37,4.8272,-74.072,PMG,g/s,5.8710729575e-05,4.18236930833e-05,4.00258032667e-05,4.18274717083e-05,5.61985270083e-05,0.000111470541642,0.000191405433833,0.000217840971525,0.000230284885833,0.0002188372363,0.000227300733159,0.000227867867925,0.000210077564308,0.000230623339017,0.000218797442183,0.000258978327559,0.000249234635633,0.000241067702408,0.000239382038525,0.000233407088592,0.000208930120925,0.000168686230717,0.000141059841242,9.28148404e-05,5.8710729575e-05,
53,37,4.8272,-74.072,PK,g/s,1.00495843417e-07,7.15901052778e-08,6.85126362223e-08,7.15965731945e-08,9.61956768611e-08,1.90805431639e-07,3.27630922777e-07,3.7288094225e-07,3.94181336111e-07,3.74586260334e-07,3.89073327028e-07,3.9004409825e-07,3.59592227195e-07,3.94760670389e-07,3.74518144278e-07,4.43296236361e-07,4.26617844778e-07,4.12638409528e-07,4.09753038917e-07,3.99525647139e-07,3.57628134916e-07,2.88742196723e-07,2.41453782306e-07,1.58872249334e-07,1.00495843417e-07,
