FID_LINK,FID_Grilla,COL,ROW,LAT,LON,Type,POLNAME,Category,Hora 0,Hora 1,Hora 2,Hora 3,Hora 4,Hora 5,Hora 6,Hora 7,Hora 8,Hora 9,Hora 10,Hora 11,Hora 12,Hora 13,Hora 14,Hora 15,Hora 16,Hora 17,Hora 18,Hora 19,Hora 20,Hora 21,Hora 22,Hora 23
11,2856,39,42,4.728607,-74.05397,Habil,PNA,BA,0.0,0.0,0.0,0.0,5.49e-06,4.594e-05,8.789e-05,0.00011735,0.00011386,9.188e-05,7.441e-05,6.941e-05,6.042e-05,5.593e-05,6.042e-05,6.841e-05,8.489e-05,9.588e-05,0.00010387,0.00011036,0.00010637,0.00010537,7.291e-05,8.49e-06
11,2856,39,42,4.728607,-74.05397,Habil,PNA,TX,5.16e-06,2.74e-06,2.24e-06,2.91e-06,6.52e-06,3.333e-05,5.94e-05,4.396e-05,4.934e-05,5.233e-05,5.409e-05,5.297e-05,5.28e-05,5.616e-05,5.902e-05,5.225e-05,5.3e-05,5.832e-05,5.818e-05,6.005e-05,5.552e-05,4.329e-05,2.318e-05,1.034e-05
11,2856,39,42,4.728607,-74.05397,Habil,PNA,MB,2.145e-05,1.073e-05,0.0,2.145e-05,0.000236,0.00062575,0.00069726,0.00076878,0.00067223,0.0006186,0.00068296,0.00063648,0.00063648,0.00061502,0.00066866,0.00064005,0.0006472,0.00064363,0.00065793,0.00058999,0.00049345,0.0005006,0.00032181,9.297e-05
11,2856,39,42,4.728607,-74.05397,Habil,PNA,INT,3.785e-05,2.028e-05,4.461e-05,5.001e-05,0.00021629,0.00050422,0.00050692,0.00061912,0.00071916,0.0005191,0.00061507,0.00055019,0.00059345,0.0005948,0.00046907,0.00048395,0.00048665,0.00047314,0.00051774,0.00041771,0.00033119,0.00021629,0.00015411,7.3e-05
11,2856,39,42,4.728607,-74.05397,Habil,PNA,ESP,1.366e-05,1.136e-05,1.034e-05,9.65e-06,8.612e-05,0.0003841,0.00062811,0.000326,0.00021289,7.969e-05,7.82e-05,8.118e-05,0.00012057,0.00018924,0.00027536,0.00056634,0.00046873,0.00031463,0.00017856,7.522e-05,4.064e-05,2.721e-05,2.733e-05,1.47e-05
11,2856,39,42,4.728607,-74.05397,Habil,PNA,M,2.127e-05,1.118e-05,8.47e-06,9.85e-06,2.383e-05,0.00012407,0.00034854,0.00036139,0.00027922,0.00021708,0.00022304,0.00022279,0.00021472,0.0002097,0.00021132,0.00024234,0.00029113,0.00041457,0.00030846,0.0001871,0.00014589,0.00013998,0.00010207,3.688e-05
11,2856,39,42,4.728607,-74.05397,Habil,PNA,AL,4.447e-05,7.1e-07,0.0,2.541e-05,9.671e-05,0.00015743,0.00013907,0.00012283,0.0001066,8.33e-05,7.554e-05,8.26e-05,9.318e-05,8.189e-05,7.907e-05,8.401e-05,0.00012778,0.00014189,0.00011648,0.00013272,0.00013907,9.248e-05,0.00014825,7.624e-05
11,2856,39,42,4.728607,-74.05397,Habil,PNA,AUT,2.634e-05,1.4e-05,1.144e-05,1.487e-05,3.327e-05,0.00017005,0.00030309,0.00022432,0.00025176,0.00026699,0.000276,0.00027027,0.0002694,0.00028655,0.00030115,0.00026662,0.00027044,0.00029759,0.00029688,0.00030639,0.00028329,0.0002209,0.00011828,5.276e-05
11,2856,39,42,4.728607,-74.05397,Habil,PNA,C3-C4,0.00010015,0.00010593,0.00013289,0.00019645,0.00041024,0.00073189,0.00031972,0.00014638,0.00051617,0.00032935,0.00091293,0.00066255,0.00072996,0.0007184,0.00067796,0.00070877,0.0006587,0.00032357,0.00015215,0.00021186,0.00017527,0.00011556,0.00010785,0.00012134
11,2856,39,42,4.728607,-74.05397,Habil,PNA,BT,0.00019887,9.944e-05,7.26e-05,9.154e-05,0.0003425,0.00058557,0.00056347,0.00058714,0.00067553,0.00074656,0.00058557,0.00049087,0.00054453,0.00056031,0.00052559,0.00054137,0.00059661,0.00068974,0.0006266,0.00068342,0.00071183,0.00063765,0.0005903,0.00056663
11,2856,39,42,4.728607,-74.05397,Habil,PNA,CC,5.816e-05,3.091e-05,2.527e-05,3.284e-05,7.347e-05,0.00037547,0.00066924,0.00049532,0.00055589,0.00058952,0.00060941,0.00059675,0.00059484,0.00063271,0.00066495,0.00058869,0.00059714,0.00065707,0.00065551,0.0006765,0.00062551,0.00048776,0.00026116,0.0001165
11,2856,39,42,4.728607,-74.05397,Habil,PNA,AT,4.202e-05,2.8e-06,4.2e-06,5.6e-06,0.00018351,0.00063458,0.00135881,0.00200179,0.00195556,0.00163197,0.00138823,0.0013462,0.0013448,0.00132519,0.00143585,0.00147928,0.00169781,0.00185891,0.0015059,0.001342,0.00121732,0.00116689,0.0006724,0.0003432
11,2856,39,42,4.728607,-74.05397,Habil,PNA,>C5,0.00019068,0.00019645,0.00020801,0.0003332,0.00062788,0.00064906,8.86e-05,2.696e-05,6.741e-05,0.00013097,0.00055469,0.00047957,0.0003929,0.00055277,0.00048536,0.00048728,0.00037558,5.971e-05,2.118e-05,0.0003486,0.00042757,0.00033513,0.00024653,0.00027157
11,2856,39,42,4.728607,-74.05397,Habil,PNA,C5,0.00014445,0.00010978,0.00011171,0.00017141,0.00031779,0.00044298,8.475e-05,1.541e-05,6.548e-05,9.438e-05,0.00030624,0.00020416,0.00033128,0.00015986,0.00019453,0.00016372,0.00014252,5.2e-05,1.349e-05,0.00011171,0.00010015,0.00018104,0.00016178,0.00015793
11,2856,39,42,4.728607,-74.05397,Habil,PNA,C2G,0.00021774,0.00015273,0.00014646,0.00020599,0.00045505,0.00111923,0.00080673,0.0006775,0.00091012,0.00096494,0.00147169,0.00136204,0.00117798,0.00126571,0.00125161,0.00133385,0.00135891,0.00101585,0.00074251,0.00062972,0.00050597,0.00046211,0.00031329,0.00024045
