ROW,COL,LAT,LON,POLNAME,UNIT,E00h,E01h,E02h,E03h,E04h,E05h,E06h,E07h,E08h,E09h,E10h,E11h,E12h,E13h,E14h,E15h,E16h,E17h,E18h,E19h,E20h,E21h,E22h,E23h,E24h
49,40,4.791351,-74.044975,OLE,mol/h,0.77663216,0.48884544,0.45601772,0.60089873,1.82201786,6.42905544,10.24590621,7.58770098,7.23028316,6.27158522,6.80732024,6.52697783,6.71956752,7.29726528,7.98216395,9.35321039,9.0756977,8.76065433,7.29331547,6.35520885,5.59829106,4.53806593,2.77664096,1.39886242,0.77663216
49,42,4.791351,-74.026985,OLE,mol/h,0.86870481,0.54679987,0.51008039,0.67213753,2.03802497,7.19124435,11.46059723,8.48725164,8.08746062,7.01510536,7.61435386,7.30077586,7.51619767,8.16238371,8.92847978,10.46206886,10.151656,9.79926299,8.15796556,7.10864294,6.26198966,5.07607076,3.10582222,1.56470278,0.86870481
