ROW,COL,LAT,LON,POLNAME,UNIT,E00h,E01h,E02h,E03h,E04h,E05h,E06h,E07h,E08h,E09h,E10h,E11h,E12h,E13h,E14h,E15h,E16h,E17h,E18h,E19h,E20h,E21h,E22h,E23h,E24h
49,40,4.791351,-74.044975,ETOH,mol/h,0.07468167,0.05699098,0.05584526,0.07206914,0.26104879,0.92753569,1.41063534,0.82857262,0.67464619,0.43954141,0.51904558,0.49281506,0.56374673,0.69025025,0.83933853,1.30772673,1.14598174,0.8887099,0.6249254,0.45879516,0.37301291,0.29215882,0.19472581,0.10809424,0.07468167
49,42,4.791351,-74.026985,ETOH,mol/h,0.08353545,0.06374748,0.06246594,0.0806132,0.29199711,1.03749859,1.57787148,0.926803,0.75462805,0.49165072,0.58058037,0.55124014,0.63058105,0.772082,0.93884529,1.46276272,1.28184223,0.99406982,0.69901266,0.51318708,0.41723495,0.3267954,0.21781128,0.12090923,0.08353545
