FID_LINK,FID_Grilla,ROW,COL,LAT,LON,Contaminante,Hora 0,,Hora 1,,Hora 2,,Hora 3,,Hora 4,,Hora 5,,Hora 6,,Hora 7,,Hora 8,,Hora 9,,Hora 10,,Hora 11,,Hora 12,,Hora 13,,Hora 14,,Hora 15,,Hora 16,,Hora 17,,Hora 18,,Hora 19,,Hora 20,,Hora 21,,Hora 22,,Hora 23,
360,3428,53,37,4.827202,-74.07196,ALDX,0.00294366,0.0,0.00229469,0.0,0.00210245,0.0,0.00212895,0.0,0.00237165,0.0,0.00562269,0.0,0.01143367,0.0,0.01219594,0.0,0.01178634,0.0,0.01089249,0.0,0.01173369,0.0,0.01183134,0.0,0.011735,0.0,0.01306617,0.0,0.01188194,0.0,0.01367859,0.0,0.01332286,0.0,0.01291065,0.0,0.01224268,0.0,0.01183852,0.0,0.01072591,0.0,0.00866963,0.0,0.0070881,0.0,0.00445587,0.0
1117,295,45,38,4.755493,-74.062965,ALDX,0.00429977,0.0,0.00341665,0.0,0.00325276,0.0,0.00363921,0.0,0.00612147,0.0,0.01268272,0.0,0.01790532,0.0,0.0172311,0.0,0.01770133,0.0,0.01690827,0.0,0.01679347,0.0,0.01750355,0.0,0.01631298,0.0,0.01766724,0.0,0.01561081,0.0,0.01849839,0.0,0.01622937,0.0,0.01526138,0.0,0.01407096,0.0,0.01385435,0.0,0.01206272,0.0,0.00939016,0.0,0.00918111,0.0,0.00655688,0.0
151,295,45,38,4.755493,-74.062965,ALDX,0.00425047,0.0,0.00337746,0.0,0.00321544,0.0,0.00359741,0.0,0.00605126,0.0,0.01253721,0.0,0.01769989,0.0,0.01703342,0.0,0.01749823,0.0,0.01671428,0.0,0.01660084,0.0,0.01730277,0.0,0.01612586,0.0,0.01746453,0.0,0.01543173,0.0,0.01828614,0.0,0.01604316,0.0,0.01508632,0.0,0.01390956,0.0,0.01369542,0.0,0.01192435,0.0,0.00928244,0.0,0.00907577,0.0,0.00648168,0.0
