FID_LINK,FID_Grilla,ROW,COL,LAT,LON,Contaminante,Hora 0,,Hora 1,,Hora 2,,Hora 3,,Hora 4,,Hora 5,,Hora 6,,Hora 7,,Hora 8,,Hora 9,,Hora 10,,Hora 11,,Hora 12,,Hora 13,,Hora 14,,Hora 15,,Hora 16,,Hora 17,,Hora 18,,Hora 19,,Hora 20,,Hora 21,,Hora 22,,Hora 23,
1713,3428,53,37,4.8272,-74.072,PTI,0.00183642,0.0,0.00125675,0.0,0.00130292,0.0,0.00187678,0.0,0.00526446,0.0,0.01211459,0.0,0.01401857,0.0,0.01288552,0.0,0.01363953,0.0,0.01206728,0.0,0.01422538,0.0,0.01294001,0.0,0.01311326,0.0,0.01335169,0.0,0.01377674,0.0,0.01491825,0.0,0.01507142,0.0,0.01377825,0.0,0.01138533,0.0,0.01052167,0.0,0.00945,0.0,0.00808785,0.0,0.00549732,0.0,0.00341347,0.0
6393,3428,53,37,4.8272,-74.072,PTI,0.00242738,0.0,0.0016612,0.0,0.00172218,0.0,0.00248076,0.0,0.00695857,0.0,0.01601317,0.0,0.01852985,0.0,0.01703217,0.0,0.01802885,0.0,0.01595064,0.0,0.01880322,0.0,0.01710426,0.0,0.01733323,0.0,0.01764838,0.0,0.01821022,0.0,0.01971909,0.0,0.01992158,0.0,0.01821223,0.0,0.01504925,0.0,0.01390767,0.0,0.01249112,0.0,0.01069062,0.0,0.00726643,0.0,0.00451197,0.0
