FID_LINK,FID_Grilla,ROW,COL,LAT,LON,Contaminante,Hora 0,,Hora 1,,Hora 2,,Hora 3,,Hora 4,,Hora 5,,Hora 6,,Hora 7,,Hora 8,,Hora 9,,Hora 10,,Hora 11,,Hora 12,,Hora 13,,Hora 14,,Hora 15,,Hora 16,,Hora 17,,Hora 18,,Hora 19,,Hora 20,,Hora 21,,Hora 22,,Hora 23,
1713,3428,53,37,4.8272,-74.072,PAL,0.01373649,0.0,0.00929039,0.0,0.00952691,0.0,0.01359424,0.0,0.03821215,0.0,0.09266277,0.0,0.11379195,0.0,0.10152812,0.0,0.10566904,0.0,0.09334716,0.0,0.10876373,0.0,0.0997374,0.0,0.10116196,0.0,0.10375249,0.0,0.10766639,0.0,0.11728966,0.0,0.11818579,0.0,0.11020002,0.0,0.0914139,0.0,0.08341389,0.0,0.07460716,0.0,0.06333031,0.0,0.04234909,0.0,0.0254102,0.0
6393,3428,53,37,4.8272,-74.072,PAL,0.01815704,0.0,0.01228011,0.0,0.01259277,0.0,0.01796894,0.0,0.05050919,0.0,0.1224825,0.0,0.15041126,0.0,0.13420081,0.0,0.13967432,0.0,0.12338711,0.0,0.14376492,0.0,0.13183378,0.0,0.13371681,0.0,0.13714098,0.0,0.14231444,0.0,0.1550346,0.0,0.15621908,0.0,0.14566339,0.0,0.12083172,0.0,0.11025733,0.0,0.09861647,0.0,0.08371059,0.0,0.0559774,0.0,0.03358746,0.0
