FID_LINK,FID_Grilla,ROW,COL,LAT,LON,Contaminante,Hora 0,,Hora 1,,Hora 2,,Hora 3,,Hora 4,,Hora 5,,Hora 6,,Hora 7,,Hora 8,,Hora 9,,Hora 10,,Hora 11,,Hora 12,,Hora 13,,Hora 14,,Hora 15,,Hora 16,,Hora 17,,Hora 18,,Hora 19,,Hora 20,,Hora 21,,Hora 22,,Hora 23,
360,3428,53,37,4.827202,-74.07196,PFE,0.00645406,0.0,0.00425042,0.0,0.00419316,0.0,0.00582551,0.0,0.01669699,0.0,0.04692525,0.0,0.06690123,0.0,0.05576536,0.0,0.05445367,0.0,0.04702295,0.0,0.05325175,0.0,0.04983033,0.0,0.05074244,0.0,0.05308071,0.0,0.0562493,0.0,0.06387854,0.0,0.06389312,0.0,0.0621827,0.0,0.0508274,0.0,0.04394799,0.0,0.03868094,0.0,0.03255165,0.0,0.02129589,0.0,0.01171033,0.0
