Estacion,Tipo,IDEstacion,IDNodo,hora,>c5_Dsel,>c5_GNV,>c5_Gas,AL_Dsel,AT_Dsel,AUT_GNV,AUT_Gas,BA_Dsel,BT_Dsel,B_Dsel,C2G_Dsel,C2G_GNV,C2G_Gas,C2P_Dsel,C2P_GNV,C2P_Gas,C3-C4_Dsel,C3-C4_GNV,C3-C4_Gas,CC_Dsel,CC_GNV,CC_Gas,ESP_Dsel,ESP_GNV,ESP_Gas,INT_Dsel,INT_GNV,INT_Gas,MB_Dsel,M_Gas,TX_GNV,TX_Gas,c5_Dsel,c5_GNV,c5_Gas
AK_45_AC_127,HABIL,4,14816,10,7.873968164,2.356734702,10.19217226,0,80.39111111,29.35837164,1767.381904,16.32944445,13.56388889,19.58055555,86.51138229,7.986047769,16.61211325,36.67049638,3.385130697,7.041552483,7.779101081,2.328340309,10.06937501,105.7344203,12.12239462,636.0779906,0.607943364,0.058277293,23.04773768,0.322545875,0.186980918,0.202569005,8.444444445,525.3288889,239.1098299,164.1415763,2.782767866,0.832902224,3.602052848
AK_45_AC_127,HABIL,4,14816,11,5.628780456,1.684734044,7.285970534,0,73.15,29.82703061,1795.5953,13.89111111,13.19444445,20.05555555,87.54435402,8.081403564,16.81046684,39.31748643,3.629479919,7.549833559,6.482584233,1.940283591,8.39114584,107.4222995,12.31590906,646.231948,0.841601312,0.080675684,31.90594292,0.322545875,0.186980918,0.202569005,8.075,543.4844445,242.926832,166.7618314,2.118698261,0.634141466,2.742472055
AK_45_AC_127,HABIL,4,14816,12,5.945004074,1.779382024,7.695294717,0,72.63277778,31.00277474,1866.375414,13.37388889,14.93611111,18.68333334,81.66932732,7.539067485,15.68233079,35.25016025,3.254016479,6.768816294,6.197982974,1.855100409,8.022754071,111.6567518,12.80138675,671.7056007,1.228867725,0.117798942,46.58759789,0.322545875,0.186980918,0.202569005,8.022222222,521.8666666,252.502703,173.3353736,2.150320624,0.643606264,2.783404474
AK_45_AC_127,HABIL,4,14816,13,5.0912003,1.523832478,6.590119415,0,75.58833333,32.0826568,1931.384606,12.85666667,12.35,21.21666666,77.40831893,7.145724833,14.86412223,31.2473948,2.884512777,6.00019613,5.69202518,1.70366364,7.367835371,115.545956,13.24728193,695.1023073,1.319734705,0.126509427,50.03245548,0.286707444,0.16620526,0.180061338,9.183333334,488.0044445,261.2978235,179.3729544,2.24518771,0.672000658,2.906201729
AK_45_AC_127,HABIL,4,14816,14,5.217689749,1.56169167,6.75384909,0,73.59333333,32.94049938,1983.026961,13.59555555,13.24722222,19.36944445,81.92757025,7.562906433,15.73191919,37.25154298,3.438768331,7.153126378,6.229605333,1.864565206,8.063686486,118.6354832,13.60149456,713.6883103,2.18729801,0.209673821,82.92264342,0.322545875,0.186980918,0.202569005,8.391666666,509.2,268.2845391,184.1691207,1.675985192,0.501634294,2.169418192
AK_45_AC_127,HABIL,4,14816,15,5.217689749,1.56169167,6.75384909,0,76.40111111,29.32477895,1765.359614,14.55611111,14.19722222,20.10833334,95.35620273,8.802531759,18.31051588,36.60593564,3.379170959,7.029155383,5.723647545,1.713128439,7.408767793,105.6134359,12.10852382,635.3501719,3.597899695,0.344893733,136.3999565,0.215030583,0.124653945,0.135046003,9.130555555,567.9733334,238.8362336,163.9537608,1.581118106,0.4732399,2.046620937
AK_45_AC_127,HABIL,4,14816,16,4.04766235,1.211494144,5.239349597,0,94.35611111,31.07815346,1870.913233,15.66444445,13.45833334,20.95277778,85.02648544,7.848973816,16.32697996,35.89576758,3.313613851,6.892787289,4.648487231,1.391325306,6.017065553,111.9282289,12.83251145,673.3387547,3.967858112,0.380357851,150.4254481,0.537576458,0.311634862,0.337615009,9.288888889,636.0355555,253.1166265,173.7568132,1.517873382,0.454310304,1.964756099
AK_45_AC_127,HABIL,4,14816,17,0.75893669,0.227155152,0.982378049,0,112.2372222,33.13058482,1994.470156,18.25055555,13.08888889,21.32222222,64.75441525,5.977616353,12.43429074,29.50425501,2.723599874,5.665474445,2.24518771,0.672000658,2.906201729,119.3200775,13.67998294,717.8066984,2.99428333,0.287031224,113.5162596,0.860122333,0.49861578,0.540184014,8.866666666,826.5422223,269.8326937,185.2318815,0.252978897,0.075718384,0.327459349
AK_45_AC_127,HABIL,4,14816,18,0.094867087,0.028394394,0.122797256,0,108.9122222,31.79097393,1913.825218,21.57555555,13.56388889,19,47.19389586,4.356567851,9.062279691,18.98085551,1.752162719,3.644747235,0.948670864,0.28394394,1.227972562,114.4954577,13.12684286,688.7827112,1.91902407,0.18395715,72.75211149,0.609253319,0.353186177,0.382630343,7.652777778,757.6355555,258.9222067,177.7421662,0.063244724,0.018929596,0.081864837
AK_45_AC_127,HABIL,4,14816,19,3.130613849,0.937015002,4.052309454,0,90.80944445,32.15148085,1935.527832,21.87111111,14.56666666,15.93888889,43.51393408,4.016862833,8.355645022,11.23356755,1.036994263,2.157095303,2.561411331,0.766648638,3.315525917,115.7938264,13.27570013,696.593448,0.826456815,0.079223936,31.33179998,0.895960764,0.519391438,0.562691682,7.811111111,418.2533334,261.8583623,179.7577471,1.834097002,0.548958284,2.374080286
AK_45_AC_127,HABIL,4,14816,20,4.616864868,1.381860508,5.976133134,0,77.65722222,31.21088555,1878.903741,20.46722222,14.40833334,13.14166666,38.09083251,3.516244914,7.314288671,6.907998437,0.637691874,1.32648964,1.865719365,0.558423082,2.415012705,112.4062646,12.88731799,676.214526,0.523566883,0.050188986,19.84894135,0.967637625,0.560942753,0.607707016,6.333333334,279.68,254.1976655,174.4989134,1.454628657,0.435380708,1.882891262
AK_45_AC_127,HABIL,4,14816,21,3.383592746,1.012733386,4.379768803,0,66.86944445,25.77378591,1551.588874,18.91555555,13.61666666,8.180555555,36.02488905,3.325533325,6.917581488,6.133269641,0.566175028,1.177724447,1.834097002,0.548958284,2.374080286,92.82450488,10.64227973,558.4144158,0.499768388,0.047907668,18.94671674,0.64509175,0.373961835,0.405138011,5.225,271.9111111,209.9151016,144.1002892,1.486251019,0.444845506,1.92382368
AK_45_AC_127,HABIL,4,14816,22,2.909257314,0.870761416,3.765782523,0,41.59944445,15.88278729,956.1480849,13.52166667,12.56111111,4.591666666,21.36960264,1.972672994,4.103439915,8.070091632,0.744967143,1.54963743,2.150320624,0.643606264,2.783404474,57.20199086,6.558177593,344.1162045,0.605779865,0.058069901,22.96571727,0.394222736,0.228532232,0.24758434,2.427777778,214.4044445,129.3576705,88.80007967,2.0870759,0.624676668,2.701539636
AK_45_AC_127,HABIL,4,14816,23,3.130613849,0.937015002,4.052309454,0,16.10777778,7.902475286,475.7311469,1.551666667,11.34722222,2.058333334,16.78579059,1.549531656,3.223245854,6.456073306,0.595973714,1.239709944,1.391383933,0.416451112,1.801026424,28.46083064,3.263018979,171.2148978,0.318034429,0.030486698,12.05700157,0.179192153,0.103878288,0.112538336,0.527777778,84.95111111,64.36186396,44.18244873,1.707607554,0.511099092,2.210350611
L_AK_86_AC_80,NOHAB,5,15798,0,0.664069605,0.198760758,0.859580794,1.108333333,2.216666667,7.568187063,455.6069056,0,7.758333334,3.166666666,9.877792158,0.911839783,1.896756214,2.905232988,0.268188171,0.557869475,1.043537949,0.312338334,1.350769818,27.25688882,3.124987694,163.9722147,0.292072435,0.027997988,11.07275654,0.322545875,0.186980918,0.202569005,4.75,81.57333334,61.63924701,42.31345557,0.664069605,0.198760758,0.859580794
L_AK_86_AC_80,NOHAB,5,15798,1,0.284601259,0.085183182,0.368391769,0.886666667,0,5.884455936,354.2458369,0,2.058333334,0.95,10.26515656,0.947598206,1.971138811,2.905232988,0.268188171,0.557869475,0.853803777,0.255549546,1.105175306,21.19291713,2.42975659,127.4925242,0.331015426,0.031731053,12.54912408,0.107515292,0.062326973,0.067523002,1.9,55.98666666,47.92606604,32.89977676,0.284601259,0.085183182,0.368391769
L_AK_86_AC_80,NOHAB,5,15798,2,0.75893669,0.227155152,0.982378049,0,0.443333333,5.257665517,316.5128844,0,1.425,0.316666666,14.91352933,1.376699279,2.86372997,6.004148175,0.554255554,1.152930248,0.948670864,0.28394394,1.227972562,18.93552621,2.17094793,113.9124934,0.227167449,0.021776213,8.612143974,0.215030583,0.124653945,0.135046003,1.266666666,38,42.82115926,29.39541457,0.664069605,0.198760758,0.859580794
L_AK_86_AC_80,NOHAB,5,15798,3,0.379468346,0.113577576,0.491189025,0,0.886666667,5.81563189,350.1026107,0.221666667,2.85,2.058333334,12.20197855,1.12639032,2.343051794,10.65252095,0.983356628,2.045521408,1.138405036,0.340732728,1.473567074,20.94504675,2.401338384,126.0013836,0.331015426,0.031731053,12.54912408,0.860122333,0.49861578,0.540184014,3.166666666,48.64,47.36552725,32.51498404,0.75893669,0.227155152,0.982378049
L_AK_86_AC_80,NOHAB,5,15798,4,1.992208813,0.596282274,2.57874238,0.221666667,1.995,5.390397606,324.503392,0,6.808333334,12.03333334,24.0165927,2.217022217,4.611720993,11.42724975,1.054873474,2.194286601,3.130613849,0.937015002,4.052309454,19.41356193,2.22575447,116.7882647,0.519239884,0.049774201,19.68490051,1.720244667,0.99723156,1.080368029,10.925,89.17333334,43.90219834,30.1375148,1.707607554,0.511099092,2.210350611
L_AK_86_AC_80,NOHAB,5,15798,5,2.656278418,0.795043032,3.438323173,4.433333333,9.753333333,8.893049949,535.3640092,2.881666667,9.5,26.125,43.19113042,3.987064148,8.293659527,24.0165927,2.217022217,4.611720993,5.122822662,1.533297276,6.631051834,32.02839355,3.672038154,192.6766719,1.174780237,0.112614129,44.53708742,3.117943459,1.807482202,1.958167052,17.575,391.4,72.4296186,49.72071525,1.897341726,0.56788788,2.455945123
L_AK_86_AC_80,NOHAB,5,15798,6,2.0870759,0.624676668,2.701539636,4.211666667,22.38833333,13.6074971,819.1750014,5.985,8.233333334,29.45,57.52361315,5.310125793,11.0458156,27.50287229,2.538848023,5.281164363,5.502291008,1.646874852,7.122240859,49.00751429,5.618685247,294.8198054,1.330552202,0.127546389,50.44255757,4.408126959,2.555405872,2.768443074,17.41666666,719.2133334,110.8265253,76.07901593,0.474335431,0.14197197,0.613986281
L_AK_86_AC_80,NOHAB,5,15798,7,0.948670864,0.28394394,1.227972562,3.768333333,24.16166667,17.05853142,1026.928199,11.08333333,9.183333334,27.39166666,64.68985453,5.971656616,12.42189364,28.47128328,2.62824408,5.467120853,4.363885972,1.306142124,5.648673785,61.43644315,7.043655279,369.5898573,0.915160295,0.087727029,34.69463716,2.795397584,1.620501285,1.755598047,17.41666666,832.2,138.9335415,95.37362187,0.948670864,0.28394394,1.227972562
L_AK_86_AC_80,NOHAB,5,15798,8,1.138405036,0.340732728,1.473567074,4.433333333,24.605,17.99994604,1083.601614,11.74833333,9.183333334,26.44166666,69.7255917,6.436516113,13.3888674,25.95341468,2.395814331,4.983633975,4.648487231,1.391325306,6.017065553,64.82695577,7.432375734,389.9865308,0.856745808,0.082127431,32.48008585,3.440489334,1.99446312,2.160736057,18.525,640.1733334,146.6009113,100.6370364,0.664069605,0.198760758,0.859580794
L_AK_86_AC_80,NOHAB,5,15798,9,0.948670864,0.28394394,1.227972562,3.546666667,33.02833333,17.96307602,1081.382029,9.531666667,8.866666666,24.54166666,72.04977809,6.65106665,13.83516298,28.27760108,2.610364868,5.429929554,7.209898563,2.157973945,9.332591472,64.69416807,7.417151695,389.1877055,0.675011849,0.064706461,25.59037066,2.687882293,1.558174313,1.688075045,16.30833334,500.3333334,146.3006227,100.4308975,0.75893669,0.227155152,0.982378049
L_AK_86_AC_80,NOHAB,5,15798,10,1.707607554,0.511099092,2.210350611,3.768333333,31.47666667,16.91350931,1018.197829,4.876666667,7.6,25.96666666,70.1129561,6.472274536,13.46324999,29.24601208,2.699760926,5.615886048,6.640696045,1.987607581,8.595807935,60.91414482,6.983774056,366.4478107,0.733426336,0.070306059,27.80492197,3.117943459,1.807482202,1.958167052,14.88333334,515.7866666,137.7524062,94.5628086,1.043537949,0.312338334,1.350769818
L_AK_86_AC_80,NOHAB,5,15798,11,0.853803777,0.255549546,1.105175306,2.66,29.26,17.15439348,1032.699121,2.438333333,8.55,20.58333334,61.00989274,5.631951599,11.71525897,24.5976393,2.270659851,4.723294888,4.743354317,1.4197197,6.139862809,61.78169118,7.08323778,371.6668032,0.636068857,0.060973396,24.11400313,2.472851709,1.433520367,1.553029041,15.35833334,488.68,139.714292,95.90958315,1.138405036,0.340732728,1.473567074
L_AK_86_AC_80,NOHAB,5,15798,12,1.138405036,0.340732728,1.473567074,3.325,29.48166667,18.12530413,1091.148204,3.325,7.283333334,21.85,58.87938855,5.435280274,11.30615469,23.4355461,2.163384583,4.500147098,5.217689749,1.56169167,6.75384909,65.27843396,7.484137466,392.702537,0.960593785,0.092082271,36.41706596,2.580367001,1.49584734,1.620552043,14.25,578.6133334,147.6218926,101.3379089,0.948670864,0.28394394,1.227972562
L_AK_86_AC_80,NOHAB,5,15798,13,0.474335431,0.14197197,0.613986281,2.66,34.13666667,17.92620599,1079.162443,3.99,7.283333334,21.53333334,53.84365137,4.970420776,10.33918093,26.72814349,2.467331177,5.132399169,3.510082195,1.050592578,4.543498479,64.56138037,7.401927656,388.3888802,1.038479768,0.099548402,39.36980103,2.902912876,1.682828258,1.823121049,14.88333334,657.6533334,146.000334,100.2247585,0.853803777,0.255549546,1.105175306
L_AK_86_AC_80,NOHAB,5,15798,14,1.328139208,0.397521516,1.719161586,2.881666667,31.92,17.75906189,1069.100323,3.99,7.758333334,23.11666666,45.32163461,4.183735474,8.702763808,20.91767751,1.930954834,4.016660219,3.415215108,1.022198184,4.420701223,63.95940948,7.332912016,384.7675387,0.824293316,0.079016544,31.24977957,4.408126959,2.555405872,2.768443074,13.3,561.1333334,144.6390256,99.29026196,0.75893669,0.227155152,0.982378049
L_AK_86_AC_80,NOHAB,5,15798,15,0.75893669,0.227155152,0.982378049,1.995,27.93,16.49810704,993.1905005,5.32,9.658333337,21.69166666,43.96585921,4.058580993,8.442424719,19.17453772,1.770041931,3.681938534,2.84601259,0.85183182,3.683917685,59.41807009,6.812249889,357.4477121,0.700973843,0.067195171,26.57461569,3.117943459,1.807482202,1.958167052,14.25,476.7733334,134.3691543,92.2403098,1.043537949,0.312338334,1.350769818
L_AK_86_AC_80,NOHAB,5,15798,16,1.043537949,0.312338334,1.350769818,2.66,25.27,16.32113092,982.5364904,7.093333333,10.29166666,19.95,36.02488905,3.325533325,6.917581488,19.36821992,1.787921143,3.719129833,1.992208813,0.596282274,2.57874238,58.78068913,6.739174503,353.6133505,0.564673374,0.054129443,21.40732931,3.225458751,1.869809175,2.025690054,13.3,458.7866666,132.9277688,91.25084283,0.75893669,0.227155152,0.982378049
L_AK_86_AC_80,NOHAB,5,15798,17,0.474335431,0.14197197,0.613986281,2.881666667,25.27,17.99994604,1083.601614,9.31,7.125,18.84166666,27.50287229,2.538848023,5.281164363,13.17038954,1.215786377,2.529008285,1.612740467,0.482704698,2.087553355,64.82695577,7.432375734,389.9865308,0.499768388,0.047907668,18.94671674,3.440489334,1.99446312,2.160736057,13.93333334,449.4133334,146.6009113,100.6370364,0.569202518,0.170366364,0.736783537
L_AK_86_AC_80,NOHAB,5,15798,18,0.948670864,0.28394394,1.227972562,3.103333333,20.83666667,17.96553402,1081.530001,8.645,8.55,18.20833334,26.72814349,2.467331177,5.132399169,11.81461415,1.090631897,2.268669198,1.707607554,0.511099092,2.210350611,64.7030206,7.418166633,389.2409606,0.649049855,0.062217751,24.60612565,3.440489334,1.99446312,2.160736057,12.66666666,432.1866666,146.3206419,100.4446401,0.75893669,0.227155152,0.982378049
L_AK_86_AC_80,NOHAB,5,15798,19,0.379468346,0.113577576,0.491189025,2.66,20.83666667,18.58495044,1118.819037,6.428333333,8.391666666,18.20833334,22.85449951,2.109746949,4.388573203,10.07147436,0.929718994,1.933947513,0.853803777,0.255549546,1.105175306,66.93385399,7.673930485,402.6612263,0.480296892,0.046041136,18.20853297,2.795397584,1.620501285,1.755598047,11.71666666,351.12,151.365491,103.9077745,0.853803777,0.255549546,1.105175306
L_AK_86_AC_80,NOHAB,5,15798,20,0.569202518,0.170366364,0.736783537,3.103333333,22.83166667,17.52555172,1055.042948,2.216666667,7.283333334,16.625,17.62508013,1.62700824,3.384408148,7.359923568,0.679410034,1.413269336,1.138405036,0.340732728,1.473567074,63.11842067,7.236493099,379.7083114,0.4478444,0.042930248,16.97822669,1.397698792,0.810250643,0.877799024,9.183333334,299.44,142.7371975,97.98471521,0.379468346,0.113577576,0.491189025
L_AK_86_AC_80,NOHAB,5,15798,21,0.664069605,0.198760758,0.859580794,2.66,19.285,16.90367731,1017.60594,0.443333333,7.441666666,16.78333334,14.33248273,1.323061645,2.752156075,7.359923568,0.679410034,1.413269336,0.284601259,0.085183182,0.368391769,60.87873481,6.979714316,366.2347908,0.752897831,0.072172591,28.54310574,1.720244667,0.99723156,1.080368029,11.08333334,251.56,137.6723293,94.50783827,0.853803777,0.255549546,1.105175306
L_AK_86_AC_80,NOHAB,5,15798,22,0.664069605,0.198760758,0.859580794,4.655,29.70333333,14.3571876,864.306572,5.541666667,10.13333334,13.93333334,23.2418639,2.145505371,4.462955799,5.423101577,0.50061792,1.041356353,1.233272123,0.369127122,1.596364331,51.70753089,5.928240702,311.0625873,0.908669796,0.087104851,34.4485759,0.537576458,0.311634862,0.337615009,8.55,291.84,116.9323942,80.27050795,1.707607554,0.511099092,2.210350611
L_AK_86_AC_80,NOHAB,5,15798,23,0.853803777,0.255549546,1.105175306,3.546666667,14.63,10.97251934,660.5486283,1.33,13.3,7.758333334,15.88194034,1.466095337,3.049686463,3.679961785,0.339705017,0.706634668,0.75893669,0.227155152,0.982378049,39.51761991,4.530673942,237.7304211,0.577654371,0.055373798,21.89945182,0.860122333,0.49861578,0.540184014,8.55,150.9866667,89.36589758,61.34695215,1.138405036,0.340732728,1.473567074
AK_86_AC_80,HABIL,5,15798,0,0.74312551,0.222422753,0.96191184,2.512222222,1.6625,3.072911722,184.9901158,0.147777778,8.286111111,2.163888889,11.10444609,1.025074788,2.132301104,2.872952621,0.265208303,0.551670925,1.470439838,0.440113107,1.903357471,11.06711719,1.268839054,66.57765414,0.379694165,0.036397384,14.3945835,0.286707444,0.16620526,0.180061338,2.533333334,61.30666666,25.0273894,17.18053644,0.75893669,0.227155152,0.982378049
AK_86_AC_80,HABIL,5,15798,1,0.695691966,0.208225556,0.900513212,0.147777778,0.110833333,1.964762647,118.2792421,0,2.955555555,1.029166666,10.52339949,0.971437154,2.020727209,4.325569115,0.399302388,0.830605662,1.249083303,0.373859521,1.616830539,7.076109059,0.811272111,42.56851476,0.342914673,0.032871712,13.00023638,0.143353722,0.08310263,0.090030669,0.527777778,31.37111111,16.00204767,10.98491571,0.332034802,0.099380379,0.429790396
AK_86_AC_80,HABIL,5,15798,2,0.60082488,0.179831162,0.777715956,0,0.147777778,1.601797738,96.42865652,0.073888889,1.425,0.369444445,12.46022148,1.150229268,2.392640192,5.875026709,0.54233608,1.128136049,1.280705666,0.383324319,1.657762958,5.768887911,0.661399907,34.70452309,0.281254937,0.026961025,10.66265444,0.071676861,0.041551315,0.045015334,0.686111111,24.10888889,13.04587289,8.955592252,0.505957794,0.151436768,0.6549187
AK_86_AC_80,HABIL,5,15798,3,1.865719365,0.558423082,2.415012705,0.073888889,1.034444445,2.199501805,132.4106028,0.258611111,3.430555555,3.219444445,18.81945368,1.737263376,3.613754486,11.13672645,1.028054657,2.138499653,2.023831175,0.605747072,2.619674799,7.921524093,0.908198491,47.65436943,0.341832923,0.032768016,12.95922617,0.680930181,0.394737493,0.427645678,4.116666666,34.58,17.91388531,12.29733371,1.122593855,0.336000329,1.453100865
AK_86_AC_80,HABIL,5,15798,4,2.751145504,0.823437426,3.561120429,3.398888889,8.201666667,4.294128873,258.5077181,0.480277778,8.7875,18.73611111,36.50909455,3.370231354,7.010559735,13.04126807,1.203866902,2.504214087,4.332263609,1.296677326,5.607741366,15.46534095,1.77309305,93.03652457,1.818421343,0.174313399,68.938162,2.311578771,1.340029909,1.451744539,16.17638889,84.52888889,34.97361628,24.00831663,1.928964089,0.577352678,2.496877542
AK_86_AC_80,HABIL,5,15798,5,2.893446133,0.866029017,3.745316313,4.655,28.00388889,13.56653041,816.7087953,7.6475,12.08611111,26.38888889,64.62529379,5.965696879,12.40949654,26.08253615,2.407733805,5.008428173,6.846241398,2.049128768,8.861868656,48.8599724,5.601769648,293.9322217,5.874982934,0.563174342,222.7264473,4.193096376,2.430751928,2.63339707,20.29305555,378.5644445,110.4928713,75.84997265,2.10288708,0.629409067,2.722005845
AK_86_AC_80,HABIL,5,15798,6,1.217460941,0.364394723,1.575898121,4.396388889,48.13861111,15.90163197,957.2825399,13.6325,11.58472222,28.86944445,51.51946498,4.755870239,9.892885353,29.31057281,2.705720662,5.628283146,5.122822662,1.533297276,6.631051834,57.26986014,6.56595877,344.5244931,5.064752368,0.48550585,192.0098005,4.838188126,2.804713763,3.038535081,22.24583334,1147.262222,129.5111514,88.90543959,0.790559053,0.23661995,1.023310468
AK_86_AC_80,HABIL,5,15798,7,0.173922992,0.052056389,0.225128303,4.507222222,49.24694445,14.67590848,883.4936551,13.26305556,11.58472222,31.35,56.07099666,5.176031708,10.76688086,37.8971503,3.498365702,7.277097372,1.992208813,0.596282274,2.57874238,52.85540679,6.059844059,317.9679885,3.181426038,0.304970676,120.6110259,3.135862674,1.817870031,1.969420886,19.60694445,1402.115555,119.5282226,82.05246467,0.126489448,0.037859192,0.163729675
AK_86_AC_80,HABIL,5,15798,8,0.616636061,0.184563561,0.798182165,4.581111111,54.67777778,15.46369801,930.9187976,14.11277778,13.3,31.40277778,68.6603396,6.33818045,13.18431525,41.77079428,3.85594993,8.020923337,5.945004074,1.779382024,7.695294717,55.69263736,6.385131023,335.0362234,2.193788509,0.210295998,83.16870467,3.548004626,2.056790093,2.228259059,19.26388889,888.0177777,125.9443898,86.45696697,0.268790078,0.080450783,0.347925559
AK_86_AC_80,HABIL,5,15798,9,0.126489448,0.037859192,0.163729675,3.768333333,45.5525,18.04992541,1086.610385,10.78777778,12.40277778,34.54305555,74.53536632,6.88051653,14.3124513,52.06823122,4.806528005,9.9982607,3.462648651,1.036395381,4.48209985,65.00695689,7.453012765,391.069383,1.649668381,0.158136784,62.54056934,2.54452857,1.475071682,1.598044376,18.26111111,660.9888889,147.0079692,100.9164692,0.252978897,0.075718384,0.327459349
AK_86_AC_80,HABIL,5,15798,10,2.956690857,0.884958613,3.827181151,3.694444445,43.96388889,17.55914441,1057.065237,10.56611111,11.18888889,29.13333334,78.73181396,7.267899444,15.11826277,48.80791419,4.505561279,9.372207177,10.21402296,3.057129754,13.22117125,63.23940503,7.250363892,380.4361301,1.168289738,0.111991952,44.29102616,2.920832091,1.693216086,1.834374882,19.10555555,591.9133334,143.0107938,98.17253072,1.64436283,0.492169496,2.128485774
AK_86_AC_80,HABIL,5,15798,11,3.241292116,0.970141795,4.195572919,4.433333333,42.59694445,16.23141385,977.1354985,8.903611111,10.00138889,27.7875,86.57594303,7.992007507,16.62451035,49.67948409,4.586017731,9.53956802,8.095324699,2.422988288,10.47869919,58.45757235,6.702129338,351.6695419,1.444135927,0.138434496,54.74862955,3.010428168,1.74515523,1.890644051,19.44861111,553.66,132.1970664,90.74923799,1.122593855,0.336000329,1.453100865
AK_86_AC_80,HABIL,5,15798,12,2.624656055,0.785578234,3.397390754,4.728888889,38.20055555,16.29327357,980.8594701,7.610555555,10.50277778,27.91944445,76.76271161,7.086127462,14.74015124,48.29142833,4.457883383,9.273030383,7.731667534,2.314143111,10.00797638,58.68036063,6.727671896,353.0097935,2.048834041,0.1964007,77.67333661,2.938751307,1.703603915,1.845628716,17.91805555,517.6022223,132.7008841,91.09509339,1.739229916,0.52056389,2.25128303
AK_86_AC_80,HABIL,5,15798,13,2.608844874,0.780845835,3.376924545,3.546666667,40.565,17.2744259,1039.925105,8.201666667,10.81944445,28.81666666,75.05185217,6.928194427,14.4116281,45.77355974,4.225453634,8.789543504,8.111135882,2.427720688,10.4991654,62.21398892,7.132800484,374.2674235,2.41013846,0.231035249,91.37074656,2.490770924,1.443908196,1.564282875,19.2375,578.1488889,140.6918983,96.58067996,0.980293225,0.293408738,1.26890498
AK_86_AC_80,HABIL,5,15798,14,1.976397632,0.591549875,2.55827617,7.351944445,40.08472222,17.62264279,1060.887857,8.090833333,11.32083334,29.66111111,85.7366535,7.914530925,16.46334806,37.76802884,3.486446228,7.252303173,8.569660135,2.564960259,11.09268548,63.46809498,7.276583072,381.811885,2.244630747,0.215169722,85.09618452,3.530085411,2.046402264,2.217005226,19.2375,579.6688889,143.5279576,98.52754784,1.296516847,0.388056718,1.678229168
AK_86_AC_80,HABIL,5,15798,15,2.055453537,0.61521187,2.660607217,4.3225,45.5525,15.41412832,927.9346884,8.645,10.6875,30.37361111,89.28749381,8.242316467,17.14518853,38.41363617,3.5460436,7.376274168,10.10334469,3.024002962,13.07790778,55.51411167,6.364663149,333.9622471,3.143564796,0.301341307,119.1756685,3.046266598,1.765930887,1.913151718,21.50694445,626.4511111,125.5406684,86.17982461,1.438817476,0.430648309,1.862425052
AK_86_AC_80,HABIL,5,15798,16,1.675985192,0.501634294,2.169418192,5.024444445,49.57944445,15.93768267,959.4528017,13.18916667,12.98333334,33.80416666,87.44751293,8.072463959,16.79187119,37.47750554,3.459627411,7.196516225,6.261227698,1.874030004,8.104618908,57.39969703,6.5808445,345.3055669,4.018700349,0.385231574,152.3529279,2.88499366,1.672440429,1.811867215,22.16666666,709.6711111,129.804767,89.10699773,1.154216217,0.345465127,1.494033284
AK_86_AC_80,HABIL,5,15798,17,0.316223621,0.09464798,0.409324188,5.726388889,48.17555555,16.45181468,990.4036876,13.55861111,12.21805555,33.11805555,69.1445451,6.382878479,13.2772935,29.92389977,2.762338165,5.746055591,3.209669754,0.960676997,4.154640501,59.25134775,6.793135262,356.4447425,3.502705716,0.335768463,132.791058,3.028347383,1.755543059,1.901897884,18.39305555,1098.411111,133.9921252,91.98149088,0.205545354,0.061521187,0.266060722
AK_86_AC_80,HABIL,5,15798,18,0.205545354,0.061521187,0.266060722,4.913611111,44.555,15.72383652,946.5792062,14.77777778,13.69583334,30.98055555,52.52015634,4.848246164,10.08504039,22.24117254,2.053129445,4.270800758,2.434921883,0.728789446,3.151796242,56.62952837,6.492545075,340.67238,2.786587376,0.267121544,105.6422994,3.530085411,2.046402264,2.217005226,19.18472222,1003.875555,128.063093,87.9113918,0.079055905,0.023661995,0.102331047
AK_86_AC_80,HABIL,5,15798,19,1.027726769,0.307605935,1.330303609,5.948055555,42.59694445,16.39282264,986.8523508,13.70638889,11.76944445,27.86666666,43.99813958,4.061560862,8.448623269,16.62438877,1.534632314,3.192253107,2.577222512,0.771381037,3.335992126,59.03888743,6.7687768,355.1666219,1.708082868,0.163736381,64.75512065,2.938751307,1.703603915,1.845628716,18.81527778,679.82,133.5116634,91.65166856,0.648258423,0.194028359,0.839114584
AK_86_AC_80,HABIL,5,15798,20,1.897341726,0.56788788,2.455945123,5.467777778,40.97138889,16.82747926,1013.018797,10.64,13.66944445,27.65555555,29.37513354,2.7116804,5.640680246,9.49042776,0.87608136,1.822373618,1.94477527,0.582085077,2.517343752,60.60430687,6.948251301,364.583885,0.880544303,0.084408749,33.38231045,2.024871327,1.173824649,1.271683201,17.41666666,504.0066666,137.0517327,94.08181774,1.454628657,0.435380708,1.882891262
