FID_Grilla,Type,Category,COL,ROW,LAT,LON,POLNAME,Hora 0,Hora 1,Hora 2,Hora 3,Hora 4,Hora 5,Hora 6,Hora 7,Hora 8,Hora 9,Hora 10,Hora 11,Hora 12,Hora 13,Hora 14,Hora 15,Hora 16,Hora 17,Hora 18,Hora 19,Hora 20,Hora 21,Hora 22,Hora 23
3428,NHabil,DSEL,37,53,4.8272,-74.072,PNH4,0.12651965,0.09396207,0.09967693,0.12337161,0.30837665,0.58918422,0.68273095,0.68758425,0.73709404,0.68766044,0.64701538,0.66363992,0.61111848,0.65760681,0.60297556,0.689445,0.55676902,0.50124237,0.47855876,0.51465667,0.45918126,0.36536031,0.36560077,0.24609269
3428,NHabil,GNV,37,53,4.8272,-74.072,PNH4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3428,NHabil,GAS,37,53,4.8272,-74.072,PNH4,0.13714761,0.10738038,0.09802889,0.10309539,0.10373712,0.2252201,0.46019887,0.51881404,0.51672823,0.48105311,0.52939889,0.52741934,0.52271677,0.57840678,0.53834991,0.62158435,0.61254705,0.59519224,0.55843377,0.53692255,0.48434677,0.39111245,0.31547115,0.204885
3428,Habil,DSEL,37,53,4.8272,-74.072,PNH4,0.14206726,0.09984632,0.10684009,0.15718168,0.4352477,0.86957964,0.81035266,0.83375719,0.95392178,0.86205909,1.05025778,0.93375617,0.94245445,0.93761599,0.94439372,0.97620575,0.99610155,0.85201637,0.71286619,0.70585073,0.64621381,0.56158392,0.39440015,0.2684847
3428,Habil,GNV,37,53,4.8272,-74.072,PNH4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3428,Habil,GAS,37,53,4.8272,-74.072,PNH4,0.06617248,0.04040962,0.03537538,0.04428362,0.13510658,0.57038659,1.04531308,0.78520851,0.69010041,0.5742212,0.61117684,0.59819979,0.61388011,0.66845393,0.73527304,0.88904638,0.87803118,0.91729311,0.73934532,0.58924752,0.50458482,0.41541135,0.25720975,0.11404397
