FID_Grilla,Type,Category,COL,ROW,LAT,LON,POLNAME,Hora 0,Hora 1,Hora 2,Hora 3,Hora 4,Hora 5,Hora 6,Hora 7,Hora 8,Hora 9,Hora 10,Hora 11,Hora 12,Hora 13,Hora 14,Hora 15,Hora 16,Hora 17,Hora 18,Hora 19,Hora 20,Hora 21,Hora 22,Hora 23
3428,NHabil,DSEL,37,53,4.8272,-74.072,XYL,0.01831118,0.01256477,0.01259823,0.01457639,0.03757897,0.07959987,0.10511225,0.10892693,0.11743069,0.10895313,0.09794606,0.10231192,0.09350715,0.09714484,0.08870126,0.10197087,0.08326922,0.07874846,0.07676817,0.0778093,0.06762084,0.05518313,0.05550519,0.03755724
3428,NHabil,GNV,37,53,4.8272,-74.072,XYL,0.01260996,0.00950189,0.00907452,0.00903395,0.00785744,0.01359818,0.03149965,0.03907624,0.04263635,0.0421857,0.04710694,0.04606774,0.04074105,0.04552326,0.04393117,0.05323383,0.05466289,0.05339951,0.05368022,0.05211208,0.04642739,0.03716637,0.02792018,0.01846675
3428,NHabil,GAS,37,53,4.8272,-74.072,XYL,0.5672672,0.44770964,0.41150595,0.45273734,0.57398932,1.23196875,2.08065127,2.16102326,2.06379605,1.87224615,1.99347117,2.02997822,2.06781385,2.32886312,2.09614555,2.41614548,2.25335534,2.1484073,1.95903276,1.89607101,1.72766206,1.38148064,1.22729357,0.81196926
3428,Habil,DSEL,37,53,4.8272,-74.072,XYL,0.01952729,0.0122039,0.01284803,0.01829032,0.05606979,0.12348672,0.13156045,0.13779479,0.15389586,0.14103348,0.15686511,0.14281725,0.14200338,0.14153604,0.14485301,0.15081143,0.15730934,0.14122267,0.1182122,0.11133442,0.10160544,0.08774613,0.060886,0.03964503
3428,Habil,GNV,37,53,4.8272,-74.072,XYL,0.00428551,0.00228592,0.00187725,0.00244282,0.00546393,0.02763721,0.04908283,0.03633901,0.04081084,0.04325672,0.04478266,0.04383098,0.04369326,0.04646206,0.04881681,0.0432419,0.04385253,0.04819234,0.04805761,0.04959458,0.04585181,0.03575651,0.0191578,0.00856256
3428,Habil,GAS,37,53,4.8272,-74.072,XYL,0.34893119,0.24883973,0.23562565,0.30043767,1.04426039,3.84190415,6.36804587,4.26288029,3.43378249,2.36881963,2.68446531,2.58576021,2.81882828,3.26844717,3.82343618,5.64029348,5.20745851,4.66972958,3.35099786,2.34240636,1.88832346,1.56375159,1.06752959,0.52643008
