FID_Grilla,Type,Category,COL,ROW,LAT,LON,POLNAME,Hora 0,Hora 1,Hora 2,Hora 3,Hora 4,Hora 5,Hora 6,Hora 7,Hora 8,Hora 9,Hora 10,Hora 11,Hora 12,Hora 13,Hora 14,Hora 15,Hora 16,Hora 17,Hora 18,Hora 19,Hora 20,Hora 21,Hora 22,Hora 23
3428,NHabil,DSEL,37,53,4.8272,-74.072,ALDX,0.03199766,0.02223105,0.02231954,0.02589764,0.06715351,0.14211741,0.18727138,0.19372771,0.20899172,0.19372333,0.17373941,0.18162106,0.16586802,0.17230974,0.15702999,0.18051741,0.14671253,0.13857133,0.13497118,0.13696827,0.1188512,0.09683424,0.09729448,0.06609166
3428,NHabil,GNV,37,53,4.8272,-74.072,ALDX,0.00282747,0.00213056,0.00203473,0.00202564,0.00176183,0.00304902,0.00706297,0.00876182,0.00956009,0.00945904,0.01056248,0.01032949,0.0091351,0.0102074,0.0098504,0.01193629,0.01225672,0.01197345,0.01203638,0.01168479,0.01041012,0.00833357,0.00626038,0.0041407
3428,NHabil,GAS,37,53,4.8272,-74.072,ALDX,0.0254244,0.0200824,0.01843059,0.02030808,0.02576857,0.05553463,0.09383666,0.09738658,0.09280468,0.08403596,0.08948636,0.09115303,0.09318388,0.10489658,0.0943804,0.10861685,0.10123979,0.09652721,0.08782035,0.08495168,0.07745351,0.06196405,0.05512018,0.0364325
3428,Habil,DSEL,37,53,4.8272,-74.072,ALDX,0.03481572,0.02196243,0.02315777,0.03281085,0.10038639,0.2201473,0.23299481,0.24453365,0.2735832,0.25067741,0.279589,0.25425456,0.25283189,0.25194893,0.25777373,0.26871376,0.27989982,0.25032905,0.20890891,0.19627222,0.17891433,0.15475184,0.1072281,0.07061458
3428,Habil,GNV,37,53,4.8272,-74.072,ALDX,0.00096089,0.00051257,0.00042093,0.00054772,0.00122512,0.00619687,0.01100554,0.00814807,0.00915075,0.00969918,0.01004131,0.00982795,0.00979706,0.01041787,0.01094587,0.00969585,0.00983277,0.01080587,0.01077564,0.01112029,0.01028108,0.00801746,0.00429564,0.00191992
3428,Habil,GAS,37,53,4.8272,-74.072,ALDX,0.01571411,0.01120561,0.01060379,0.01351669,0.04703333,0.17310286,0.28755463,0.19294354,0.15507161,0.10672046,0.12090538,0.11648524,0.12697568,0.14718052,0.17216058,0.25435423,0.23502466,0.21123637,0.15133795,0.10532001,0.08475747,0.07031405,0.04813922,0.02369198
