FID_Grilla,Type,Category,COL,ROW,LAT,LON,POLNAME,Hora 0,Hora 1,Hora 2,Hora 3,Hora 4,Hora 5,Hora 6,Hora 7,Hora 8,Hora 9,Hora 10,Hora 11,Hora 12,Hora 13,Hora 14,Hora 15,Hora 16,Hora 17,Hora 18,Hora 19,Hora 20,Hora 21,Hora 22,Hora 23
3428,NHabil,DSEL,37,53,4.8272,-74.072,CO,274.02565793,198.59098607,193.92758552,216.4326312,501.00222629,1068.97449674,1475.74019022,1525.88074601,1664.9225453,1567.00333318,1408.21794395,1482.30665768,1314.09179897,1360.42516735,1215.26591297,1420.50961137,1155.82183918,1103.42166689,1059.88414681,1067.49213016,905.62200964,738.14455161,757.26137291,532.99667157
3428,NHabil,GNV,37,53,4.8272,-74.072,CO,1201.9152033,927.7919889,895.98784155,926.14690196,1001.45090743,1752.72443178,3238.98610289,3805.85607178,4135.82508449,4111.99447342,4465.18022134,4366.7297279,3875.91335275,4336.90986324,4133.53504878,5016.79329073,4984.32983033,4833.81178082,4778.72828874,4663.99541253,4125.6370117,3248.92340457,2567.26972776,1727.39898494
3428,NHabil,GAS,37,53,4.8272,-74.072,CO,5081.05211695,3958.57217093,3695.41741038,3979.58866141,5009.84941315,10326.2154726,17430.5013444,18136.7118964,17652.3926661,16276.3653043,17300.9550494,17635.5947521,17239.6178652,19601.289074,17635.7872581,20717.3342723,19415.8873554,18470.0468091,17316.3825993,16872.6705085,15306.0329344,12192.8009854,10706.7802244,7155.51120067
3428,Habil,DSEL,37,53,4.8272,-74.072,CO,284.95519549,178.47608369,189.83848937,258.36823973,756.61382473,1722.66805175,1851.11817125,1878.90901738,2145.80772925,2008.81753819,2247.33795574,2061.01046705,2027.70821566,2019.44954951,2091.1575357,2175.63162422,2262.3823907,2008.68367285,1658.57409196,1531.57763968,1389.86531039,1195.87767775,823.4472787,548.8510053
3428,Habil,GNV,37,53,4.8272,-74.072,CO,528.71825144,334.30274549,326.58686233,440.5466975,972.27619322,3218.79989819,4652.05041109,3505.23718483,4105.27229504,4223.52157469,4776.51752807,4547.3272018,4547.2591815,4759.7270664,4930.81124275,4504.46756492,4508.911006,4578.83348236,4441.71628677,4578.73391043,4207.78170734,3301.50379562,1844.95376029,926.49454054
3428,Habil,GAS,37,53,4.8272,-74.072,CO,2949.05729368,2114.04785185,1998.3700824,2527.12678349,9191.96969214,34527.5457685,56166.8577506,35819.4027935,29039.8114896,19959.2670942,22489.8081916,21689.0646702,23967.6713623,28368.7046015,33712.9986228,50374.7523116,45648.2198025,39134.5114674,28201.3501108,20275.7125514,16492.8094321,13339.8784943,8874.64349764,4456.22742042
