FID_Grilla,Type,Category,COL,ROW,LAT,LON,POLNAME,Hora 0,Hora 1,Hora 2,Hora 3,Hora 4,Hora 5,Hora 6,Hora 7,Hora 8,Hora 9,Hora 10,Hora 11,Hora 12,Hora 13,Hora 14,Hora 15,Hora 16,Hora 17,Hora 18,Hora 19,Hora 20,Hora 21,Hora 22,Hora 23
3428,NHabil,C2P,37,53,4.827202,-74.07196,SO2,0.00505736,0.00505736,0.00948254,0.00853429,0.01959725,0.03698191,0.05499873,0.03413715,0.04109101,0.05531482,0.04962529,0.04709662,0.03413715,0.0309763,0.03224063,0.05247006,0.03793017,0.03856233,0.02655111,0.03160847,0.02339026,0.01137905,0.01011471,0.00853429
3428,NHabil,B,37,53,4.827202,-74.07196,SO2,0.00227849,0.00195299,0.0003255,0.00195299,0.01367096,0.05566034,0.07942178,0.05435835,0.06640182,0.05435835,0.04719737,0.05142886,0.05077786,0.04947586,0.04426788,0.04980136,0.04329138,0.03905989,0.04231488,0.0351539,0.02701642,0.02245944,0.01692595,0.00650998
3428,NHabil,BA,37,53,4.827202,-74.07196,SO2,0.0,0.0,0.0,0.0,0.0,0.00398271,0.00612725,0.00796543,0.00704634,0.00796543,0.00643362,0.00612725,0.00827179,0.0073527,0.00796543,0.00765907,0.00765907,0.00765907,0.00520816,0.00704634,0.00704634,0.0073527,0.01439904,0.00306363
3428,NHabil,TX,37,53,4.827202,-74.07196,SO2,0.14588423,0.10988469,0.10492348,0.10439046,0.09040886,0.15642168,0.36393155,0.45188031,0.49308707,0.48783884,0.54499528,0.53298177,0.47131514,0.5266265,0.50829872,0.61592832,0.63278004,0.61822441,0.62162756,0.60342278,0.53765597,0.43051839,0.32317581,0.21370113
3428,NHabil,MB,37,53,4.827202,-74.07196,SO2,0.00027033,0.00027033,0.00081098,0.00054065,0.00459555,0.01432731,0.0213558,0.01892286,0.01676025,0.0173009,0.01513829,0.01432731,0.01459764,0.01486796,0.01297568,0.01432731,0.01270535,0.013246,0.01405698,0.01432731,0.013246,0.01027241,0.00838012,0.00270327
3428,NHabil,INT,37,53,4.827202,-74.07196,SO2,0.00556644,0.0050604,0.00556644,0.00455436,0.02783221,0.05414629,0.07135165,0.07033957,0.06983354,0.06780937,0.06376106,0.04959192,0.06072481,0.06831541,0.07539997,0.07894225,0.07742413,0.07185769,0.06983354,0.06578521,0.05465233,0.03137449,0.02428993,0.01062684
3428,NHabil,C2G,37,53,4.827202,-74.07196,SO2,0.03002804,0.03224063,0.02686719,0.02939588,0.04646445,0.09608974,0.12959472,0.12516954,0.13876117,0.13970943,0.12706605,0.13560033,0.10430795,0.11631917,0.07617641,0.08660721,0.06195259,0.05531482,0.04235535,0.04646445,0.02591895,0.018649,0.04456794,0.03761408
3428,NHabil,ESP,37,53,4.827202,-74.07196,SO2,0.12524441,0.09441501,0.0886345,0.08092715,0.15222012,0.34875749,0.56456323,0.4431725,0.37187954,0.31407443,0.28709871,0.34875749,0.30444024,0.40078209,0.2813182,0.354538,0.26975718,0.22158626,0.22929361,0.24470829,0.22736677,0.17726901,0.21387891,0.14836645
3428,NHabil,M,37,53,4.827202,-74.07196,SO2,0.14362235,0.12693594,0.09415905,0.11442113,0.09177528,0.37306056,0.86948139,0.95410535,0.82776535,0.67758762,0.76757507,0.76876696,0.98449846,1.03574959,0.95112563,0.97079177,0.94337837,0.93324733,0.73539413,0.66924442,0.62514461,0.53038961,0.4451697,0.26042726
3428,NHabil,AL,37,53,4.827202,-74.07196,SO2,0.01267784,0.0,0.0,0.0,0.01051333,0.02164509,0.01422392,0.00958568,0.00711196,0.00834882,0.00865804,0.01175019,0.01113176,0.00865804,0.01020411,0.01051333,0.00958568,0.00958568,0.01175019,0.01020411,0.01113176,0.01205941,0.02288195,0.01855293
3428,NHabil,C3-C4,37,53,4.827202,-74.07196,SO2,0.02047891,0.01445571,0.02891141,0.02529748,0.06866461,0.12648743,0.10359923,0.08071103,0.10359923,0.08071103,0.06866461,0.07227854,0.06384604,0.07950639,0.07709711,0.06625532,0.04818569,0.03613927,0.01204642,0.0228882,0.02168356,0.02047891,0.04095784,0.01806963
3428,NHabil,BT,37,53,4.827202,-74.07196,SO2,0.01473566,0.00392951,0.00360205,0.00392951,0.01964755,0.03307337,0.03307337,0.03405575,0.03536559,0.03012624,0.03110862,0.05403076,0.04387952,0.03372829,0.03110862,0.03798526,0.03012624,0.02455943,0.03078116,0.03110862,0.03143608,0.03176353,0.0360205,0.03995001
3428,NHabil,CC,37,53,4.827202,-74.07196,SO2,0.72697063,0.54757765,0.52285493,0.52019877,0.45052564,0.77948088,1.81354448,2.25181093,2.45715255,2.43099959,2.71582169,2.65595593,2.34865862,2.62428633,2.53295527,3.06929532,3.15327085,3.08073724,3.09769581,3.00697772,2.67924841,2.1453602,1.61045039,1.06491594
3428,NHabil,AUT,37,53,4.827202,-74.07196,SO2,1.51861921,1.14387282,1.09222781,1.08667918,0.94113416,1.62831149,3.78843848,4.70396355,5.13291586,5.07828312,5.67326772,5.54820998,4.90627538,5.48205316,5.29126541,6.41166323,6.58708552,6.43556505,6.47099096,6.28148367,5.59686726,4.48159126,3.36418117,2.22457654
3428,NHabil,>C5,37,53,4.827202,-74.07196,SO2,0.06489981,0.05145618,0.04763669,0.07581179,0.11262746,0.16049841,0.066833,0.0669319,0.05566078,0.07030382,0.09242954,0.0847516,0.09242701,0.10180392,0.08598745,0.11121474,0.07194286,0.0491198,0.04472534,0.05009796,0.0610464,0.04232112,0.06041944,0.07591069
3428,NHabil,C5,37,53,4.827202,-74.07196,SO2,0.01927428,0.01806963,0.01325106,0.02891141,0.04698104,0.06866461,0.03975319,0.03975319,0.03613927,0.03734391,0.02047891,0.03252534,0.02529748,0.04577641,0.03493462,0.08432496,0.04216247,0.03975319,0.02650213,0.03252534,0.02650213,0.01084178,0.03734391,0.02650213
3428,NHabil,AT,37,53,4.827202,-74.07196,SO2,0.00423153,0.0,0.0003255,0.0003255,0.01074157,0.03613075,0.08039905,0.14126797,0.14777801,0.12173783,0.08560709,0.07616752,0.08528158,0.09048962,0.09472115,0.09992919,0.07877154,0.08951311,0.09276814,0.08658359,0.07909704,0.06998298,0.05924141,0.02701669
3428,Habil,C2P,37,53,4.827202,-74.07196,SO2,0.0089768,0.00796534,0.01517207,0.01403416,0.02933266,0.05360797,0.05778028,0.04538976,0.07421668,0.06840072,0.07510172,0.06751569,0.08053838,0.05702168,0.07725109,0.07586032,0.06865359,0.04614836,0.0380566,0.02136732,0.01719501,0.01276982,0.01264339,0.01049401
3428,Habil,B,37,53,4.827202,-74.07196,SO2,0.00468719,0.0016926,0.0009114,0.00390599,0.03202911,0.07629699,0.09009815,0.09478534,0.09934232,0.08996795,0.08580156,0.07785938,0.0731722,0.07616679,0.0727816,0.07864058,0.08632236,0.0733024,0.06275623,0.05963143,0.05624624,0.03775789,0.02044134,0.00664018
3428,Habil,BA,37,53,4.827202,-74.07196,SO2,0.0,0.0,0.0,0.0,0.001348,0.01127414,0.02156793,0.02879809,0.02794027,0.02254829,0.01825921,0.01703376,0.01482795,0.01372505,0.01482795,0.01678867,0.02083266,0.02352865,0.02548937,0.02708246,0.0261021,0.02585701,0.01789158,0.00208327
3428,Habil,TX,37,53,4.827202,-74.07196,SO2,0.04934971,0.02622472,0.02143572,0.02786479,0.06233906,0.31858361,0.56784146,0.42026796,0.47166775,0.50020497,0.51708129,0.50633883,0.50471516,0.53684414,0.56420051,0.49949974,0.50666685,0.55752542,0.55619696,0.57400812,0.53074308,0.41385528,0.22158987,0.09884702
3428,Habil,MB,37,53,4.827202,-74.07196,SO2,0.00064878,0.00032439,0.0,0.00064878,0.00713662,0.01892286,0.02108547,0.02324809,0.02032856,0.0187066,0.02065295,0.01924725,0.01924725,0.01859847,0.02022043,0.01935538,0.01957164,0.01946351,0.01989604,0.01784155,0.01492203,0.01513829,0.00973176,0.0028114
3428,Habil,INT,37,53,4.827202,-74.07196,SO2,0.00566765,0.00303624,0.00667973,0.00748939,0.03238657,0.07550118,0.07590601,0.09270654,0.10768533,0.07772776,0.0920993,0.08238332,0.08886064,0.08906305,0.07023837,0.07246494,0.07286977,0.07084562,0.07752534,0.06254655,0.04959192,0.03238657,0.02307542,0.01093047
3428,Habil,C2G,37,53,4.827202,-74.07196,SO2,0.03514862,0.0246546,0.02364314,0.03325211,0.07345808,0.180674,0.13022689,0.1093653,0.14691616,0.15576653,0.23756925,0.21986851,0.19015655,0.20431714,0.20204133,0.21531688,0.21936277,0.16398474,0.11985932,0.10165283,0.08167628,0.07459599,0.05057355,0.0388152
