FID_Grilla,Type,Category,COL,ROW,LAT,LON,POLNAME,Hora 0,Hora 1,Hora 2,Hora 3,Hora 4,Hora 5,Hora 6,Hora 7,Hora 8,Hora 9,Hora 10,Hora 11,Hora 12,Hora 13,Hora 14,Hora 15,Hora 16,Hora 17,Hora 18,Hora 19,Hora 20,Hora 21,Hora 22,Hora 23
3428,NHabil,C2P,37,53,4.827202,-74.07196,PM10 TIRE,0.00123143,0.00123143,0.00230893,0.00207804,0.0047718,0.00900485,0.01339182,0.00831216,0.01000539,0.01346879,0.01208343,0.01146772,0.00831216,0.00754252,0.00785038,0.0127761,0.00923575,0.00938967,0.00646502,0.00769646,0.00569538,0.00277071,0.00246287,0.00207804
3428,NHabil,B,37,53,4.827202,-74.07196,PM10 TIRE,0.00104053,0.00089188,0.00014865,0.00089188,0.00624318,0.02541867,0.03626991,0.02482408,0.03032402,0.02482408,0.02155384,0.02348625,0.02318896,0.02259437,0.02021602,0.02274302,0.01977007,0.01783766,0.01932413,0.01605389,0.01233772,0.01025665,0.00772965,0.00297294
3428,NHabil,BA,37,53,4.827202,-74.07196,PM10 TIRE,0.0,0.0,0.0,0.0,0.0,0.00193241,0.00297294,0.00386483,0.00341888,0.00386483,0.00312159,0.00297294,0.00401347,0.00356753,0.00386483,0.00371618,0.00371618,0.00371618,0.002527,0.00341888,0.00341888,0.00356753,0.00698642,0.00148647
3428,NHabil,TX,37,53,4.827202,-74.07196,PM10 TIRE,0.04080237,0.03073366,0.02934606,0.02919698,0.02528646,0.04374959,0.10178804,0.12638643,0.13791155,0.13644367,0.15242976,0.1490697,0.13182216,0.1472922,0.1421661,0.17226903,0.17698229,0.17291122,0.17386305,0.16877136,0.15037703,0.12041172,0.09038906,0.05977008
3428,NHabil,MB,37,53,4.827202,-74.07196,PM10 TIRE,0.00013431,0.00013431,0.00040293,0.00026862,0.00228328,0.00711846,0.01061054,0.00940174,0.00832726,0.00859588,0.0075214,0.00711846,0.00725277,0.00738709,0.00644691,0.00711846,0.0063126,0.00658122,0.00698415,0.00711846,0.00658122,0.0051038,0.00416363,0.00134311
3428,NHabil,INT,37,53,4.827202,-74.07196,PM10 TIRE,0.00147742,0.00134311,0.00147742,0.0012088,0.00738709,0.01437124,0.0189378,0.01866918,0.01853486,0.01799762,0.01692314,0.01316244,0.01611728,0.01813193,0.02001228,0.02095246,0.02054952,0.01907211,0.01853486,0.01746039,0.01450555,0.00832726,0.00644691,0.00282053
3428,NHabil,C2G,37,53,4.827202,-74.07196,PM10 TIRE,0.00731163,0.00785038,0.00654198,0.0071577,0.01131378,0.02339721,0.03155546,0.03047795,0.03378743,0.03401832,0.03093973,0.03301779,0.02539829,0.02832294,0.01854845,0.02108828,0.01508505,0.01346879,0.01031324,0.01131378,0.00631109,0.0045409,0.010852,0.00915878
3428,NHabil,ESP,37,53,4.827202,-74.07196,PM10 TIRE,0.00873019,0.00658121,0.00617829,0.00564105,0.01061055,0.02431023,0.03935302,0.03089145,0.02592195,0.02189263,0.02001228,0.02431023,0.02122108,0.02793662,0.01960936,0.02471315,0.01880349,0.01544573,0.01598297,0.01705746,0.01584866,0.01235658,0.01490848,0.01034192
3428,NHabil,M,37,53,4.827202,-74.07196,PM10 TIRE,0.00891053,0.00787528,0.00584176,0.00709885,0.00569387,0.02314519,0.05394383,0.05919402,0.05135571,0.04203848,0.04762142,0.04769537,0.06107965,0.06425934,0.05900915,0.06022927,0.0585285,0.05789996,0.04562487,0.04152085,0.03878484,0.03290611,0.02761895,0.01615727
3428,NHabil,AL,37,53,4.827202,-74.07196,PM10 TIRE,0.00609453,0.0,0.0,0.0,0.005054,0.0104053,0.00683777,0.00460806,0.00341888,0.00401347,0.00416212,0.00564859,0.0053513,0.00416212,0.00490536,0.005054,0.00460806,0.00460806,0.00564859,0.00490536,0.0053513,0.00579724,0.01099989,0.00891883
