FID_Grilla,Type,Category,COL,ROW,LAT,LON,POLNAME,Hora 0,Hora 1,Hora 2,Hora 3,Hora 4,Hora 5,Hora 6,Hora 7,Hora 8,Hora 9,Hora 10,Hora 11,Hora 12,Hora 13,Hora 14,Hora 15,Hora 16,Hora 17,Hora 18,Hora 19,Hora 20,Hora 21,Hora 22,Hora 23
3428,NHabil,C2P,37,53,4.8272,-74.072,PNA,0.00039012,0.00039012,0.00073146,0.00065832,0.00151168,0.0028527,0.00424246,0.00263325,0.00316966,0.00426685,0.00382798,0.00363293,0.00263325,0.00238944,0.00248698,0.00404742,0.00292585,0.00297461,0.00204809,0.0024382,0.00180426,0.00087776,0.00078022,0.00065832
3428,NHabil,B,37,53,4.8272,-74.072,PNA,0.00029392,0.00025193,4.198e-05,0.00025193,0.00176351,0.00718,0.01024514,0.00701205,0.00856561,0.00701205,0.0060883,0.00663415,0.00655017,0.00638222,0.0057104,0.00642421,0.00558444,0.0050386,0.00545848,0.00453473,0.00348503,0.0028972,0.00218339,0.00083977
3428,NHabil,BA,37,53,4.8272,-74.072,PNA,0.0,0.0,0.0,0.0,0.0,0.00020209,0.00031091,0.00040418,0.00035754,0.00040418,0.00032645,0.00031091,0.00041972,0.00037309,0.00040418,0.00038863,0.00038863,0.00038863,0.00026427,0.00035754,0.00035754,0.00037309,0.00073063,0.00015545
3428,NHabil,TX,37,53,4.8272,-74.072,PNA,0.00019003,0.00014314,0.00013668,0.00013598,0.00011777,0.00020376,0.00047406,0.00058863,0.0006423,0.00063546,0.00070992,0.00069427,0.00061394,0.000686,0.00066211,0.00080232,0.00082427,0.0008053,0.00080974,0.00078603,0.00070035,0.0005608,0.00042097,0.00027837
3428,NHabil,MB,37,53,4.8272,-74.072,PNA,0.00011131,0.00011131,0.00033394,0.00022262,0.0018923,0.00589953,0.00879364,0.00779183,0.00690133,0.00712396,0.00623346,0.00589953,0.00601084,0.00612215,0.00534297,0.00589953,0.00523166,0.00545428,0.00578822,0.00589953,0.00545428,0.00422985,0.00345067,0.00111312
3428,NHabil,INT,37,53,4.8272,-74.072,PNA,0.0004629,0.00042083,0.0004629,0.00037873,0.0023145,0.00450275,0.00593353,0.00584937,0.00580728,0.00563895,0.0053023,0.00412401,0.00504981,0.00568103,0.00627017,0.00656475,0.00643851,0.0059756,0.00580728,0.00547064,0.00454483,0.00260906,0.00201992,0.00088373
3428,NHabil,C2G,37,53,4.8272,-74.072,PNA,0.00231629,0.00248698,0.00207247,0.00226753,0.00358416,0.00741213,0.00999664,0.00965528,0.0107037,0.01077686,0.00980158,0.01045989,0.00804607,0.00897259,0.00587606,0.00668067,0.00477887,0.00426685,0.0032672,0.00358416,0.00199933,0.00143854,0.00343786,0.00290146
3428,NHabil,ESP,37,53,4.8272,-74.072,PNA,0.00023234,0.00017516,0.00016444,0.00015013,0.0002824,0.000647,0.00104737,0.00082216,0.0006899,0.00058266,0.00053261,0.000647,0.00056478,0.00074351,0.00052189,0.00065772,0.00050044,0.00041108,0.00042538,0.00045397,0.00042181,0.00032886,0.00039678,0.00027525
3428,NHabil,M,37,53,4.8272,-74.072,PNA,0.00036938,0.00032647,0.00024217,0.00029428,0.00023604,0.00095948,0.00223623,0.00245388,0.00212894,0.0017427,0.00197414,0.00197721,0.00253205,0.00266386,0.00244621,0.0024968,0.00242629,0.00240024,0.00189137,0.00172125,0.00160782,0.00136411,0.00114494,0.0006698
3428,NHabil,AL,37,53,4.8272,-74.072,PNA,0.00090102,0.0,0.0,0.0,0.00074718,0.00153832,0.0010109,0.00068126,0.00050545,0.00059336,0.00061533,0.00083509,0.00079114,0.00061533,0.00072521,0.00074718,0.00068126,0.00068126,0.00083509,0.00072521,0.00079114,0.00085707,0.00162622,0.00131856
