FID_Grilla,Type,Category,COL,ROW,LAT,LON,POLNAME,Hora 0,Hora 1,Hora 2,Hora 3,Hora 4,Hora 5,Hora 6,Hora 7,Hora 8,Hora 9,Hora 10,Hora 11,Hora 12,Hora 13,Hora 14,Hora 15,Hora 16,Hora 17,Hora 18,Hora 19,Hora 20,Hora 21,Hora 22,Hora 23
3428,NHabil,C2P,37,53,4.8272,-74.072,ETH,0.0206808,0.0206808,0.03877652,0.03489886,0.08013812,0.1512284,0.22490379,0.13959545,0.16803156,0.22619635,0.20293042,0.19259002,0.13959545,0.12666993,0.13184015,0.21456338,0.15510605,0.15769115,0.10857425,0.12925506,0.09564873,0.04653182,0.04136162,0.03489886
3428,NHabil,B,37,53,4.8272,-74.072,ETH,0.01346424,0.01154078,0.00192346,0.01154078,0.08078543,0.32891211,0.46932488,0.32121826,0.39238638,0.32121826,0.27890208,0.30390709,0.30006017,0.29236632,0.26159091,0.29428978,0.25582053,0.23081551,0.25005014,0.20773396,0.1596474,0.13271892,0.10002006,0.03846925
3428,NHabil,BA,37,53,4.8272,-74.072,ETH,0.0,0.0,0.0,0.0,0.0,0.00343635,0.00528671,0.00687272,0.00607971,0.00687272,0.00555103,0.00528671,0.00713705,0.00634404,0.00687272,0.00660838,0.00660838,0.00660838,0.0044937,0.00607971,0.00607971,0.00634404,0.01242375,0.00264335
3428,NHabil,TX,37,53,4.8272,-74.072,ETH,0.34809183,0.26219395,0.25035609,0.24908425,0.21572301,0.37323505,0.86837072,1.07822372,1.17654644,1.16402374,1.30040374,1.2717385,1.12459683,1.2565743,1.2128427,1.4696558,1.5098654,1.47513448,1.48325466,1.43981656,1.28289153,1.02725242,0.77112415,0.50990854
3428,NHabil,MB,37,53,4.8272,-74.072,ETH,0.00257279,0.00257279,0.00771837,0.00514557,0.0437374,0.13635779,0.20325028,0.18009519,0.15951287,0.16465846,0.14407615,0.13635779,0.13893057,0.14150336,0.12349385,0.13635779,0.12092105,0.12606663,0.13378499,0.13635779,0.12606663,0.09776596,0.07975644,0.02572788
3428,NHabil,INT,37,53,4.8272,-74.072,ETH,0.01721043,0.01564583,0.01721043,0.01408126,0.08605211,0.16741047,0.22060632,0.21747715,0.21591256,0.20965423,0.19713757,0.15332922,0.18775006,0.21121881,0.23312299,0.24407509,0.23938133,0.22217089,0.21591256,0.2033959,0.16897507,0.09700419,0.07510002,0.03285626
3428,NHabil,C2G,37,53,4.8272,-74.072,ETH,0.12279229,0.13184015,0.10986679,0.1202072,0.19000492,0.39293535,0.5299457,0.51185,0.56742967,0.57130732,0.5196053,0.55450417,0.42654166,0.47565858,0.31150467,0.35415884,0.2533399,0.22619635,0.17320176,0.19000492,0.10598913,0.07626047,0.1822496,0.1538135
3428,NHabil,ESP,37,53,4.8272,-74.072,ETH,0.15998124,0.12060123,0.11321749,0.10337247,0.19443873,0.44548622,0.72114619,0.56608746,0.47502122,0.40118372,0.36672621,0.44548622,0.38887748,0.51193997,0.35934248,0.45286996,0.34457497,0.28304373,0.29288873,0.31257873,0.29042748,0.22643498,0.27319873,0.18951624
3428,NHabil,M,37,53,4.8272,-74.072,ETH,0.1804817,0.15951287,0.11832411,0.14378625,0.11532856,0.46880309,1.09262573,1.19896765,1.04020366,0.8514842,0.96456611,0.96606388,1.23716088,1.30156513,1.19522322,1.21993647,1.18548769,1.17275661,0.92412622,0.84099979,0.78558218,0.66650919,0.55941839,0.3272635
3428,NHabil,AL,37,53,4.8272,-74.072,ETH,0.02286104,0.0,0.0,0.0,0.01895793,0.03903103,0.02564896,0.01728517,0.01282449,0.01505482,0.01561242,0.02118828,0.02007311,0.01561242,0.01840034,0.01895793,0.01728517,0.01728517,0.02118828,0.01840034,0.02007311,0.02174586,0.04126138,0.03345518
