ROW,COL,LAT,LON,POLNAME,UNIT,E00h,E01h,E02h,E03h,E04h,E05h,E06h,E07h,E08h,E09h,E10h,E11h,E12h,E13h,E14h,E15h,E16h,E17h,E18h,E19h,E20h,E21h,E22h,E23h,E24h
53,37,4.827202,-74.07196,PTI,g/s,6.1875e-08,4.79388888889e-08,4.5e-08,4.53638888889e-08,4.93111111111e-08,1.13880555556e-07,2.34291666667e-07,2.59813888889e-07,2.58702777778e-07,2.46311111111e-07,2.65877777778e-07,2.62663888889e-07,2.553e-07,2.80569444444e-07,2.61461111111e-07,3.03027777778e-07,3.00830555556e-07,2.94736111111e-07,2.849e-07,2.75711111111e-07,2.48733333333e-07,2.00302777778e-07,1.57430555556e-07,9.69027777778e-08,6.1875e-08
45,38,4.755493,-74.062965,PTI,g/s,2.03638888889e-07,1.60294444444e-07,1.56558333333e-07,1.81358333333e-07,3.09647222222e-07,6.10188888889e-07,7.92141666667e-07,7.76416666667e-07,8.05805555556e-07,7.78733333333e-07,7.73019444444e-07,7.92425e-07,7.41469444444e-07,8.05094444444e-07,7.27072222222e-07,8.67475e-07,7.59938888889e-07,7.15405555556e-07,6.64002777778e-07,6.54625e-07,5.74711111111e-07,4.41861111111e-07,4.3135e-07,3.06997222222e-07,2.03638888889e-07
